election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
43,2019-10-21,AB,48001,Banff--Airdrie,41632,"Richards, Blake",Conservative,37,Conservative,Con,t,54580,f,1
43,2019-10-21,AB,48001,Banff--Airdrie,41630,"Midgley, Gwyneth",Liberal,75,Liberal,Lib,t,8216,f,2
43,2019-10-21,AB,48001,Banff--Airdrie,41634,"Wilson, Anne",NDP-New Democratic Party,100,New Democratic Party,NDP,t,7960,f,3
43,2019-10-21,AB,48001,Banff--Airdrie,41631,"Mullins, Austin",Green Party,50,Green Party,Grn,t,3230,f,4
43,2019-10-21,AB,48001,Banff--Airdrie,41633,"Wellwood, Nadine",People's Party,115,People's Party,PPC,f,2609,f,5
43,2019-10-21,AB,48002,Battle River--Crowfoot,41637,"Kurek, Damien",Conservative,37,Conservative,Con,t,52497,f,1
43,2019-10-21,AB,48002,Battle River--Crowfoot,41636,"Fryzuk, Natasha",NDP-New Democratic Party,100,New Democratic Party,NDP,t,3089,f,2
43,2019-10-21,AB,48002,Battle River--Crowfoot,41635,"Clarke, Dianne",Liberal,75,Liberal,Lib,t,2485,f,3
43,2019-10-21,AB,48002,Battle River--Crowfoot,41639,"Nelson, Geordie",Green Party,50,Green Party,Grn,t,1750,f,4
43,2019-10-21,AB,48002,Battle River--Crowfoot,41638,"Michaud, David A.",People's Party,115,People's Party,PPC,f,1583,f,5
43,2019-10-21,AB,48003,Bow River,41644,"Shields, Martin",Conservative,37,Conservative,Con,t,45691,f,1
43,2019-10-21,AB,48003,Bow River,41643,"Rhemtulla, Margaret",Liberal,75,Liberal,Lib,t,3104,f,2
43,2019-10-21,AB,48003,Bow River,41642,"Macwilliam, Lynn",NDP-New Democratic Party,100,New Democratic Party,NDP,t,3010,f,3
43,2019-10-21,AB,48003,Bow River,41640,"Ikert, Tom",People's Party,115,People's Party,PPC,f,1302,f,4
43,2019-10-21,AB,48003,Bow River,41645,"Tuithof de Jonge, Hendrika Maria",Green Party,50,Green Party,Grn,t,805,f,5
