election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
32,1980-02-18,AB,1,ATHABASCA,21538,"SHIELDS, Jack",Progressive Conservative,124,Progressive Conservative Party,PC,t,13287,f,1
32,1980-02-18,AB,1,ATHABASCA,21539,"KNIGHT, Chuck",Liberal,75,Liberal,Lib,t,9822,f,2
32,1980-02-18,AB,1,ATHABASCA,21540,"DANIELS, Harry W.",New Democratic Party,100,New Democratic Party,NDP,t,4218,f,3
32,1980-02-18,AB,1,ATHABASCA,21541,"EBERHART, Clayton",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,463,f,4
32,1980-02-18,AB,1,ATHABASCA,21542,"HUIZINGH, Herman",Independent,52,Independent,Ind,f,196,f,5
32,1980-02-18,AB,2,BOW RIVER,21543,"TAYLOR, Gordon",Progressive Conservative,124,Progressive Conservative Party,PC,t,30463,f,1
32,1980-02-18,AB,2,BOW RIVER,21544,"TILLEY, Neville",Liberal,75,Liberal,Lib,t,5850,f,2
32,1980-02-18,AB,2,BOW RIVER,21545,"RADKE, David",New Democratic Party,100,New Democratic Party,NDP,t,2802,f,3
32,1980-02-18,AB,2,BOW RIVER,21546,"KIDDLE, Edward M.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,656,f,4
32,1980-02-18,AB,3,CALGARY CENTRE,21547,"ANDRE, Harvie",Progressive Conservative,124,Progressive Conservative Party,PC,t,18610,f,1
32,1980-02-18,AB,3,CALGARY CENTRE,21548,"HO LEM, George",Liberal,75,Liberal,Lib,t,9698,f,2
32,1980-02-18,AB,3,CALGARY CENTRE,21549,"JONES, David",New Democratic Party,100,New Democratic Party,NDP,t,2994,f,3
32,1980-02-18,AB,3,CALGARY CENTRE,21550,"SAMOIL, Willy",Parti Rhinocéros,138,Rhinoceros Party,Rhino,f,766,f,4
32,1980-02-18,AB,3,CALGARY CENTRE,21551,"ERHART, Thomas",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,257,f,5
32,1980-02-18,AB,3,CALGARY CENTRE,21552,"SWANN, Casey",Communist Party of Canada,31,Communist Party,Com,f,58,f,6
32,1980-02-18,AB,3,CALGARY CENTRE,21553,"NORTHRUP, Julie",Marxist-Leninist Party,86,Marxist-Leninist Party,Marx-Len,f,43,f,7
32,1980-02-18,AB,4,CALGARY EAST,21554,"KUSHNER, John",Progressive Conservative,124,Progressive Conservative Party,PC,t,23073,f,1
32,1980-02-18,AB,4,CALGARY EAST,21555,"LUDWIG, Albert",Liberal,75,Liberal,Lib,t,11662,f,2
32,1980-02-18,AB,4,CALGARY EAST,21556,"PASHAK, Barry",New Democratic Party,100,New Democratic Party,NDP,t,4490,f,3
32,1980-02-18,AB,4,CALGARY EAST,21557,"YOUNG, Jim C.",No affiliation to a recognised party,52,Independent,Ind,f,3271,f,4
32,1980-02-18,AB,4,CALGARY EAST,21558,"PAZDOR, Philip J.",Parti Rhinocéros,138,Rhinoceros Party,Rhino,f,638,f,5
