election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
9,1900-11-07,BC,1,BURRARD,3247,"MAXWELL, George R.",Liberal,75,Liberal,Lib,t,2716,f,1
9,1900-11-07,BC,1,BURRARD,3248,"GARDEN, James F.",Conservative,37,Conservative,Con,t,2089,f,2
9,1900-11-07,BC,2,NEW WESTMINSTER,3249,"MORRISON, Aulay",Liberal,75,Liberal,Lib,t,1772,f,1
9,1900-11-07,BC,2,NEW WESTMINSTER,3250,"DEWDNEY, Hon. Edgar",Conservative,37,Conservative,Con,t,1627,f,2
9,1900-11-07,BC,3,VANCOUVER,3251,"SMITH, Ralph",Liberal,75,Liberal,Lib,t,1256,f,1
9,1900-11-07,BC,3,VANCOUVER,3252,"WOLLEY, Clive Phillips",Conservative,37,Conservative,Con,t,868,f,2
9,1900-11-07,BC,3,VANCOUVER,3253,"SLOAN, William",Liberal,75,Liberal,Lib,t,832,f,3
9,1900-11-07,BC,4,VICTORIA-1,3254,"EARLE, Thomas",Conservative,37,Conservative,Con,t,1775,f,1
9,1900-11-07,BC,4,VICTORIA-1,3255,"RILEY, George",Liberal,75,Liberal,Lib,t,1640,f,2
9,1900-11-07,BC,5,VICTORIA-2,3256,"PRIOR, Hon. Edward Gawlor",Conservative,37,Conservative,Con,t,1872,f,1
9,1900-11-07,BC,5,VICTORIA-2,3257,"DRURY, Richard Low",Liberal,75,Liberal,Lib,t,1657,f,2
9,1900-11-07,BC,6,YALE--CARIBOO,3258,"GALLIHER, Wm. A.",Liberal,75,Liberal,Lib,t,3112,f,1
9,1900-11-07,BC,6,YALE--CARIBOO,3259,"FOLEY, C.",Labour,65,Labour,Labour,f,2652,f,2
9,1900-11-07,BC,6,YALE--CARIBOO,3260,"MCKANE, John",Conservative,37,Conservative,Con,t,2583,f,3
9,1900-11-07,MB,7,BRANDON,3261,"SIFTON, Hon. Clifford",Liberal,75,Liberal,Lib,t,5011,f,1
9,1900-11-07,MB,7,BRANDON,3262,"MACDONALD, Hon. Hugh John",Conservative,37,Conservative,Con,t,4342,f,2
9,1900-11-07,MB,8,LISGAR,3263,"RICHARDSON, Robert Lorne",Independent,52,Independent,Ind,f,3392,f,1
9,1900-11-07,MB,8,LISGAR,3264,"WINKLER, Valentine",Liberal,75,Liberal,Lib,t,3143,f,2
9,1900-11-07,MB,9,MACDONALD,3265,"BOYD, Nathaniel",Conservative,37,Conservative,Con,t,3866,f,1
9,1900-11-07,MB,9,MACDONALD,3266,"RUTHERFORD, John G.",Liberal,75,Liberal,Lib,t,3710,f,2
9,1900-11-07,MB,10,MARQUETTE,3267,"ROCHE, William James",Conservative,37,Conservative,Con,t,2809,f,1
9,1900-11-07,MB,10,MARQUETTE,3268,"THOMPSON, J.W.",Liberal,75,Liberal,Lib,t,2387,f,2
9,1900-11-07,MB,11,PROVENCHER,3269,"LARIVIÈRE, A.A.C.",Conservative,37,Conservative,Con,t,1528,f,1
9,1900-11-07,MB,11,PROVENCHER,3270,"BERTRAND, S.A.D.",Liberal,75,Liberal,Lib,t,1484,f,2
9,1900-11-07,MB,12,SELKIRK,3271,"McCreary, William Forsythe",Liberal,75,Liberal,Lib,t,2172,f,1
9,1900-11-07,MB,12,SELKIRK,3272,"HASLAM, John Heber",Conservative,37,Conservative,Con,t,2171,f,2
9,1900-11-07,MB,13,WINNIPEG,3273,"PUTTEE, Arthur W.",Independent Labor,57,Independent Labor,IndLab,f,3441,f,1
9,1900-11-07,MB,13,WINNIPEG,3274,"MARTIN, Ed. Daniel",Independent,52,Independent,Ind,f,2258,f,2
9,1900-11-07,NB,14,ALBERT,3275,"LEWIS, William J.",Liberal,75,Liberal,Lib,t,1276,f,1
9,1900-11-07,NB,14,ALBERT,3276,"WELDON, Richard C.",Conservative,37,Conservative,Con,t,1160,f,2
9,1900-11-07,NB,15,CARLETON,3277,"HALE, Frederick Harding",Liberal-Conservative,124,Progressive Conservative Party,PC,t,2714,f,1
9,1900-11-07,NB,15,CARLETON,3278,"CARVELL, Frank Broadstreet",Liberal,75,Liberal,Lib,t,2459,f,2
9,1900-11-07,NB,16,CHARLOTTE,3279,"GANONG, Gilbert White",Liberal-Conservative,124,Progressive Conservative Party,PC,t,2785,f,1
9,1900-11-07,NB,16,CHARLOTTE,3280,"ARMSTRONG, Robert Edwin",Liberal,75,Liberal,Lib,t,2205,f,2
9,1900-11-07,NB,17,CITY AND COUNTY OF ST. JOHN,3281,"TUCKER, Joseph John",Liberal,75,Liberal,Lib,t,5449,f,1
9,1900-11-07,NB,17,CITY AND COUNTY OF ST. JOHN,3282,"STOCKTON, Alfred Augustus",Conservative,37,Conservative,Con,t,4673,f,2
9,1900-11-07,NB,18,CITY OF ST. JOHN,3283,"BLAIR, Hon. Andrew George",Liberal,75,Liberal,Lib,t,4520,f,1
9,1900-11-07,NB,18,CITY OF ST. JOHN,3284,"FOSTER, Hon. George Eulas",Conservative,37,Conservative,Con,t,3523,f,2
9,1900-11-07,NB,19,GLOUCESTER,3285,"TURGEON, Onésiphore",Liberal,75,Liberal,Lib,t,2311,f,1
9,1900-11-07,NB,19,GLOUCESTER,3286,"BLANCHARD, Théotime",Conservative,37,Conservative,Con,t,1315,f,2
9,1900-11-07,NB,19,GLOUCESTER,3287,"HARRIS, R. Carr",Independent,52,Independent,Ind,f,228,f,3
9,1900-11-07,NB,20,KENT,3288,"LEBLANC, Olivier J.",Liberal,75,Liberal,Lib,t,2447,f,1
9,1900-11-07,NB,20,KENT,3289,"MCINERNEY, George Valentine",Conservative,37,Conservative,Con,t,1816,f,2
9,1900-11-07,NB,21,KING'S,3290,"FOWLER, George W.",Conservative,37,Conservative,Con,t,2566,f,1
9,1900-11-07,NB,21,KING'S,3291,"DOMVILLE, James",Liberal,75,Liberal,Lib,t,2383,f,2
9,1900-11-07,NB,22,NORTHUMBERLAND,3292,"ROBINSON, James",Conservative,37,Conservative,Con,t,2404,f,1
9,1900-11-07,NB,22,NORTHUMBERLAND,3293,"MORRISSY, John",Liberal,75,Liberal,Lib,t,1905,f,2
9,1900-11-07,NB,23,RESTIGOUCHE,3294,"REID, James",Liberal,75,Liberal,Lib,t,1221,f,1
9,1900-11-07,NB,23,RESTIGOUCHE,3295,"MCALLISTER, John",Conservative,37,Conservative,Con,t,744,f,2
9,1900-11-07,NB,24,SUNBURY--QUEEN'S,3296,"WILMOT, Robert D.",Conservative,37,Conservative,Con,t,2143,f,1
9,1900-11-07,NB,24,SUNBURY--QUEEN'S,3297,"WHITE, Albert S.",Liberal,75,Liberal,Lib,t,1868,f,2
9,1900-11-07,NB,25,VICTORIA,3298,"COSTIGAN, Hon. John",Liberal,75,Liberal,Lib,t,,t,1
9,1900-11-07,NB,26,WESTMORLAND,3299,"EMMERSON, Henry R.",Liberal,75,Liberal,Lib,t,4420,f,1
9,1900-11-07,NB,26,WESTMORLAND,3300,"POWELL, Henry A.",Conservative,37,Conservative,Con,t,3934,f,2
9,1900-11-07,NB,27,YORK,3301,"GIBSON, Alexander, Jr.",Liberal,75,Liberal,Lib,t,2937,f,1
