election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
24,1958-03-31,AB,1,ACADIA,12940,"HORNER, Jack H.",Progressive Conservative,124,Progressive Conservative Party,PC,t,9669,f,1
24,1958-03-31,AB,1,ACADIA,12943,"BERGMAN, Meredith P.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5597,f,2
24,1958-03-31,AB,1,ACADIA,12941,"FERGUSON, Crawford",Liberal,75,Liberal,Lib,t,2995,f,3
24,1958-03-31,AB,1,ACADIA,12942,"TORY, Kenn S.",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,942,f,4
24,1958-03-31,AB,2,ATHABASKA,12944,"BIGG, Frederick Jack",Progressive Conservative,124,Progressive Conservative Party,PC,t,9751,f,1
24,1958-03-31,AB,2,ATHABASKA,12946,"RENAUD, Joachim Peter",Liberal,75,Liberal,Lib,t,4473,f,2
24,1958-03-31,AB,2,ATHABASKA,12947,"MCPHAIL, Archie A.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,3806,f,3
24,1958-03-31,AB,2,ATHABASKA,12945,"BARON, Nick",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,820,f,4
24,1958-03-31,AB,3,BATTLE RIVER--CAMROSE,12948,"SMALLWOOD, Clifford S.",Progressive Conservative,124,Progressive Conservative Party,PC,t,13049,f,1
24,1958-03-31,AB,3,BATTLE RIVER--CAMROSE,12950,"SMITH, James A.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,6137,f,2
24,1958-03-31,AB,3,BATTLE RIVER--CAMROSE,12949,"SAVILLE, Francis Clifford",Liberal,75,Liberal,Lib,t,2216,f,3
24,1958-03-31,AB,3,BATTLE RIVER--CAMROSE,12951,"ROLSETH, Harold",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1340,f,4
24,1958-03-31,AB,4,BOW RIVER,12952,"WOOLLIAMS, Eldon M.",Progressive Conservative,124,Progressive Conservative Party,PC,t,12695,f,1
24,1958-03-31,AB,4,BOW RIVER,12953,"JOHNSTON, Charles Edward",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5646,f,2
24,1958-03-31,AB,4,BOW RIVER,12954,"OLSON, Francis John Robert",Liberal,75,Liberal,Lib,t,1772,f,3
24,1958-03-31,AB,5,CALGARY NORTH,12955,"HARKNESS, Douglas S.",Progressive Conservative,124,Progressive Conservative Party,PC,t,30930,f,1
24,1958-03-31,AB,5,CALGARY NORTH,12956,"LEAVITT, Lee",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5484,f,2
24,1958-03-31,AB,5,CALGARY NORTH,12958,"LANE, D. Austin",Liberal,75,Liberal,Lib,t,4555,f,3
24,1958-03-31,AB,5,CALGARY NORTH,12957,"ELLINSON, George",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,2018,f,4
24,1958-03-31,AB,6,CALGARY SOUTH,12959,"SMITH, Art",Progressive Conservative,124,Progressive Conservative Party,PC,t,29482,f,1
24,1958-03-31,AB,6,CALGARY SOUTH,12960,"SHANNON, Mel",Liberal,75,Liberal,Lib,t,7039,f,2
24,1958-03-31,AB,6,CALGARY SOUTH,12962,"BROWN, Frank",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,3884,f,3
24,1958-03-31,AB,6,CALGARY SOUTH,12961,"RYAN, H.J.",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1416,f,4
24,1958-03-31,AB,7,EDMONTON EAST,12963,"SKOREYKO, William",Progressive Conservative,124,Progressive Conservative Party,PC,t,15236,f,1
24,1958-03-31,AB,7,EDMONTON EAST,12964,"HOLOWACH, Ambrose",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,6441,f,2
24,1958-03-31,AB,7,EDMONTON EAST,12968,"BRACCO, John David",Liberal,75,Liberal,Lib,t,4413,f,3
24,1958-03-31,AB,7,EDMONTON EAST,12966,"UGANECZ, Peter",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1220,f,4
24,1958-03-31,AB,7,EDMONTON EAST,12967,"TUOMI, William",Labour Progressive Party,31,Communist Party,Com,f,473,f,5
24,1958-03-31,AB,7,EDMONTON EAST,12965,"SMITH, Aubrey Allen",Independent Progressive Conservative,62,Independent Progressive Conservative,IndProgCon,f,253,f,6
24,1958-03-31,AB,8,EDMONTON WEST,12969,"LAMBERT, Marcel",Progressive Conservative,124,Progressive Conservative Party,PC,t,30937,f,1
24,1958-03-31,AB,8,EDMONTON WEST,12971,"HAAR, John L.",Liberal,75,Liberal,Lib,t,8544,f,2
24,1958-03-31,AB,8,EDMONTON WEST,12970,"MCKAY, John W.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,4893,f,3
24,1958-03-31,AB,8,EDMONTON WEST,12972,"HARDMAN, David",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,2023,f,4
24,1958-03-31,AB,9,EDMONTON--STRATHCONA,12973,"NUGENT, Terry",Progressive Conservative,124,Progressive Conservative Party,PC,t,25885,f,1
24,1958-03-31,AB,9,EDMONTON--STRATHCONA,12974,"THOMPSON, Sydney",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,7270,f,2
24,1958-03-31,AB,9,EDMONTON--STRATHCONA,12976,"HANNA, R.F.L.",Liberal,75,Liberal,Lib,t,7218,f,3
24,1958-03-31,AB,9,EDMONTON--STRATHCONA,12975,"HOLMES, Arnold",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1838,f,4
24,1958-03-31,AB,10,JASPER--EDSON,12978,"HORNER, Hugh M.",Progressive Conservative,124,Progressive Conservative Party,PC,t,12522,f,1
24,1958-03-31,AB,10,JASPER--EDSON,12977,"YUILL, Charles",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,4240,f,2
24,1958-03-31,AB,10,JASPER--EDSON,12979,"THOMSON, Dale",Liberal,75,Liberal,Lib,t,3683,f,3
24,1958-03-31,AB,10,JASPER--EDSON,12980,"LISS, John",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1396,f,4
24,1958-03-31,AB,11,LETHBRIDGE,12981,"GUNDLOCK, Deane R.",Progressive Conservative,124,Progressive Conservative Party,PC,t,13364,f,1
24,1958-03-31,AB,11,LETHBRIDGE,12982,"BLACKMORE, John Horne",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,6471,f,2
24,1958-03-31,AB,11,LETHBRIDGE,12983,"YANOSIK, Clarence G.",Liberal,75,Liberal,Lib,t,2714,f,3
24,1958-03-31,AB,11,LETHBRIDGE,12984,"OLSEN, Ervin D.",Independent Social Credit,64,Independent Social Credit,IndSoCred,f,361,f,4
24,1958-03-31,AB,12,MACLEOD,12985,"KINDT, Lawrence E.",Progressive Conservative,124,Progressive Conservative Party,PC,t,11911,f,1
24,1958-03-31,AB,12,MACLEOD,12986,"HANSELL, Ernest George",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5623,f,2
24,1958-03-31,AB,12,MACLEOD,12988,"DERRICK, James",Liberal,75,Liberal,Lib,t,1907,f,3
24,1958-03-31,AB,12,MACLEOD,12987,"GRIFFIN, John Purrier",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,736,f,4
24,1958-03-31,AB,13,MEDICINE HAT,12989,"BRUNSDEN, E.W.",Progressive Conservative,124,Progressive Conservative Party,PC,t,10886,f,1
24,1958-03-31,AB,13,MEDICINE HAT,12991,"OLSON, Horace A.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,9151,f,2
24,1958-03-31,AB,13,MEDICINE HAT,12990,"WALTER, B.",Liberal,75,Liberal,Lib,t,2572,f,3
24,1958-03-31,AB,13,MEDICINE HAT,12992,"ROGERS, J.D.",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,907,f,4
24,1958-03-31,AB,14,PEACE RIVER,12993,"BALDWIN, Gerald W.",Progressive Conservative,124,Progressive Conservative Party,PC,t,13328,f,1
24,1958-03-31,AB,14,PEACE RIVER,12994,"LOW, Solon Earl",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5737,f,2
24,1958-03-31,AB,14,PEACE RIVER,12996,"MCRAE, John Howard",Liberal,75,Liberal,Lib,t,2535,f,3
24,1958-03-31,AB,14,PEACE RIVER,12995,"SATHER, Emil Trygve",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1064,f,4
24,1958-03-31,AB,15,RED DEER,12997,"ROGERS, Harris",Progressive Conservative,124,Progressive Conservative Party,PC,t,11569,f,1
24,1958-03-31,AB,15,RED DEER,12998,"SHAW, Frederick Davis",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,7087,f,2
24,1958-03-31,AB,15,RED DEER,13000,"SHRADER, Sadie A.",Liberal,75,Liberal,Lib,t,1537,f,3
24,1958-03-31,AB,15,RED DEER,12999,"CARLYLE, Robert H.",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1029,f,4
