election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
42,2015-10-19,AB,48001,Banff--Airdrie,39553,"Richards, Blake",Conservative,37,Conservative,Con,t,42228,f,1
42,2015-10-19,AB,48001,Banff--Airdrie,39552,"Raynolds, Marlo",Liberal,75,Liberal,Lib,t,17380,f,2
42,2015-10-19,AB,48001,Banff--Airdrie,39550,"Boissonneault, Joanne",NDP-New Democratic Party,100,New Democratic Party,NDP,t,4521,f,3
42,2015-10-19,AB,48001,Banff--Airdrie,39551,"MacDonald, Mike",Green Party,50,Green Party,Grn,t,2509,f,4
42,2015-10-19,AB,48002,Battle River--Crowfoot,39556,"Sorenson, Kevin",Conservative,37,Conservative,Con,t,47552,f,1
42,2015-10-19,AB,48002,Battle River--Crowfoot,39555,"Kowalski, Andy",Liberal,75,Liberal,Lib,t,5505,f,2
42,2015-10-19,AB,48002,Battle River--Crowfoot,39557,"Swampy, Katherine",NDP-New Democratic Party,100,New Democratic Party,NDP,t,3844,f,3
42,2015-10-19,AB,48002,Battle River--Crowfoot,39554,"Kelly, Gary",Green Party,50,Green Party,Grn,t,1868,f,4
42,2015-10-19,AB,48003,Bow River,39563,"Shields, Martin",Conservative,37,Conservative,Con,t,38701,f,1
42,2015-10-19,AB,48003,Bow River,39558,"Alexander, William MacDonald",Liberal,75,Liberal,Lib,t,6840,f,2
42,2015-10-19,AB,48003,Bow River,39562,"MacWilliam, Lynn",NDP-New Democratic Party,100,New Democratic Party,NDP,t,2622,f,3
42,2015-10-19,AB,48003,Bow River,39559,"Fromholt, Rita Ann",Green Party,50,Green Party,Grn,t,919,f,4
42,2015-10-19,AB,48003,Bow River,39561,"Kucy, Andrew",Independent,52,Independent,Ind,f,543,f,5
42,2015-10-19,AB,48003,Bow River,39564,"VandeStroet, Frans",Christian Heritage Party,25,Christian Heritage Party,CHP,f,280,f,6
