election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
30,1974-07-08,AB,1,ATHABASCA,18905,"YEWCHUK, Paul",Progressive Conservative,124,Progressive Conservative Party,PC,t,13157,f,1
30,1974-07-08,AB,1,ATHABASCA,18906,"MAHÉ, Yvon",Liberal,75,Liberal,Lib,t,5243,f,2
30,1974-07-08,AB,1,ATHABASCA,18907,"OPRYSHKO, Peter",New Democratic Party,100,New Democratic Party,NDP,t,2372,f,3
30,1974-07-08,AB,2,BATTLE RIVER,18908,"MALONE, Arnold",Progressive Conservative,124,Progressive Conservative Party,PC,t,16819,f,1
30,1974-07-08,AB,2,BATTLE RIVER,18910,"ROLF, Norman",Liberal,75,Liberal,Lib,t,3674,f,2
30,1974-07-08,AB,2,BATTLE RIVER,18911,"ERIKSSON, Vincent",New Democratic Party,100,New Democratic Party,NDP,t,2157,f,3
30,1974-07-08,AB,2,BATTLE RIVER,18909,"MUNRO, Doug",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,2058,f,4
30,1974-07-08,AB,3,CALGARY CENTRE,18912,"ANDRE, Harvie",Progressive Conservative,124,Progressive Conservative Party,PC,t,23810,f,1
30,1974-07-08,AB,3,CALGARY CENTRE,18914,"WRIGHT, Frances",Liberal,75,Liberal,Lib,t,9912,f,2
30,1974-07-08,AB,3,CALGARY CENTRE,18915,"MCGUIRE, George",New Democratic Party,100,New Democratic Party,NDP,t,3072,f,3
30,1974-07-08,AB,3,CALGARY CENTRE,18916,"WILLMOTT, Clifford",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,646,f,4
30,1974-07-08,AB,3,CALGARY CENTRE,18913,"WHITEFIELD, David G.",Communist Party of Canada,31,Communist Party,Com,f,170,f,5
30,1974-07-08,AB,3,CALGARY CENTRE,18917,"MAGEL, Dean",Marxist-Leninist Party,86,Marxist-Leninist Party,Marx-Len,f,91,f,6
30,1974-07-08,AB,4,CALGARY NORTH,18918,"WOOLLIAMS, Eldon",Progressive Conservative,124,Progressive Conservative Party,PC,t,30175,f,1
30,1974-07-08,AB,4,CALGARY NORTH,18921,"SUTHERLAND, John",Liberal,75,Liberal,Lib,t,10773,f,2
30,1974-07-08,AB,4,CALGARY NORTH,18920,"JOHNSON, Floyd",New Democratic Party,100,New Democratic Party,NDP,t,4332,f,3
30,1974-07-08,AB,4,CALGARY NORTH,18919,"SCHLENKER, Dale",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,1358,f,4
30,1974-07-08,AB,5,CALGARY SOUTH,18922,"BAWDEN, Peter",Progressive Conservative,124,Progressive Conservative Party,PC,t,41530,f,1
30,1974-07-08,AB,5,CALGARY SOUTH,18923,"GREEN, Don",Liberal,75,Liberal,Lib,t,14116,f,2
30,1974-07-08,AB,5,CALGARY SOUTH,18924,"HARASYMIW, Bohdan",New Democratic Party,100,New Democratic Party,NDP,t,3558,f,3
30,1974-07-08,AB,5,CALGARY SOUTH,18925,"CAMERON, Ralph W.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,1120,f,4
30,1974-07-08,AB,5,CALGARY SOUTH,18926,"BROWNING, Stephen E.",Independent,52,Independent,Ind,f,607,f,5
30,1974-07-08,AB,6,CROWFOOT,18927,"HORNER, Jack H.",Progressive Conservative,124,Progressive Conservative Party,PC,t,18048,f,1
30,1974-07-08,AB,6,CROWFOOT,18929,"PATTERSON, Ernest R.",Liberal,75,Liberal,Lib,t,3477,f,2
30,1974-07-08,AB,6,CROWFOOT,18930,"GREEN, Jim",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,1307,f,3
