election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
38,2004-06-28,AB,1,ATHABASCA,31694,"Jean, Brian",Conservative Party of Canada,38,Conservative Party of Canada,ConParty,t,17942,f,1
38,2004-06-28,AB,1,ATHABASCA,31695,"Faulkner, Doug",Liberal,75,Liberal,Lib,t,7158,f,2
38,2004-06-28,AB,1,ATHABASCA,31696,"Cree, Robert",New Democratic Party,100,New Democratic Party,NDP,t,3115,f,3
38,2004-06-28,AB,1,ATHABASCA,31697,"Hopfe, Ian",Green Party of Canada,50,Green Party,Grn,t,1542,f,4
38,2004-06-28,AB,2,CALGARY EAST,31698,"Obhrai, Deepak",Conservative Party of Canada,38,Conservative Party of Canada,ConParty,t,21897,f,1
38,2004-06-28,AB,2,CALGARY EAST,31699,"Maxim, James",Liberal,75,Liberal,Lib,t,7621,f,2
38,2004-06-28,AB,2,CALGARY EAST,31700,"Thomas, Elizabeth",New Democratic Party,100,New Democratic Party,NDP,t,3535,f,3
38,2004-06-28,AB,2,CALGARY EAST,31701,"Christie, Dean",Green Party of Canada,50,Green Party,Grn,t,2529,f,4
38,2004-06-28,AB,2,CALGARY EAST,31702,"Devine, Jason",Communist Party of Canada,31,Communist Party,Com,f,245,f,5
38,2004-06-28,AB,3,CALGARY NORTH CENTRE,31703,"Prentice, Jim",Conservative Party of Canada,38,Conservative Party of Canada,ConParty,t,28143,f,1
38,2004-06-28,AB,3,CALGARY NORTH CENTRE,31704,"McClusky, Cathy",Liberal,75,Liberal,Lib,t,11093,f,2
38,2004-06-28,AB,3,CALGARY NORTH CENTRE,31705,"Chan, John",New Democratic Party,100,New Democratic Party,NDP,t,6298,f,3
38,2004-06-28,AB,3,CALGARY NORTH CENTRE,31706,"MacGillivray, Mark",Green Party of Canada,50,Green Party,Grn,t,5840,f,4
38,2004-06-28,AB,3,CALGARY NORTH CENTRE,31707,"Falconar, Michael",Independent,52,Independent,Ind,f,380,f,5
38,2004-06-28,AB,3,CALGARY NORTH CENTRE,31708,"Askin, Margaret",Marxist-Leninist Party,86,Marxist-Leninist Party,Marx-Len,f,184,f,6
38,2004-06-28,AB,4,CALGARY NORTHEAST,31709,"Hanger, Art",Conservative Party of Canada,38,Conservative Party of Canada,ConParty,t,21924,f,1
38,2004-06-28,AB,4,CALGARY NORTHEAST,31710,"Muti, Dale",Liberal,75,Liberal,Lib,t,8672,f,2
38,2004-06-28,AB,4,CALGARY NORTHEAST,31711,"Cattabeni, Giorgio",New Democratic Party,100,New Democratic Party,NDP,t,2682,f,3
38,2004-06-28,AB,4,CALGARY NORTHEAST,31712,"DuFord, Morgan",Green Party of Canada,50,Green Party,Grn,t,1658,f,4
38,2004-06-28,AB,4,CALGARY NORTHEAST,31713,"Garland, Steve",Canadian Action Party,16,Canadian Action Party,CAP,f,291,f,5
38,2004-06-28,AB,5,CALGARY SOUTH CENTRE,31714,"Richardson, Lee",Conservative Party of Canada,38,Conservative Party of Canada,ConParty,t,26192,f,1
38,2004-06-28,AB,5,CALGARY SOUTH CENTRE,31715,"Turnbull, Julia",Liberal,75,Liberal,Lib,t,15305,f,2
38,2004-06-28,AB,5,CALGARY SOUTH CENTRE,31716,"Liesemer, Phillip",Green Party of Canada,50,Green Party,Grn,t,5080,f,3
38,2004-06-28,AB,5,CALGARY SOUTH CENTRE,31717,"Purdy, Keith",New Democratic Party,100,New Democratic Party,NDP,t,4350,f,4
38,2004-06-28,AB,5,CALGARY SOUTH CENTRE,31718,"Grover, Trevor",Canadian Action Party,16,Canadian Action Party,CAP,f,274,f,5
38,2004-06-28,AB,6,CALGARY SOUTHEAST,31719,"Kenney, Jason",Conservative Party of Canada,38,Conservative Party of Canada,ConParty,t,36843,f,1
38,2004-06-28,AB,6,CALGARY SOUTHEAST,31720,"Tanner, Jim",Liberal,75,Liberal,Lib,t,8488,f,2
38,2004-06-28,AB,6,CALGARY SOUTHEAST,31721,"Pincott, Brian",New Democratic Party,100,New Democratic Party,NDP,t,3419,f,3
38,2004-06-28,AB,6,CALGARY SOUTHEAST,31722,"Read, George",Green Party of Canada,50,Green Party,Grn,t,3142,f,4
