election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
8,1896-06-23,BC,1,BURRARD,2778,"MAXWELL, G.R.",Liberal,75,Liberal,Lib,t,1512,f,1
8,1896-06-23,BC,1,BURRARD,2779,"COWAN, G.H.",Conservative,37,Conservative,Con,t,1214,f,2
8,1896-06-23,BC,1,BURRARD,2780,"BOWSER, W.J.",Conservative,37,Conservative,Con,t,410,f,3
8,1896-06-23,BC,2,NEW WESTMINSTER,2781,"MORRISON, Aulay",Liberal,75,Liberal,Lib,t,1758,f,1
8,1896-06-23,BC,2,NEW WESTMINSTER,2782,"MCBRIDE, Richard",Conservative,37,Conservative,Con,t,1460,f,2
8,1896-06-23,BC,3,VANCOUVER,2784,"MCINNES, Wm. W.B.",Liberal,75,Liberal,Lib,t,1020,f,1
8,1896-06-23,BC,3,VANCOUVER,2785,"HASLAM, Andrew",Conservative,37,Conservative,Con,t,823,f,2
8,1896-06-23,BC,3,VANCOUVER,2783,"HAGGART, James",Conservative,37,Conservative,Con,t,647,f,3
8,1896-06-23,BC,4,VICTORIA-1,2786,"EARLE, Thomas",Conservative,37,Conservative,Con,t,1551,f,1
8,1896-06-23,BC,4,VICTORIA-1,2787,"MILNE, George L.",Liberal,75,Liberal,Lib,t,1355,f,2
8,1896-06-23,BC,5,VICTORIA-2,2788,"PRIOR, E.G.",Conservative,37,Conservative,Con,t,1647,f,1
8,1896-06-23,BC,5,VICTORIA-2,2789,"TEMPLEMAN, William",Liberal,75,Liberal,Lib,t,1452,f,2
8,1896-06-23,BC,6,YALE--CARIBOO,2791,"BOSTOCK, H.",Liberal,75,Liberal,Lib,t,1824,f,1
8,1896-06-23,BC,6,YALE--CARIBOO,2790,"MARA, J.A.",Conservative,37,Conservative,Con,t,1479,f,2
8,1896-06-23,MB,7,BRANDON,2792,"MCCARTHY, D'Alton",McCarthyite,89,McCarthyite,McCarthy,f,3073,f,1
8,1896-06-23,MB,7,BRANDON,2793,"MCDONALD, W.A.",Conservative,37,Conservative,Con,t,2738,f,2
8,1896-06-23,MB,7,BRANDON,2794,"POSTLETHWAITE, W.",Patrons of Industry,114,Patrons of Industry,PatronsInd,f,1102,f,3
8,1896-06-23,MB,8,LISGAR,2795,"RICHARDSON, Robert Lorne",Liberal,75,Liberal,Lib,t,2657,f,1
8,1896-06-23,MB,8,LISGAR,2796,"ROGERS, R.",Conservative,37,Conservative,Con,t,2603,f,2
8,1896-06-23,MB,9,MACDONALD,2797,"BOYD, Nathaniel",Conservative,37,Conservative,Con,t,2436,f,1
8,1896-06-23,MB,9,MACDONALD,2798,"RUTHERFORD, John G.",Liberal,75,Liberal,Lib,t,2038,f,2
8,1896-06-23,MB,9,MACDONALD,2799,"BAITHWAITE, Charles",Patrons of Industry,114,Patrons of Industry,PatronsInd,f,1259,f,3
8,1896-06-23,MB,10,MARQUETTE,2802,"ROCHE, W.J.",Conservative,37,Conservative,Con,t,1533,f,1
8,1896-06-23,MB,10,MARQUETTE,2801,"ASHDOWN, J.H.",Liberal,75,Liberal,Lib,t,1466,f,2
8,1896-06-23,MB,10,MARQUETTE,2800,"MARSHALL, G.A.I.A.",Patrons of Industry,114,Patrons of Industry,PatronsInd,f,472,f,3
8,1896-06-23,MB,11,PROVENCHER,2803,"LARIVIÈRE, A.A.C.",Conservative,37,Conservative,Con,t,1476,f,1
8,1896-06-23,MB,11,PROVENCHER,2804,"WALTON, George",Liberal,75,Liberal,Lib,t,810,f,2
8,1896-06-23,MB,12,SELKIRK,2805,"Macdonell, John A.",Liberal,75,Liberal,Lib,t,1713,f,1
8,1896-06-23,MB,12,SELKIRK,2806,"ARMSTRONG, Hugh",Conservative,37,Conservative,Con,t,1712,f,2
8,1896-06-23,MB,13,WINNIPEG,2807,"MACDONALD, Hon. Hugh J.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,2961,f,1
8,1896-06-23,MB,13,WINNIPEG,2808,"MARTIN, Joseph",Liberal,75,Liberal,Lib,t,2835,f,2
8,1896-06-23,NB,14,ALBERT,2809,"LEWIS, W.J.",Independent,52,Independent,Ind,f,1170,f,1
8,1896-06-23,NB,14,ALBERT,2810,"WELDON, R.C.",Conservative,37,Conservative,Con,t,927,f,2
8,1896-06-23,NB,15,CARLETON,2811,"HALE, F.H.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,2667,f,1
8,1896-06-23,NB,15,CARLETON,2812,"COLTER, N.R.",Liberal,75,Liberal,Lib,t,2261,f,2
8,1896-06-23,NB,16,CHARLOTTE,2813,"GANONG, G.W.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,2453,f,1
8,1896-06-23,NB,16,CHARLOTTE,2814,"GILLMOR, A.H.",Liberal,75,Liberal,Lib,t,1981,f,2
8,1896-06-23,NB,17,CITY AND COUNTY OF ST. JOHN,2815,"TUCKER, Joseph John",Liberal,75,Liberal,Lib,t,3924,f,1
8,1896-06-23,NB,17,CITY AND COUNTY OF ST. JOHN,2816,"HAZEN, J. Douglas",Conservative,37,Conservative,Con,t,3733,f,2
8,1896-06-23,NB,17,CITY AND COUNTY OF ST. JOHN,2817,"MCLAUGHLIN, D.J.",Independent,52,Independent,Ind,f,1495,f,3
8,1896-06-23,NB,18,CITY OF ST. JOHN,2818,"ELLIS, John V.",Liberal,75,Liberal,Lib,t,3249,f,1
8,1896-06-23,NB,18,CITY OF ST. JOHN,2819,"CHESLEY, John A.",Conservative,37,Conservative,Con,t,2527,f,2
8,1896-06-23,NB,18,CITY OF ST. JOHN,2820,"PUGSLEY, William",Independent,52,Independent,Ind,f,1427,f,3
8,1896-06-23,NB,19,GLOUCESTER,2821,"BLANCHARD, Théotime",Conservative,37,Conservative,Con,t,1947,f,1
8,1896-06-23,NB,19,GLOUCESTER,2822,"TURGEON, O.",Liberal,75,Liberal,Lib,t,1140,f,2
8,1896-06-23,NB,19,GLOUCESTER,2823,"YOUNG, Robert",Independent,52,Independent,Ind,f,736,f,3
8,1896-06-23,NB,20,KENT,2824,"MCINERNEY, G.V.",Conservative,37,Conservative,Con,t,2041,f,1
8,1896-06-23,NB,20,KENT,2825,"LEBLANC, O.J.",Liberal,75,Liberal,Lib,t,1514,f,2
8,1896-06-23,NB,21,KING'S,2826,"DOMVILLE, James",Liberal,75,Liberal,Lib,t,2389,f,1
8,1896-06-23,NB,21,KING'S,2827,"MORTON, F.E.",Conservative,37,Conservative,Con,t,1874,f,2
8,1896-06-23,NB,22,NORTHUMBERLAND,2828,"ROBINSON, James",Conservative,37,Conservative,Con,t,2225,f,1
8,1896-06-23,NB,22,NORTHUMBERLAND,2829,"MITCHELL, Hon. Peter",Liberal,75,Liberal,Lib,t,1718,f,2
8,1896-06-23,NB,22,NORTHUMBERLAND,2830,"MORRISSY, John",Independent,52,Independent,Ind,f,660,f,3
8,1896-06-23,NB,23,RESTIGOUCHE,2831,"MCALISTER, John",Liberal-Conservative,124,Progressive Conservative Party,PC,t,794,f,1
8,1896-06-23,NB,23,RESTIGOUCHE,2832,"HADOW, G.",Liberal,75,Liberal,Lib,t,750,f,2
8,1896-06-23,NB,24,SUNBURY--QUEEN'S,2833,"KING, Geo. G.",Liberal,75,Liberal,Lib,t,1778,f,1
8,1896-06-23,NB,24,SUNBURY--QUEEN'S,2834,"WILMOT, R.D.",Conservative,37,Conservative,Con,t,1599,f,2
8,1896-06-23,NB,25,VICTORIA,2835,"COSTIGAN, Hon. John",Liberal-Conservative,124,Progressive Conservative Party,PC,t,1864,f,1
8,1896-06-23,NB,25,VICTORIA,2836,"LAFOREST, Fred",Liberal,75,Liberal,Lib,t,1318,f,2
8,1896-06-23,NB,26,WESTMORLAND,2837,"POWELL, H.A.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,3442,f,1
8,1896-06-23,NB,26,WESTMORLAND,2838,"ROBINSON, C.N.",Liberal,75,Liberal,Lib,t,3427,f,2
8,1896-06-23,NB,27,YORK,2839,"FOSTER, Hon. George E.",Conservative,37,Conservative,Con,t,3306,f,1
8,1896-06-23,NB,27,YORK,2840,"ALLEN, Edmond N.",Liberal,75,Liberal,Lib,t,1764,f,2
8,1896-06-23,NS,28,ANNAPOLIS,2841,"MILLS, John B.",Conservative,37,Conservative,Con,t,2012,f,1
8,1896-06-23,NS,28,ANNAPOLIS,2842,"LONGLEY, J.W.",Liberal,75,Liberal,Lib,t,1815,f,2
8,1896-06-23,NS,29,ANTIGONISH,2843,"MCISAAC, Colin F.",Liberal,75,Liberal,Lib,t,1341,f,1
8,1896-06-23,NS,29,ANTIGONISH,2844,"CHISHOLM, J.A.",Conservative,37,Conservative,Con,t,1224,f,2
8,1896-06-23,NS,30,CAPE BRETON-1,2846,"TUPPER, Sir Chs.",Conservative,37,Conservative,Con,t,3630,f,1
8,1896-06-23,NS,30,CAPE BRETON-1,2845,"KENDALL, A.S.",Liberal,75,Liberal,Lib,t,2813,f,2
8,1896-06-23,NS,31,CAPE BRETON-2,2848,"MCDOUGALL, H.F.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,3430,f,1
8,1896-06-23,NS,31,CAPE BRETON-2,2847,"MCPHERSON, Joseph",Liberal,75,Liberal,Lib,t,2328,f,2
8,1896-06-23,NS,32,COLCHESTER,2849,"DIMOCK, W.D.",Conservative,37,Conservative,Con,t,2483,f,1
8,1896-06-23,NS,32,COLCHESTER,2850,"MCCLURE, F.",Liberal,75,Liberal,Lib,t,2306,f,2
8,1896-06-23,NS,33,CUMBERLAND,2851,"LOGAN, H.J.",Liberal,75,Liberal,Lib,t,3462,f,1
8,1896-06-23,NS,33,CUMBERLAND,2852,"DICKEY, A.R.",Conservative,37,Conservative,Con,t,3307,f,2
8,1896-06-23,NS,34,DIGBY,2853,"COPP, Albert J.S.",Liberal,75,Liberal,Lib,t,1636,f,1
8,1896-06-23,NS,34,DIGBY,2854,"JONES, J. Edgar",Conservative,37,Conservative,Con,t,1591,f,2
8,1896-06-23,NS,35,GUYSBOROUGH,2855,"FRASER, Duncan C.",Liberal,75,Liberal,Lib,t,1533,f,1
8,1896-06-23,NS,35,GUYSBOROUGH,2856,"GREGORY, Ernest",Conservative,37,Conservative,Con,t,1455,f,2
8,1896-06-23,NS,36,HALIFAX-1,2857,"BORDEN, R.L.",Conservative,37,Conservative,Con,t,6170,f,1
8,1896-06-23,NS,36,HALIFAX-1,2858,"KENNY, T.E.",Conservative,37,Conservative,Con,t,5616,f,2
8,1896-06-23,NS,37,HALIFAX-2,2860,"RUSSELL, Benj.",Liberal,75,Liberal,Lib,t,5997,f,1
