election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
4,1878-09-17,BC,1,CARIBOO,1071,"THOMPSON, Joshua Spencer",Liberal-Conservative,124,Progressive Conservative Party,PC,t,,t,1
4,1878-09-17,BC,2,NEW WESTMINSTER,1072,"MCINNES, Thomas Robert",Independent,52,Independent,Ind,f,388,f,1
4,1878-09-17,BC,2,NEW WESTMINSTER,1073,"ROBINSON, J.",Unknown,166,Unknown,Unknown,f,299,f,2
4,1878-09-17,BC,3,VANCOUVER,1074,"BUNSTER, Arthur",Liberal,75,Liberal,Lib,t,336,f,1
4,1878-09-17,BC,3,VANCOUVER,1075,"GORDON, D.W.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,267,f,2
4,1878-09-17,BC,3,VANCOUVER,1076,"MCLELLAN, A.J.",Unknown,166,Unknown,Unknown,f,74,f,3
4,1878-09-17,BC,3,VANCOUVER,1077,"JESSOP, John",Unknown,166,Unknown,Unknown,f,40,f,4
4,1878-09-17,BC,4,VICTORIA-1,1078,"DE COSMOS, A.",Liberal,75,Liberal,Lib,t,538,f,1
4,1878-09-17,BC,5,VICTORIA-2,1079,"MACDONALD, Right Hon. Sir John A.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,896,f,1
4,1878-09-17,BC,5,VICTORIA-2,1080,"DAVIES, J.P.",Unknown,166,Unknown,Unknown,f,480,f,2
4,1878-09-17,BC,6,YALE,1081,"DEWDNEY, Edgar",Conservative,37,Conservative,Con,t,,t,1
4,1878-09-17,MB,7,LISGAR,1082,"SCHULTZ, John Christian",Conservative,37,Conservative,Con,t,,t,1
4,1878-09-17,MB,8,MARQUETTE,1083,"Macdonald, Rt. Hon. Sir John A",Liberal-Conservative,124,Progressive Conservative Party,PC,t,,t,1
4,1878-09-17,MB,9,PROVENCHER,1084,"DUBUC, Joseph",Conservative,37,Conservative,Con,t,,t,1
4,1878-09-17,MB,10,SELKIRK,1085,"SMITH, Donald Alexander",Independent Conservative,56,Independent Conservative,IndCon,f,555,f,1
4,1878-09-17,MB,10,SELKIRK,1086,"MORRIS, Hon. A.",Conservative,37,Conservative,Con,t,546,f,2
4,1878-09-17,NB,11,ALBERT,1087,"ROGERS, Alex.",Liberal,75,Liberal,Lib,t,684,f,1
4,1878-09-17,NB,11,ALBERT,1088,"WALLACE, John",Liberal,75,Liberal,Lib,t,596,f,2
4,1878-09-17,NB,11,ALBERT,1089,"DOMVILLE, J.W.",Unknown,166,Unknown,Unknown,f,558,f,3
4,1878-09-17,NB,12,CARLETON,1090,"CONNELL, George H.",Independent,52,Independent,Ind,f,1766,f,1
4,1878-09-17,NB,12,CARLETON,1091,"APPLEBY, S.B.",Liberal,75,Liberal,Lib,t,1447,f,2
4,1878-09-17,NB,13,CHARLOTTE,1092,"GILLMOR, Arthur H., jun.",Liberal,75,Liberal,Lib,t,1522,f,1
4,1878-09-17,NB,13,CHARLOTTE,1093,"MCADAM, J.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,1284,f,2
