election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
7,1891-03-05,BC,1,CARIBOO,2341,"BARNARD, F.S.",Conservative,37,Conservative,Con,t,223,f,1
7,1891-03-05,BC,1,CARIBOO,2342,"WATT, Hugh",Liberal,75,Liberal,Lib,t,194,f,2
7,1891-03-05,BC,2,NEW WESTMINSTER,2343,"CORBOULD, G.E.",Conservative,37,Conservative,Con,t,1694,f,1
7,1891-03-05,BC,2,NEW WESTMINSTER,2344,"SCOULLOR, E.S.",Liberal,75,Liberal,Lib,t,532,f,2
7,1891-03-05,BC,3,VANCOUVER,2345,"GORDON, David W.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,,t,1
7,1891-03-05,BC,4,VICTORIA-1,2347,"PRIOR, E.G.",Conservative,37,Conservative,Con,t,1031,f,1
7,1891-03-05,BC,4,VICTORIA-1,2346,"MARCHANT, William",Liberal,75,Liberal,Lib,t,417,f,2
7,1891-03-05,BC,5,VICTORIA-2,2349,"EARLE, Thomas",Conservative,37,Conservative,Con,t,1061,f,1
7,1891-03-05,BC,5,VICTORIA-2,2348,"TEMPLEMAN, William",Liberal,75,Liberal,Lib,t,449,f,2
7,1891-03-05,BC,6,YALE,2350,"MARA, John Andrew",Conservative,37,Conservative,Con,t,,t,1
7,1891-03-05,MB,7,LISGAR,2351,"ROSS, Arthur W.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,1359,f,1
7,1891-03-05,MB,7,LISGAR,2352,"TAYLOR, John",Liberal,75,Liberal,Lib,t,1169,f,2
7,1891-03-05,MB,8,MARQUETTE,2353,"WATSON, Robert",Liberal,75,Liberal,Lib,t,2265,f,1
7,1891-03-05,MB,8,MARQUETTE,2354,"BOYD, Nathaniel",Conservative,37,Conservative,Con,t,2219,f,2
7,1891-03-05,MB,9,PROVENCHER,2355,"LARIVIÈRE, Alphonse A.C.",Conservative,37,Conservative,Con,t,,t,1
7,1891-03-05,MB,10,SELKIRK,2356,"DALY, T.M.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,3660,f,1
7,1891-03-05,MB,10,SELKIRK,2357,"MARTIN, Joseph",Liberal,75,Liberal,Lib,t,3225,f,2
7,1891-03-05,MB,11,WINNIPEG,2358,"MACDONALD, H.J.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,2131,f,1
7,1891-03-05,MB,11,WINNIPEG,2359,"CAMPBELL, Isaac",Liberal,75,Liberal,Lib,t,1622,f,2
7,1891-03-05,NB,12,ALBERT,2360,"WELDON, R.C.",Conservative,37,Conservative,Con,t,1096,f,1
7,1891-03-05,NB,12,ALBERT,2361,"EMMERSON, H.R.",Liberal,75,Liberal,Lib,t,1020,f,2
7,1891-03-05,NB,13,CARLETON,2362,"COLTER, N.R.",Liberal,75,Liberal,Lib,t,2016,f,1
7,1891-03-05,NB,13,CARLETON,2363,"VINCE, D. McL.",Conservative,37,Conservative,Con,t,1908,f,2
7,1891-03-05,NB,14,CHARLOTTE,2364,"GILLMOR, A.H.",Liberal,75,Liberal,Lib,t,1934,f,1
7,1891-03-05,NB,14,CHARLOTTE,2365,"CLARKE, G.J.",Conservative,37,Conservative,Con,t,1686,f,2
7,1891-03-05,NB,15,CITY AND COUNTY OF ST. JOHN-1,2367,"SKINNER, C.N.",Liberal,75,Liberal,Lib,t,4448,f,1
7,1891-03-05,NB,15,CITY AND COUNTY OF ST. JOHN-1,2366,"RANKINE, T.A.",Unknown,166,Unknown,Unknown,f,3503,f,2
7,1891-03-05,NB,16,CITY AND COUNTY OF ST. JOHN-2,2369,"HAZEN, J.D.",Conservative,37,Conservative,Con,t,4824,f,1
7,1891-03-05,NB,16,CITY AND COUNTY OF ST. JOHN-2,2368,"WELDON, C.W.",Liberal,75,Liberal,Lib,t,3832,f,2
7,1891-03-05,NB,17,CITY OF ST. JOHN,2370,"MCLEOD, Ezekiel",Conservative,37,Conservative,Con,t,2649,f,1
7,1891-03-05,NB,17,CITY OF ST. JOHN,2371,"ELLIS, John V.",Liberal,75,Liberal,Lib,t,2063,f,2
7,1891-03-05,NB,18,GLOUCESTER,2372,"BURNS, K.F.",Conservative,37,Conservative,Con,t,1943,f,1
7,1891-03-05,NB,18,GLOUCESTER,2373,"LANDRY, W.A.",Liberal,75,Liberal,Lib,t,1571,f,2
7,1891-03-05,NB,19,KENT,2374,"LÉGER, E.-H.",Conservative,37,Conservative,Con,t,1722,f,1
7,1891-03-05,NB,19,KENT,2375,"LEBLANC, O.J.",Liberal,75,Liberal,Lib,t,1011,f,2
7,1891-03-05,NB,20,KING'S,2376,"FOSTER, George E.",Conservative,37,Conservative,Con,t,1931,f,1
7,1891-03-05,NB,20,KING'S,2377,"DOMVILLE, James",Independent,52,Independent,Ind,f,1858,f,2
7,1891-03-05,NB,21,NORTHUMBERLAND,2378,"ADAMS, Michael",Conservative,37,Conservative,Con,t,2192,f,1
7,1891-03-05,NB,21,NORTHUMBERLAND,2379,"MITCHELL, Peter",Independent Liberal,58,Independent Liberal,IndLib,f,1719,f,2
7,1891-03-05,NB,22,QUEEN'S,2380,"KING, G.G.",Liberal,75,Liberal,Lib,t,1233,f,1
7,1891-03-05,NB,22,QUEEN'S,2381,"BAIRD, G.F.",Conservative,37,Conservative,Con,t,1204,f,2
7,1891-03-05,NB,23,RESTIGOUCHE,2382,"MCALISTER, John",Liberal-Conservative,124,Progressive Conservative Party,PC,t,735,f,1
7,1891-03-05,NB,23,RESTIGOUCHE,2383,"MOFFATT, George",Conservative,37,Conservative,Con,t,519,f,2
7,1891-03-05,NB,24,SUNBURY,2384,"WILMOT, R.D.",Conservative,37,Conservative,Con,t,712,f,1
7,1891-03-05,NB,24,SUNBURY,2385,"DAY, Geo. E.",Liberal,75,Liberal,Lib,t,427,f,2
7,1891-03-05,NB,25,VICTORIA,2386,"COSTIGAN, Hon. John",Liberal-Conservative,124,Progressive Conservative Party,PC,t,1427,f,1
7,1891-03-05,NB,25,VICTORIA,2387,"LAWSON, Thomas",Liberal,75,Liberal,Lib,t,732,f,2
7,1891-03-05,NB,26,WESTMORLAND,2388,"WOOD, Josiah",Conservative,37,Conservative,Con,t,4205,f,1
7,1891-03-05,NB,26,WESTMORLAND,2389,"GEORGE, Wm. F.",Liberal,75,Liberal,Lib,t,2057,f,2
7,1891-03-05,NB,27,YORK,2390,"TEMPLE, Thomas",Conservative,37,Conservative,Con,t,2048,f,1
7,1891-03-05,NB,27,YORK,2391,"THOMPSON, Fred P.",Liberal,75,Liberal,Lib,t,1821,f,2
7,1891-03-05,NS,28,ANNAPOLIS,2392,"MILLS, John B.",Conservative,37,Conservative,Con,t,1835,f,1
7,1891-03-05,NS,28,ANNAPOLIS,2393,"CHIPMAN, Wm. A.",Unknown,166,Unknown,Unknown,f,1662,f,2
7,1891-03-05,NS,29,ANTIGONISH,2394,"THOMPSON, Hon. Sir John S.D.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,1346,f,1
7,1891-03-05,NS,29,ANTIGONISH,2395,"MCGILLIVRAY, Angus",Unknown,166,Unknown,Unknown,f,1119,f,2
7,1891-03-05,NS,30,CAPE BRETON-1,2397,"MACKEEN, David",Conservative,37,Conservative,Con,t,2889,f,1
7,1891-03-05,NS,30,CAPE BRETON-1,2396,"MURRAY, Geo. H.",Liberal,75,Liberal,Lib,t,2161,f,2
7,1891-03-05,NS,31,CAPE BRETON-2,2398,"MCDOUGALL, H.F.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,2681,f,1
7,1891-03-05,NS,31,CAPE BRETON-2,2399,"MCPHERSON, Joseph",Liberal,75,Liberal,Lib,t,2078,f,2
7,1891-03-05,NS,32,COLCHESTER,2401,"PATTERSON, W.A.",Conservative,37,Conservative,Con,t,2588,f,1
7,1891-03-05,NS,32,COLCHESTER,2400,"ARCHIBALD, P. McG.",Liberal,75,Liberal,Lib,t,1785,f,2
7,1891-03-05,NS,32,COLCHESTER,2402,"FLETCHER, A.B.",Progressive,121,Progressive,Progressive,t,165,f,3
7,1891-03-05,NS,33,CUMBERLAND,2403,"DICKEY, A.R.",Conservative,37,Conservative,Con,t,2935,f,1
7,1891-03-05,NS,33,CUMBERLAND,2405,"HOWARD, D.S.",Liberal,75,Liberal,Lib,t,2095,f,2
7,1891-03-05,NS,33,CUMBERLAND,2404,"CASEY, C.R.",Progressive,121,Progressive,Progressive,t,303,f,3
7,1891-03-05,NS,34,DIGBY,2406,"BOWERS, E.C.",Liberal,75,Liberal,Lib,t,1503,f,1
7,1891-03-05,NS,34,DIGBY,2407,"JONES, H.L.",Conservative,37,Conservative,Con,t,1430,f,2
7,1891-03-05,NS,35,GUYSBOROUGH,2408,"FRASER, D.C.",Liberal,75,Liberal,Lib,t,1145,f,1
7,1891-03-05,NS,35,GUYSBOROUGH,2409,"OGDEN, Alfred",Conservative,37,Conservative,Con,t,1059,f,2
7,1891-03-05,NS,36,HALIFAX-1,2411,"STAIRS, John F.",Conservative,37,Conservative,Con,t,5262,f,1
7,1891-03-05,NS,36,HALIFAX-1,2410,"FARRELL, Edward",Liberal,75,Liberal,Lib,t,4174,f,2
7,1891-03-05,NS,37,HALIFAX-2,2413,"KENNY, Thos. E.",Conservative,37,Conservative,Con,t,5274,f,1
7,1891-03-05,NS,37,HALIFAX-2,2412,"JONES, Hon. A.G.",Liberal,75,Liberal,Lib,t,4335,f,2
7,1891-03-05,NS,38,HANTS,2414,"PUTNAM, Alfred",Conservative,37,Conservative,Con,t,1705,f,1
7,1891-03-05,NS,38,HANTS,2415,"HALEY, Allen",Liberal,75,Liberal,Lib,t,1604,f,2
7,1891-03-05,NS,39,INVERNESS,2416,"CAMERON, Hugh",Conservative,37,Conservative,Con,t,1877,f,1
7,1891-03-05,NS,39,INVERNESS,2417,"MCDONNELL, Samuel",Liberal,75,Liberal,Lib,t,1567,f,2
7,1891-03-05,NS,40,KINGS,2418,"BORDEN, F.W.",Liberal,75,Liberal,Lib,t,1815,f,1
7,1891-03-05,NS,40,KINGS,2419,"BILL, C.R.",Conservative,37,Conservative,Con,t,1654,f,2
7,1891-03-05,NS,41,LUNENBURG,2420,"KAULBACH, C.E.",Conservative,37,Conservative,Con,t,2592,f,1
7,1891-03-05,NS,41,LUNENBURG,2421,"EISENHAUER, J.D.",Liberal,75,Liberal,Lib,t,2402,f,2
7,1891-03-05,NS,42,PICTOU-1,2423,"MCDOUGALD, John",Liberal-Conservative,124,Progressive Conservative Party,PC,t,3384,f,1
7,1891-03-05,NS,42,PICTOU-1,2422,"FRASER, Jas. A.",Liberal,75,Liberal,Lib,t,2708,f,2
7,1891-03-05,NS,43,PICTOU-2,2425,"TUPPER, Charles H.",Conservative,37,Conservative,Con,t,3433,f,1
7,1891-03-05,NS,43,PICTOU-2,2424,"YORSTON, John",Liberal,75,Liberal,Lib,t,2594,f,2
7,1891-03-05,NS,44,QUEENS,2426,"FORBES, F.G.",Liberal,75,Liberal,Lib,t,867,f,1
7,1891-03-05,NS,44,QUEENS,2427,"FREEMAN, J.N.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,766,f,2
7,1891-03-05,NS,45,RICHMOND,2428,"GILLIES, J.A.",Conservative,37,Conservative,Con,t,857,f,1
7,1891-03-05,NS,45,RICHMOND,2430,"PAINT, H.N.",Conservative,37,Conservative,Con,t,755,f,2
7,1891-03-05,NS,45,RICHMOND,2429,"FLYNN, E.P.",Liberal,75,Liberal,Lib,t,670,f,3
7,1891-03-05,NS,46,SHELBURNE,2431,"WHITE, N.W.",Liberal-Conservative,124,Progressive Conservative Party,PC,t,1388,f,1
7,1891-03-05,NS,46,SHELBURNE,2432,"ROBERTSON, Thos.",Liberal,75,Liberal,Lib,t,1369,f,2
7,1891-03-05,NS,47,VICTORIA,2433,"MCDONALD, John A.",Conservative,37,Conservative,Con,t,822,f,1
7,1891-03-05,NS,47,VICTORIA,2434,"ROSS, William",Liberal,75,Liberal,Lib,t,770,f,2
7,1891-03-05,NS,48,YARMOUTH,2435,"FLINT, Thomas B.",Liberal,75,Liberal,Lib,t,1732,f,1
7,1891-03-05,NS,48,YARMOUTH,2436,"KINNEY, J.R.",Liberal,75,Liberal,Lib,t,1157,f,2
7,1891-03-05,NT,49,ALBERTA (PROVISIONAL DISTRICT),2437,"DAVIS, Donald Watson",Conservative,37,Conservative,Con,t,2742,f,1
7,1891-03-05,NT,49,ALBERTA (PROVISIONAL DISTRICT),2438,"REILLY, James",Conservative,37,Conservative,Con,t,935,f,2
7,1891-03-05,NT,50,ASSINIBOIA EAST,2439,"DEWDNEY, Hon. E.",Conservative,37,Conservative,Con,t,2049,f,1
7,1891-03-05,NT,50,ASSINIBOIA EAST,2440,"TURRIFF, J.G.",Liberal,75,Liberal,Lib,t,1293,f,2
7,1891-03-05,NT,51,ASSINIBOIA WEST,2441,"DAVIN, Nicholas F.",Conservative,37,Conservative,Con,t,1011,f,1
7,1891-03-05,NT,51,ASSINIBOIA WEST,2442,"TWEED, Thomas",Conservative,37,Conservative,Con,t,684,f,2
7,1891-03-05,NT,52,SASKATCHEWAN (PROVISIONAL DISTRICT),2443,"MACDOWALL, D.H.",Conservative,37,Conservative,Con,t,950,f,1
7,1891-03-05,NT,52,SASKATCHEWAN (PROVISIONAL DISTRICT),2444,"MONTGOMERY, H.J.",Liberal,75,Liberal,Lib,t,667,f,2
7,1891-03-05,ON,53,ADDINGTON,2445,"Dawson, Geo. W.W.",Liberal,75,Liberal,Lib,t,2307,f,1
7,1891-03-05,ON,53,ADDINGTON,2446,"BELL, J.W.",Conservative,37,Conservative,Con,t,2246,f,2
7,1891-03-05,ON,54,ALGOMA,2447,"MACDONELL, Geo. H.",Conservative,37,Conservative,Con,t,2251,f,1
7,1891-03-05,ON,54,ALGOMA,2448,"BURK, Daniel F.",Unknown,166,Unknown,Unknown,f,1813,f,2
7,1891-03-05,ON,55,BOTHWELL,2449,"MILLS, Hon. D.",Liberal,75,Liberal,Lib,t,2006,f,1
