election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
27,1965-11-08,AB,1,ACADIA,15810,"HORNER, Jack",Progressive Conservative,124,Progressive Conservative Party,PC,t,10813,f,1
27,1965-11-08,AB,1,ACADIA,15811,"WIEBE, Arthur",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5384,f,2
27,1965-11-08,AB,1,ACADIA,15812,"HOURIHAN, Walter Peter",Liberal,75,Liberal,Lib,t,1786,f,3
27,1965-11-08,AB,1,ACADIA,15813,"BUNNEY, Art",New Democratic Party,100,New Democratic Party,NDP,t,911,f,4
27,1965-11-08,AB,2,ATHABASKA,15814,"BIGG, Jack",Progressive Conservative,124,Progressive Conservative Party,PC,t,11652,f,1
27,1965-11-08,AB,2,ATHABASKA,15816,"HUNTER, Dave",Liberal,75,Liberal,Lib,t,6692,f,2
27,1965-11-08,AB,2,ATHABASKA,15815,"VAN HAUWAERT, Joe",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,2197,f,3
27,1965-11-08,AB,2,ATHABASKA,15817,"FORMAN, Peter Grant",New Democratic Party,100,New Democratic Party,NDP,t,1016,f,4
27,1965-11-08,AB,3,BATTLE RIVER--CAMROSE,15818,"SMALLWOOD, Clifford S.",Progressive Conservative,124,Progressive Conservative Party,PC,t,14015,f,1
27,1965-11-08,AB,3,BATTLE RIVER--CAMROSE,15820,"BARBER, Frederick R.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5531,f,2
27,1965-11-08,AB,3,BATTLE RIVER--CAMROSE,15821,"YERXA, Harold J.",Liberal,75,Liberal,Lib,t,2929,f,3
27,1965-11-08,AB,3,BATTLE RIVER--CAMROSE,15819,"ARNSTON, Alfred O.",New Democratic Party,100,New Democratic Party,NDP,t,1745,f,4
27,1965-11-08,AB,4,BOW RIVER,15822,"WOOLLIAMS, Eldon M.",Progressive Conservative,124,Progressive Conservative Party,PC,t,12611,f,1
27,1965-11-08,AB,4,BOW RIVER,15823,"ALLEN, Ron",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5671,f,2
27,1965-11-08,AB,4,BOW RIVER,15824,"ANDERSON, W. James",Liberal,75,Liberal,Lib,t,3615,f,3
27,1965-11-08,AB,4,BOW RIVER,15825,"MURDOCH, Doug",New Democratic Party,100,New Democratic Party,NDP,t,1836,f,4
27,1965-11-08,AB,5,CALGARY NORTH,15826,"HARKNESS, Douglas S.",Progressive Conservative,124,Progressive Conservative Party,PC,t,23810,f,1
27,1965-11-08,AB,5,CALGARY NORTH,15827,"BERRY, Adrian",Liberal,75,Liberal,Lib,t,16029,f,2
27,1965-11-08,AB,5,CALGARY NORTH,15828,"WESTON, Nelson",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,9742,f,3
27,1965-11-08,AB,5,CALGARY NORTH,15829,"ADAM, Ian",New Democratic Party,100,New Democratic Party,NDP,t,5412,f,4
27,1965-11-08,AB,6,CALGARY SOUTH,15830,"BALLARD, H. Ray",Progressive Conservative,124,Progressive Conservative Party,PC,t,20640,f,1
27,1965-11-08,AB,6,CALGARY SOUTH,15831,"HAYS, Harry W.",Liberal,75,Liberal,Lib,t,20525,f,2
27,1965-11-08,AB,6,CALGARY SOUTH,15832,"PEARSON, E. Leonard",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,7970,f,3
27,1965-11-08,AB,6,CALGARY SOUTH,15833,"GRAVELLS, David",New Democratic Party,100,New Democratic Party,NDP,t,3678,f,4
27,1965-11-08,AB,7,EDMONTON EAST,15834,"SKOREYKO, William",Progressive Conservative,124,Progressive Conservative Party,PC,t,13596,f,1
27,1965-11-08,AB,7,EDMONTON EAST,15835,"MANNING, Ernest Preston",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,6752,f,2
27,1965-11-08,AB,7,EDMONTON EAST,15836,"MOSYCHUK, Nick",Liberal,75,Liberal,Lib,t,6228,f,3
27,1965-11-08,AB,7,EDMONTON EAST,15837,"DOUGLAS, Robert William",New Democratic Party,100,New Democratic Party,NDP,t,3222,f,4
27,1965-11-08,AB,7,EDMONTON EAST,15838,"TUOMI, William A.",Communist Party of Canada,31,Communist Party,Com,f,385,f,5
27,1965-11-08,AB,8,EDMONTON WEST,15839,"LAMBERT, Marcel",Progressive Conservative,124,Progressive Conservative Party,PC,t,30548,f,1
