election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
39,2006-01-23,AB,48006,Calgary Centre,34684,"Richardson, Lee",Conservative,37,Conservative,Con,t,30213,f,1
39,2006-01-23,AB,48006,Calgary Centre,34682,"Kim, Heesung",Liberal,75,Liberal,Lib,t,10464,f,2
39,2006-01-23,AB,48006,Calgary Centre,34683,"Pincott, Brian",N.D.P.,100,New Democratic Party,NDP,t,7227,f,3
39,2006-01-23,AB,48006,Calgary Centre,34681,"Johnson, John N.",Green Party,50,Green Party,Grn,t,6372,f,4
39,2006-01-23,AB,48006,Calgary Centre,34680,"Grover, Trevor",Canadian Action,16,Canadian Action Party,CAP,f,250,f,5
39,2006-01-23,AB,48003,Calgary Centre-North,34670,"Prentice, Jim",Conservative,37,Conservative,Con,t,31174,f,1
39,2006-01-23,AB,48003,Calgary Centre-North,34664,"Chan, John",N.D.P.,100,New Democratic Party,NDP,t,9341,f,2
39,2006-01-23,AB,48003,Calgary Centre-North,34669,"Moody, Matthew",Liberal,75,Liberal,Lib,t,7628,f,3
39,2006-01-23,AB,48003,Calgary Centre-North,34668,"MacGillivray, Mark",Green Party,50,Green Party,Grn,t,6573,f,4
39,2006-01-23,AB,48003,Calgary Centre-North,34666,"Falconar, Michael",Independent,52,Independent,Ind,f,383,f,5
39,2006-01-23,AB,48003,Calgary Centre-North,34665,"Dokis, Doug",FPNP,46,First Peoples National Party,FPNP,f,206,f,6
39,2006-01-23,AB,48003,Calgary Centre-North,34663,"Askin, Margaret Peggy",Marxist-Leninist,86,Marxist-Leninist Party,Marx-Len,f,194,f,7
39,2006-01-23,AB,48003,Calgary Centre-North,34667,"Kohut, James S.",Canadian Action,16,Canadian Action Party,CAP,f,168,f,8
39,2006-01-23,AB,48002,Calgary East,34660,"Obhrai, Deepak",Conservative,37,Conservative,Con,t,26766,f,1
39,2006-01-23,AB,48002,Calgary East,34662,"To, Dobie",Liberal,75,Liberal,Lib,t,5410,f,2
39,2006-01-23,AB,48002,Calgary East,34657,"Arnell, Patrick",N.D.P.,100,New Democratic Party,NDP,t,4338,f,3
39,2006-01-23,AB,48002,Calgary East,34661,"Taylor, John Mark",Green Party,50,Green Party,Grn,t,2954,f,4
