election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
40,2008-10-14,AB,48006,Calgary Centre,36272,"Richardson, Lee",Conservative,37,Conservative,Con,t,28401,f,1
40,2008-10-14,AB,48006,Calgary Centre,36271,"Pollock, Jennifer",Liberal,75,Liberal,Lib,t,8631,f,2
40,2008-10-14,AB,48006,Calgary Centre,36270,"Montgomery, Donna Marlis",NDP-New Democratic Party,100,New Democratic Party,NDP,t,7314,f,3
40,2008-10-14,AB,48006,Calgary Centre,36269,"Hamilton, William",Green Party,50,Green Party,Grn,t,4889,f,4
40,2008-10-14,AB,48003,Calgary Centre-North,36258,"Rempel, Michelle",Conservative,37,Conservative,Con,t,28443,f,1
40,2008-10-14,AB,48003,Calgary Centre-North,36259,"Vargis, Paul",NDP-New Democratic Party,100,New Democratic Party,NDP,t,8048,f,2
40,2008-10-14,AB,48003,Calgary Centre-North,36257,"Randall, Stephen James",Liberal,75,Liberal,Lib,t,7046,f,3
40,2008-10-14,AB,48003,Calgary Centre-North,36256,"MacIntosh, Heather",Green Party,50,Green Party,Grn,t,6578,f,4
40,2008-10-14,AB,48003,Calgary Centre-North,36255,"Askin, Peggy",Marxist-Leninist,86,Marxist-Leninist Party,Marx-Len,f,203,f,5
40,2008-10-14,AB,48002,Calgary East,36253,"Obhrai, Deepak",Conservative,37,Conservative,Con,t,23372,f,1
40,2008-10-14,AB,48002,Calgary East,36250,"Brown, Al",NDP-New Democratic Party,100,New Democratic Party,NDP,t,4894,f,2
40,2008-10-14,AB,48002,Calgary East,36254,"Petrunic, Josipa",Liberal,75,Liberal,Lib,t,4102,f,3
40,2008-10-14,AB,48002,Calgary East,36252,"Milton, Scott W.",Green Party,50,Green Party,Grn,t,2047,f,4
40,2008-10-14,AB,48002,Calgary East,36251,"Devine, Jason",Communist,31,Communist Party,Com,f,246,f,5
40,2008-10-14,AB,48004,Calgary Northeast,36262,"Shory, Devinder",Conservative,37,Conservative,Con,t,23550,f,1
40,2008-10-14,AB,48004,Calgary Northeast,36264,"Stewart, Cam",Liberal,75,Liberal,Lib,t,11487,f,2
40,2008-10-14,AB,48004,Calgary Northeast,36263,"Singh, Colette",NDP-New Democratic Party,100,New Democratic Party,NDP,t,4262,f,3
40,2008-10-14,AB,48004,Calgary Northeast,36261,"Brown-Eckersley, Sheila",Green Party,50,Green Party,Grn,t,1953,f,4
40,2008-10-14,AB,48004,Calgary Northeast,36260,"Blanchard, Daniel",Marxist-Leninist,86,Marxist-Leninist Party,Marx-Len,f,206,f,5
40,2008-10-14,AB,48007,Calgary Southeast,36275,"Kenney, Jason",Conservative,37,Conservative,Con,t,48173,f,1
40,2008-10-14,AB,48007,Calgary Southeast,36277,"Oates, Kirk",NDP-New Democratic Party,100,New Democratic Party,NDP,t,6482,f,2
40,2008-10-14,AB,48007,Calgary Southeast,36278,"Spencer, Brett",Green Party,50,Green Party,Grn,t,4079,f,3
40,2008-10-14,AB,48007,Calgary Southeast,36276,"MacPhee, Brian N.",Liberal,75,Liberal,Lib,t,4020,f,4
40,2008-10-14,AB,48007,Calgary Southeast,36274,"Grochowski, Antoni",Independent,52,Independent,Ind,f,225,f,5
40,2008-10-14,AB,48007,Calgary Southeast,36273,"Fromm, Paul",WBP,170,Western Block Party,WBP,f,193,f,6
40,2008-10-14,AB,48008,Calgary Southwest,36280,"Harper, Stephen J",Conservative,37,Conservative,Con,t,42998,f,1
40,2008-10-14,AB,48008,Calgary Southwest,36282,"Heffernan, Holly",NDP-New Democratic Party,100,New Democratic Party,NDP,t,6823,f,2
40,2008-10-14,AB,48008,Calgary Southwest,36283,"Lamontagne, Marlene",Liberal,75,Liberal,Lib,t,4121,f,3
40,2008-10-14,AB,48008,Calgary Southwest,36279,"Christie, Kelly",Green Party,50,Green Party,Grn,t,2991,f,4
40,2008-10-14,AB,48008,Calgary Southwest,36281,"Heather, Larry R.",Independent,52,Independent,Ind,f,303,f,5
40,2008-10-14,AB,48009,Calgary West,36284,"Anders, Robert",Conservative,37,Conservative,Con,t,39996,f,1
40,2008-10-14,AB,48009,Calgary West,36285,"Kinch, Janice",Liberal,75,Liberal,Lib,t,11374,f,2
40,2008-10-14,AB,48009,Calgary West,36286,"Knowles, Shawna",NDP-New Democratic Party,100,New Democratic Party,NDP,t,6679,f,3
40,2008-10-14,AB,48009,Calgary West,36288,"Wagner, Anna Lisa",Green Party,50,Green Party,Grn,t,6070,f,4
40,2008-10-14,AB,48009,Calgary West,36287,"Vachon, André",Marxist-Leninist,86,Marxist-Leninist Party,Marx-Len,f,227,f,5
40,2008-10-14,AB,48005,Calgary--Nose Hill,36265,"Ablonczy, Diane",Conservative,37,Conservative,Con,t,40384,f,1
40,2008-10-14,AB,48005,Calgary--Nose Hill,36266,"Anderson, Collin",NDP-New Democratic Party,100,New Democratic Party,NDP,t,7189,f,2
40,2008-10-14,AB,48005,Calgary--Nose Hill,36268,"McLeod, Margaret",Liberal,75,Liberal,Lib,t,6501,f,3
40,2008-10-14,AB,48005,Calgary--Nose Hill,36267,"Hajj, Tony",Green Party,50,Green Party,Grn,t,3480,f,4
