election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
41,2011-05-02,AB,48006,Calgary Centre,36638,"Richardson, Lee",Conservative,37,Conservative,Con,t,28401,f,1
41,2011-05-02,AB,48006,Calgary Centre,36639,"Pollock, Jennifer",Liberal,75,Liberal,Lib,t,8631,f,2
41,2011-05-02,AB,48006,Calgary Centre,36640,"Montgomery, Donna Marlis",NDP-New Democratic Party,100,New Democratic Party,NDP,t,7314,f,3
41,2011-05-02,AB,48006,Calgary Centre,36641,"Hamilton, William",Green Party,50,Green Party,Grn,t,4889,f,4
41,2011-05-02,AB,48003,Calgary Centre-North,36624,"Rempel, Michelle",Conservative,37,Conservative,Con,t,28443,f,1
41,2011-05-02,AB,48003,Calgary Centre-North,36625,"Vargis, Paul",NDP-New Democratic Party,100,New Democratic Party,NDP,t,8048,f,2
41,2011-05-02,AB,48003,Calgary Centre-North,36626,"Randall, Stephen James",Liberal,75,Liberal,Lib,t,7046,f,3
41,2011-05-02,AB,48003,Calgary Centre-North,36627,"MacIntosh, Heather",Green Party,50,Green Party,Grn,t,6578,f,4
41,2011-05-02,AB,48003,Calgary Centre-North,36628,"Askin, Peggy",Marxist-Leninist,86,Marxist-Leninist Party,Marx-Len,f,203,f,5
41,2011-05-02,AB,48002,Calgary East,36619,"Obhrai, Deepak",Conservative,37,Conservative,Con,t,23372,f,1
41,2011-05-02,AB,48002,Calgary East,36620,"Brown, Al",NDP-New Democratic Party,100,New Democratic Party,NDP,t,4894,f,2
41,2011-05-02,AB,48002,Calgary East,36621,"Petrunic, Josipa",Liberal,75,Liberal,Lib,t,4102,f,3
41,2011-05-02,AB,48002,Calgary East,36622,"Milton, Scott W.",Green Party,50,Green Party,Grn,t,2047,f,4
41,2011-05-02,AB,48002,Calgary East,36623,"Devine, Jason",Communist,31,Communist Party,Com,f,246,f,5
41,2011-05-02,AB,48004,Calgary Northeast,36629,"Shory, Devinder",Conservative,37,Conservative,Con,t,23550,f,1
41,2011-05-02,AB,48004,Calgary Northeast,36630,"Stewart, Cam",Liberal,75,Liberal,Lib,t,11487,f,2
41,2011-05-02,AB,48004,Calgary Northeast,36631,"Singh, Colette",NDP-New Democratic Party,100,New Democratic Party,NDP,t,4262,f,3
41,2011-05-02,AB,48004,Calgary Northeast,36632,"Brown-Eckersley, Sheila",Green Party,50,Green Party,Grn,t,1953,f,4
41,2011-05-02,AB,48004,Calgary Northeast,36633,"Blanchard, Daniel",Marxist-Leninist,86,Marxist-Leninist Party,Marx-Len,f,206,f,5
41,2011-05-02,AB,48007,Calgary Southeast,36642,"Kenney, Jason",Conservative,37,Conservative,Con,t,48173,f,1
41,2011-05-02,AB,48007,Calgary Southeast,36643,"Oates, Kirk",NDP-New Democratic Party,100,New Democratic Party,NDP,t,6482,f,2
41,2011-05-02,AB,48007,Calgary Southeast,36644,"Spencer, Brett",Green Party,50,Green Party,Grn,t,4079,f,3
41,2011-05-02,AB,48007,Calgary Southeast,36645,"MacPhee, Brian N.",Liberal,75,Liberal,Lib,t,4020,f,4
41,2011-05-02,AB,48007,Calgary Southeast,36646,"Grochowski, Antoni",Independent,52,Independent,Ind,f,225,f,5
41,2011-05-02,AB,48007,Calgary Southeast,36647,"Fromm, Paul",WBP,170,Western Block Party,WBP,f,193,f,6
41,2011-05-02,AB,48008,Calgary Southwest,36648,"Harper, Stephen J",Conservative,37,Conservative,Con,t,42998,f,1
41,2011-05-02,AB,48008,Calgary Southwest,36649,"Heffernan, Holly",NDP-New Democratic Party,100,New Democratic Party,NDP,t,6823,f,2
41,2011-05-02,AB,48008,Calgary Southwest,36650,"Lamontagne, Marlene",Liberal,75,Liberal,Lib,t,4121,f,3
41,2011-05-02,AB,48008,Calgary Southwest,36651,"Christie, Kelly",Green Party,50,Green Party,Grn,t,2991,f,4
41,2011-05-02,AB,48008,Calgary Southwest,36652,"Heather, Larry R.",Independent,52,Independent,Ind,f,303,f,5
41,2011-05-02,AB,48009,Calgary West,36653,"Anders, Robert",Conservative,37,Conservative,Con,t,39996,f,1
41,2011-05-02,AB,48009,Calgary West,36654,"Kinch, Janice",Liberal,75,Liberal,Lib,t,11374,f,2
41,2011-05-02,AB,48009,Calgary West,36655,"Knowles, Shawna",NDP-New Democratic Party,100,New Democratic Party,NDP,t,6679,f,3
41,2011-05-02,AB,48009,Calgary West,36656,"Wagner, Anna Lisa",Green Party,50,Green Party,Grn,t,6070,f,4
41,2011-05-02,AB,48009,Calgary West,36657,"Vachon, André",Marxist-Leninist,86,Marxist-Leninist Party,Marx-Len,f,227,f,5
41,2011-05-02,AB,48005,Calgary--Nose Hill,36634,"Ablonczy, Diane",Conservative,37,Conservative,Con,t,40384,f,1
41,2011-05-02,AB,48005,Calgary--Nose Hill,36635,"Anderson, Collin",NDP-New Democratic Party,100,New Democratic Party,NDP,t,7189,f,2
41,2011-05-02,AB,48005,Calgary--Nose Hill,36636,"McLeod, Margaret",Liberal,75,Liberal,Lib,t,6501,f,3
41,2011-05-02,AB,48005,Calgary--Nose Hill,36637,"Hajj, Tony",Green Party,50,Green Party,Grn,t,3480,f,4
41,2011-05-02,AB,48010,Crowfoot,36658,"Sorenson, Kevin A",Conservative,37,Conservative,Con,t,44115,f,1
41,2011-05-02,AB,48010,Crowfoot,36659,"Parker, Ellen",NDP-New Democratic Party,100,New Democratic Party,NDP,t,4805,f,2
41,2011-05-02,AB,48010,Crowfoot,36660,"Schellenberg, Konrad",Green Party,50,Green Party,Grn,t,1711,f,3
41,2011-05-02,AB,48010,Crowfoot,36661,"Harb, Omar",Liberal,75,Liberal,Lib,t,1224,f,4
41,2011-05-02,AB,48010,Crowfoot,36662,"Turner, John C.",Independent,52,Independent,Ind,f,463,f,5
41,2011-05-02,AB,48010,Crowfoot,36663,"Groenendijk, Gerard",CHP Canada,25,Christian Heritage Party,CHP,f,204,f,6
41,2011-05-02,AB,48012,Edmonton Centre,36670,"Hawn, Laurie",Conservative,37,Conservative,Con,t,23625,f,1
41,2011-05-02,AB,48012,Edmonton Centre,36671,"Cardinal, Lewis",NDP-New Democratic Party,100,New Democratic Party,NDP,t,12480,f,2
41,2011-05-02,AB,48012,Edmonton Centre,36672,"MacDonald, Mary",Liberal,75,Liberal,Lib,t,11037,f,3
41,2011-05-02,AB,48012,Edmonton Centre,36673,"Parker, David James",Green Party,50,Green Party,Grn,t,1676,f,4
41,2011-05-02,AB,48012,Edmonton Centre,36674,"Paulson, Mikkel",Pirate Party,117,Pirate Party,Pirate,f,289,f,5
41,2011-05-02,AB,48012,Edmonton Centre,36675,"Morton, Peggy",Marxist-Leninist,86,Marxist-Leninist Party,Marx-Len,f,81,f,6
41,2011-05-02,AB,48013,Edmonton East,36676,"Goldring, Peter",Conservative,37,Conservative,Con,t,24111,f,1
41,2011-05-02,AB,48013,Edmonton East,36677,"Martin, Ray",NDP-New Democratic Party,100,New Democratic Party,NDP,t,17078,f,2
41,2011-05-02,AB,48013,Edmonton East,36678,"Ruda, Shafik",Liberal,75,Liberal,Lib,t,3176,f,3
41,2011-05-02,AB,48013,Edmonton East,36679,"Capnerhurst, Trey",Green Party,50,Green Party,Grn,t,1345,f,4
41,2011-05-02,AB,48014,Edmonton--Leduc,36680,"Rajotte, James",Conservative,37,Conservative,Con,t,37778,f,1
41,2011-05-02,AB,48014,Edmonton--Leduc,36681,"Medvedev, Artem",NDP-New Democratic Party,100,New Democratic Party,NDP,t,11488,f,2
41,2011-05-02,AB,48014,Edmonton--Leduc,36682,"Fahlman, Richard",Liberal,75,Liberal,Lib,t,7270,f,3
41,2011-05-02,AB,48014,Edmonton--Leduc,36683,"Kennedy, Valerie",Green Party,50,Green Party,Grn,t,2896,f,4
41,2011-05-02,AB,48011,Edmonton--Mill Woods--Beaumont,36664,"Lake, Mike",Conservative,37,Conservative,Con,t,27857,f,1
