election_id,prov_code,ed_id,ed_name,Con,Lib,Other,PC,1st,2nd,3rd
2,ON,118,"SIMCOE SOUTH",,,,,Other,Con,Lib
2,ON,119,"STORMONT",,828,,792,Lib,PC,Other
2,ON,120,"TORONTO CENTRE",,1216,1188,,Lib,Other,Con
2,ON,121,"TORONTO EAST",872,,775,,Con,Other,Lib
2,ON,122,"VICTORIA NORTH",629,541,,,Con,Lib,Other
2,ON,123,"VICTORIA SOUTH",1228,,1070,,Con,Other,Lib
2,ON,124,"WATERLOO NORTH",,,,,Other,Con,Lib
2,ON,125,"WATERLOO SOUTH",,,,,Other,Con,Lib
2,ON,126,"WELLAND",1590,,1060,,Con,Other,Lib
2,ON,127,"WELLINGTON CENTRE",,1434,,1388,Lib,PC,Other
2,ON,128,"WELLINGTON NORTH",,1264,,1204,Lib,PC,Other
2,ON,129,"WELLINGTON SOUTH",,,,,Other,Con,Lib
2,ON,130,"WENTWORTH NORTH",,1145,1040,,Lib,Other,Con
2,ON,131,"WENTWORTH SOUTH",,1203,995,,Lib,Other,Con
2,ON,132,"WEST TORONTO",1043,,574,,Con,Other,Lib
2,ON,133,"YORK EAST",,,,,Other,Con,Lib
2,ON,134,"YORK NORTH",1769,,1490,,Con,Other,Lib
2,ON,135,"YORK WEST",,973,760,,Lib,Other,Con
2,QC,136,"ARGENTEUIL",,,,,Other,Con,Lib
2,QC,137,"BAGOT",1184,,4,,Con,Other,Lib
2,QC,138,"BEAUCE",,1885,772,,Lib,Other,Con
2,QC,139,"BEAUHARNOIS",764,,854,,Other,Con,Lib
2,QC,140,"BELLECHASSE",638,1219,,,Lib,Con,Other
2,QC,141,"BERTHIER",15,757,0,,Lib,Con,Other
2,QC,142,"BONAVENTURE",999,,234,,Con,Other,Lib
2,QC,143,"BROME",1037,,602,,Con,Other,Lib
2,QC,144,"CHAMBLY",789,,631,,Con,Other,Lib
2,QC,145,"CHAMPLAIN",1369,,1207,,Con,Other,Lib
2,QC,146,"CHARLEVOIX",779,1485,,,Lib,Con,Other
2,QC,147,"CHICOUTIMI--SAGUENAY",887,955,,,Lib,Con,Other
2,QC,148,"CHÂTEAUGUAY",,907,669,,Lib,Other,Con
2,QC,149,"COMPTON",,,,,Other,Con,Lib
2,QC,150,"DORCHESTER",1044,,724,,Con,Other,Lib
2,QC,151,"DRUMMOND--ARTHABASKA",,1251,1292,,Other,Lib,Con
2,QC,152,"GASPÉ",,,,,Other,Con,Lib
2,QC,153,"HOCHELAGA",1800,,1282,,Con,Other,Lib
2,QC,154,"HUNTINGDON",,,,,Other,Con,Lib
2,QC,155,"IBERVILLE",,,,,Other,Con,Lib
2,QC,156,"JACQUES CARTIER",635,685,,,Lib,Con,Other
2,QC,157,"JOLIETTE",,,,,Other,Con,Lib
2,QC,158,"KAMOURASKA",1045,1143,,,Lib,Con,Other
2,QC,159,"L'ASSOMPTION",,,757,905,PC,Other,Con
2,QC,160,"L'ISLET",599,646,,,Lib,Con,Other
2,QC,161,"LAPRAIRIE",632,,563,,Con,Other,Lib
2,QC,162,"LAVAL",,,,,Other,Con,Lib
2,QC,163,"LOTBINIÈRE",,,,,Other,Con,Lib
2,QC,164,"LÉVIS",,,1475,1564,PC,Other,Con
2,QC,165,"MASKINONGÉ",681,910,,,Lib,Con,Other
2,QC,166,"MISSISQUOI",,,944,1357,PC,Other,Con
2,QC,167,"MONTCALM",,,,,Other,Con,Lib
2,QC,168,"MONTMAGNY",594,675,,,Lib,Con,Other
2,QC,169,"MONTMORENCY",769,,327,,Con,Other,Lib
2,QC,170,"MONTREAL CENTRE",,,,,Other,Con,Lib
2,QC,171,"MONTREAL EAST",,3264,,2007,Lib,PC,Other
2,QC,172,"MONTREAL WEST",,2138,1322,,Lib,Other,Con
2,QC,173,"MÉGANTIC",,975,857,,Lib,Other,Con
2,QC,174,"NAPIERVILLE",,1203,,,Lib,Other,Con
2,QC,175,"NICOLET",1423,,120,,Con,Other,Lib
2,QC,176,"OTTAWA (COUNTY OF)",,,,,Other,Con,Lib
2,QC,177,"PONTIAC",,,1323,1604,PC,Other,Con
2,QC,178,"PORTNEUF",1128,1179,,,Lib,Con,Other
2,QC,179,"QUEBEC COUNTY",1415,,316,,Con,Other,Lib
2,QC,180,"QUEBEC EAST",,,,,Other,Con,Lib
2,QC,181,"QUEBEC WEST",,,435,742,PC,Other,Con
2,QC,182,"QUEBEC-CENTRE",,,1658,,Other,Con,Lib
2,QC,183,"RICHELIEU",1249,,1108,,Con,Other,Lib
2,QC,184,"RICHMOND--WOLFE",893,,1162,,Other,Con,Lib
2,QC,185,"RIMOUSKI",1150,1381,,,Lib,Con,Other
2,QC,186,"ROUVILLE",,2010,,,Lib,Other,Con
2,QC,187,"SAINT MAURICE",,,,,Other,Con,Lib
2,QC,188,"SHEFFORD",,1515,1149,,Lib,Other,Con
2,QC,189,"SHERBROOKE (TOWN OF)",,,,,Other,Con,Lib
2,QC,190,"SOULANGES",1279,,,,Con,Other,Lib
2,QC,191,"ST. HYACINTHE",,1099,902,,Lib,Other,Con
2,QC,192,"ST. JOHN'S",,,,,Other,Con,Lib
2,QC,193,"STANSTEAD",,,,,Other,Con,Lib
2,QC,194,"TERREBONNE",,,,,Other,Con,Lib
2,QC,195,"THREE RIVERS",,,,,Other,Con,Lib
2,QC,196,"TWO MOUNTAINS",,,,,Other,Con,Lib
2,QC,197,"TÉMISCOUATA",1125,2,17,,Con,Other,Lib
2,QC,198,"VAUDREUIL",,,727,962,PC,Other,Con
2,QC,199,"VERCHÈRES",,963,,194,Lib,PC,Other
2,QC,200,"YAMASKA",1047,643,,,Con,Lib,Other
