election_id,prov_code,ed_id,ed_name,Bloc,Con,Grn,Lib,NDP,Other,1st,2nd,3rd
39,MB,46001,"Brandon--Souris",,20247,1707,6696,7528,1021,Con,NDP,Lib
39,MB,46002,"Charleswood--St. James--Assiniboia",,20791,1700,16099,5669,,Con,Lib,NDP
39,MB,46003,"Churchill",,2886,401,10157,7093,4429,Lib,NDP,Other
39,MB,46004,"Dauphin--Swan River--Marquette",,20084,1246,6171,6221,273,Con,NDP,Lib
39,MB,46005,"Elmwood--Transcona",,10720,1211,4108,16967,363,NDP,Con,Lib
39,MB,46006,"Kildonan--St. Paul",,17524,1101,13597,8193,213,Con,Lib,NDP
39,MB,46007,"Portage--Lisgar",,25719,1880,4199,4072,987,Con,Lib,NDP
39,MB,46008,"Provencher",,25199,1830,6077,5259,,Con,Lib,NDP
39,MB,46009,"Saint Boniface",,14893,1640,16417,9311,285,Lib,Con,NDP
39,MB,46010,"Selkirk--Interlake",,21661,1283,4436,16358,481,Con,NDP,Lib
39,MB,46011,"Winnipeg Centre",,5554,2010,6940,13805,199,NDP,Lib,Con
39,MB,46012,"Winnipeg North",,4810,779,5752,15582,330,NDP,Lib,Con
39,MB,46013,"Winnipeg South",,17328,1289,17217,5743,259,Con,Lib,NDP
39,MB,46014,"Winnipeg South Centre",,13077,1848,16296,9055,1246,Lib,Con,NDP
39,NB,13001,"Acadie--Bathurst",,8513,699,15504,25195,581,NDP,Lib,Con
39,NB,13002,"Beauséjour",,14919,1290,22012,7717,357,Lib,Con,NDP
39,NB,13003,"Fredericton",,16292,884,19649,9988,198,Lib,Con,NDP
39,NB,13004,"Fundy Royal",,17630,1189,9979,7696,,Con,Lib,NDP
39,NB,13005,"Madawaska--Restigouche",,12849,1220,13734,8322,,Lib,Con,NDP
39,NB,13006,"Miramichi",,11250,587,13960,5587,1640,Lib,Con,NDP
39,NB,13007,"Moncton--Riverview--Dieppe",,14464,1409,22918,9095,150,Lib,Con,NDP
39,NB,13008,"New Brunswick Southwest",,18155,922,8877,5178,,Con,Lib,NDP
39,NB,13009,"Saint John",,15753,858,17202,6267,,Lib,Con,NDP
39,NB,13010,"Tobique--Mactaquac",,15894,679,15558,4172,,Con,Lib,NDP
39,NL,10001,"Avalon",,19132,297,14318,3365,,Con,Lib,NDP
39,NL,10002,"Bonavista--Gander--Grand Falls--Windsor",,15376,265,19866,2668,,Lib,Con,NDP
39,NL,10003,"Humber--St. Barbe--Baie Verte",,10137,339,17208,4847,,Lib,Con,NDP
39,NL,10004,"Labrador",,4528,82,5768,1037,,Lib,Con,NDP
39,NL,10005,"Random--Burin--St. George's",,12232,426,13652,3702,,Lib,Con,NDP
39,NL,10006,"St. John's East",,19110,402,14345,7190,,Con,Lib,NDP
39,NL,10007,"St. John's South--Mount Pearl",,16644,235,12295,8073,,Con,Lib,NDP
39,NS,12001,"Cape Breton--Canso",,9740,1006,21424,8111,,Lib,Con,NDP
39,NS,12002,"Central Nova",,17134,671,10349,13861,124,Con,NDP,Lib
39,NS,12003,"Dartmouth--Cole Harbour",,10259,1005,19027,14612,56,Lib,NDP,Con
39,NS,12004,"Halifax",,8993,1948,15437,23420,164,NDP,Lib,Con
39,NS,12005,"Halifax West",,10184,1406,21818,10798,,Lib,NDP,Con
39,NS,12006,"Kings--Hants",,13772,947,19491,8138,436,Lib,Con,NDP
39,NS,12007,"Cumberland--Colchester--Musquodoboit Valley",,22439,910,10299,8944,524,Con,Lib,NDP
39,NS,12008,"Sackville--Eastern Shore",,9450,933,9921,22848,,NDP,Lib,Con
39,NS,12009,"South Shore--St. Margaret's",,15108,1198,11629,11689,1376,Con,NDP,Lib
39,NS,12010,"Sydney--Victoria",,7455,1336,20277,11587,,Lib,NDP,Con
39,NS,12011,"West Nova",,17222,1040,17734,8512,682,Lib,Con,NDP
39,NT,61001,"Western Arctic",,3200,338,5643,6802,149,NDP,Lib,Con
39,NU,62001,"Nunavut",,2670,544,3673,1576,724,Lib,Con,NDP
39,ON,35001,"Ajax--Pickering",,16992,2199,25636,6655,435,Lib,Con,NDP
39,ON,35002,"Algoma--Manitoulin--Kapuskasing",,8957,1025,14652,13244,502,Lib,NDP,Con
39,ON,35003,"Ancaster--Dundas--Flamborough--Westdale",,24530,2767,21656,13376,415,Con,Lib,NDP
39,ON,35004,"Barrie",,23999,3875,22456,6978,,Con,Lib,NDP
39,ON,35005,"Beaches--East York",,9238,3106,20678,17900,274,Lib,NDP,Con
39,ON,35006,"Bramalea--Gore--Malton",,16367,1721,25348,6343,233,Lib,Con,NDP
39,ON,35007,"Brampton--Springdale",,14492,1853,22294,8345,110,Lib,Con,NDP
39,ON,35008,"Brampton West",,20345,2340,27988,6310,,Lib,Con,NDP
39,ON,35009,"Brant",,21495,2729,22077,12713,739,Lib,Con,NDP
39,ON,35010,"Burlington",,28030,3471,25431,8090,,Con,Lib,NDP
39,ON,35011,"Cambridge",,25337,3017,19419,9794,217,Con,Lib,NDP
39,ON,35012,"Carleton--Mississippi Mills",,39004,4544,16360,8677,834,Con,Lib,NDP
39,ON,35013,"Chatham-Kent--Essex",,20820,1737,15204,10875,,Con,Lib,NDP
39,ON,35014,"Durham",,27087,2676,17290,9946,612,Con,Lib,NDP
39,ON,35015,"Davenport",,4202,1440,20172,12681,397,Lib,NDP,Con
39,ON,35016,"Don Valley East",,12661,1714,23441,5597,,Lib,Con,NDP
39,ON,35017,"Don Valley West",,17908,1906,28709,4902,377,Lib,Con,NDP
39,ON,35018,"Dufferin--Caledon",,23641,4912,14777,5983,,Con,Lib,NDP
39,ON,35019,"Eglinton--Lawrence",,14897,2520,26044,5660,123,Lib,Con,NDP
39,ON,35020,"Elgin--Middlesex--London",,23416,2873,13517,9873,1648,Con,Lib,NDP
39,ON,35021,"Essex",,23125,1507,19510,12993,108,Con,Lib,NDP
39,ON,35022,"Etobicoke Centre",,18702,2111,29509,5426,519,Lib,Con,NDP
39,ON,35023,"Etobicoke--Lakeshore",,19613,2853,24337,8685,290,Lib,Con,NDP
39,ON,35024,"Etobicoke North",,8049,950,22195,3820,1004,Lib,Con,NDP
39,ON,35025,"Glengarry--Prescott--Russell",,22990,2494,22787,7049,,Con,Lib,NDP
39,ON,35026,"Bruce--Grey--Owen Sound",,25133,6735,14378,5918,,Con,Lib,Grn
39,ON,35027,"Guelph",,18342,5376,23662,13561,694,Lib,Con,NDP
39,ON,35028,"Haldimand--Norfolk",,25885,1894,18363,6858,559,Con,Lib,NDP
39,ON,35029,"Haliburton--Kawartha Lakes--Brock",,29427,3017,17266,10340,,Con,Lib,NDP
39,ON,35030,"Halton",,30577,3843,28680,6114,,Con,Lib,NDP
39,ON,35031,"Hamilton Centre",,9696,2022,11224,24503,332,NDP,Lib,Con
39,ON,35032,"Hamilton East--Stoney Creek",,13581,1573,18880,19346,316,NDP,Lib,Con
39,ON,35033,"Hamilton Mountain",,15915,1517,18704,21970,590,NDP,Lib,Con
39,ON,35034,"Huron--Bruce",,20289,1829,21260,8696,1289,Lib,Con,NDP
39,ON,35035,"Kenora",,8434,692,9937,8149,,Lib,Con,NDP
39,ON,35036,"Kingston and the Islands",,16230,5006,28548,11946,518,Lib,Con,NDP
39,ON,35037,"Kitchener Centre",,16131,2822,21714,9253,274,Lib,Con,NDP
39,ON,35038,"Kitchener--Conestoga",,20615,2706,19246,7445,,Con,Lib,NDP
39,ON,35039,"Kitchener--Waterloo",,18817,4298,31136,11889,317,Lib,Con,NDP
39,ON,35040,"Lanark--Frontenac--Lennox and Addington",,30367,3115,14709,9604,1665,Con,Lib,NDP
39,ON,35041,"Leeds--Grenville",,28447,3003,12661,7945,,Con,Lib,NDP
39,ON,35042,"London--Fanshawe",,13495,1803,15199,16067,,NDP,Lib,Con
39,ON,35043,"London North Centre",,17968,3300,24109,14271,443,Lib,Con,NDP
39,ON,35044,"London West",,21690,2900,23019,13056,387,Lib,Con,NDP
39,ON,35045,"Markham--Unionville",,14153,1146,32769,4257,618,Lib,Con,NDP
39,ON,35046,"Lambton--Kent--Middlesex",,25170,2156,16835,9330,797,Con,Lib,NDP
39,ON,35047,"Mississauga--Brampton South",,15605,1927,27370,5521,319,Lib,Con,NDP
39,ON,35048,"Mississauga East--Cooksville",,14326,1393,23530,5180,1127,Lib,Con,NDP
39,ON,35049,"Mississauga--Erindale",,23524,2613,26852,6644,289,Lib,Con,NDP
39,ON,35050,"Mississauga South",,20888,2393,23018,5607,203,Lib,Con,NDP
39,ON,35051,"Mississauga--Streetsville",,18121,2334,23913,6929,747,Lib,Con,NDP
39,ON,35052,"Nepean--Carleton",,39512,3976,20111,8274,,Con,Lib,NDP
39,ON,35053,"Newmarket--Aurora",,22376,2813,27176,5639,808,Lib,Con,NDP
39,ON,35054,"Niagara Falls",,23485,2402,20092,12209,,Con,Lib,NDP
39,ON,35055,"Niagara West--Glanbrook",,27351,2284,17712,9251,1132,Con,Lib,NDP
39,ON,35056,"Nickel Belt",,5732,975,19775,17668,1507,Lib,NDP,Con
39,ON,35057,"Nipissing--Timiskaming",,16511,1698,21393,8268,,Lib,Con,NDP
39,ON,35058,"Northumberland--Quinte West",,25833,2946,22566,11334,,Con,Lib,NDP
39,ON,35059,"Oak Ridges--Markham",,28683,3423,35083,7367,,Lib,Con,NDP
39,ON,35060,"Oakville",,25148,2872,25892,5815,,Lib,Con,NDP
39,ON,35061,"Oshawa",,20657,2019,12831,17905,91,Con,NDP,Lib
39,ON,35062,"Ottawa Centre",,15105,6765,19468,24609,679,NDP,Lib,Con
39,ON,35063,"Ottawa--Orléans",,25455,2377,24224,9354,578,Con,Lib,NDP
39,ON,35064,"Ottawa South",,23028,2913,27158,8138,273,Lib,Con,NDP
39,ON,35065,"Ottawa--Vanier",,15970,3675,23567,12145,338,Lib,Con,NDP
39,ON,35066,"Ottawa West--Nepean",,25607,2941,20250,9626,1026,Con,Lib,NDP
39,ON,35067,"Oxford",,23140,1566,13961,8639,2409,Con,Lib,NDP
39,ON,35068,"Parkdale--High Park",,8777,2840,18489,20790,554,NDP,Lib,Con
39,ON,35069,"Parry Sound--Muskoka",,18513,3701,18485,5472,,Con,Lib,NDP
39,ON,35070,"Perth--Wellington",,22004,3117,12301,8876,1396,Con,Lib,NDP
39,ON,35071,"Peterborough",,22774,3205,20532,16286,634,Con,Lib,NDP
39,ON,35072,"Pickering--Scarborough East",,16693,1869,27719,6090,246,Lib,Con,NDP
39,ON,35073,"Prince Edward--Hastings",,27787,2386,18034,8474,416,Con,Lib,NDP
39,ON,35074,"Renfrew--Nipissing--Pembroke",,29923,1605,12532,6509,1304,Con,Lib,NDP
39,ON,35075,"Richmond Hill",,16564,2379,27837,5176,,Lib,Con,NDP
39,ON,35076,"St. Catharines",,21669,2305,21423,11848,582,Con,Lib,NDP
39,ON,35077,"St. Paul's",,15021,2785,29295,11189,,Lib,Con,NDP
39,ON,35078,"Sarnia--Lambton",,21841,1712,17649,10673,1424,Con,Lib,NDP
39,ON,35079,"Sault Ste. Marie",,11099,1056,15825,17979,284,NDP,Lib,Con
39,ON,35080,"Scarborough--Agincourt",,10684,1120,28065,4969,,Lib,Con,NDP
39,ON,35081,"Scarborough Centre",,11522,1396,23332,5884,,Lib,Con,NDP
39,ON,35082,"Scarborough--Guildwood",,11790,1235,21877,5847,330,Lib,Con,NDP
39,ON,35083,"Scarborough--Rouge River",,9432,754,30285,4972,710,Lib,Con,NDP
39,ON,35084,"Scarborough Southwest",,10017,1827,19930,9626,267,Lib,Con,NDP
39,ON,35085,"Simcoe--Grey",,30135,3372,18689,6784,1585,Con,Lib,NDP
39,ON,35086,"Simcoe North",,23266,3451,22078,8132,617,Con,Lib,NDP
39,ON,35087,"Stormont--Dundas--South Glengarry",,28014,1713,13906,6892,663,Con,Lib,NDP
39,ON,35088,"Sudbury",,10332,1301,19809,15225,983,Lib,NDP,Con
39,ON,35089,"Thornhill",,19005,1934,29934,4405,1094,Lib,Con,NDP
39,ON,35090,"Thunder Bay--Rainy River",,10485,1193,13520,12862,424,Lib,NDP,Con
39,ON,35091,"Thunder Bay--Superior North",,8578,2231,14009,13601,486,Lib,NDP,Con
39,ON,35092,"Timmins--James Bay",,5173,578,13003,19195,,NDP,Lib,Con
39,ON,35093,"Toronto Centre",,10763,3080,30874,14036,359,Lib,NDP,Con
39,ON,35094,"Toronto--Danforth",,4992,3583,17256,24412,172,NDP,Lib,Con
39,ON,35095,"Trinity--Spadina",,5625,2398,25067,28748,612,NDP,Lib,Con
39,ON,35096,"Vaughan",,16124,3004,36968,5114,688,Lib,Con,NDP
39,ON,35097,"Welland",,16678,1960,20267,17492,652,Lib,NDP,Con
39,ON,35098,"Wellington--Halton Hills",,27907,3362,16065,6785,961,Con,Lib,NDP
39,ON,35099,"Whitby--Oshawa",,29294,2407,25882,8716,491,Con,Lib,NDP
39,ON,35100,"Willowdale",,16254,2268,30623,6297,,Lib,Con,NDP
39,ON,35101,"Windsor--Tecumseh",,12851,1644,13413,22646,193,NDP,Lib,Con
39,ON,35102,"Windsor West",,9592,1444,12110,23608,946,NDP,Lib,Con
39,ON,35103,"York Centre",,12828,1560,22468,5813,,Lib,Con,NDP
39,ON,35104,"York--Simcoe",,25685,3719,16456,7139,595,Con,Lib,NDP
39,ON,35105,"York South--Weston",,6991,1506,22871,8525,189,Lib,NDP,Con
39,ON,35106,"York West",,6244,1002,21418,4724,192,Lib,Con,NDP
39,PE,11001,"Cardigan",,6923,533,11542,1535,,Lib,Con,NDP
39,PE,11002,"Charlottetown",,6524,586,9586,2126,290,Lib,Con,NDP
39,PE,11003,"Egmont",,5991,1005,10288,1847,219,Lib,Con,NDP
39,PE,11004,"Malpeque",,6708,901,9779,1983,,Lib,Con,NDP
39,QC,24001,"Abitibi--Témiscamingue",24637,10634,1279,6501,4022,,Bloc,Con,Lib
39,QC,24002,"Ahuntsic",19428,6119,1836,18594,3948,,Bloc,Lib,Con
39,QC,24003,"Alfred-Pellan",23193,10210,1842,14895,3838,,Bloc,Lib,Con
39,QC,24004,"Argenteuil--Papineau--Mirabel",27855,12461,2480,7171,3466,,Bloc,Con,Lib
39,QC,24005,"Beauce",10997,36915,1397,4364,1405,,Con,Bloc,Lib
39,QC,24006,"Beauharnois--Salaberry",26190,14609,1864,8272,4163,,Bloc,Con,Lib
39,QC,24007,"Beauport--Limoilou",18589,19409,2005,4929,3917,234,Con,Bloc,Lib
39,QC,24008,"Berthier--Maskinongé",26191,16958,1925,5605,3319,,Bloc,Con,Lib
39,QC,24009,"Bourassa",13777,6830,1370,18705,2237,173,Lib,Bloc,Con
39,QC,24010,"Brome--Missisquoi",18596,9874,1721,13569,2839,1921,Bloc,Lib,Con
39,QC,24011,"Brossard--La Prairie",21433,9749,1883,20190,4301,110,Bloc,Lib,Con
39,QC,24012,"Chambly--Borduas",33703,12703,3113,6933,5167,,Bloc,Con,Lib
39,QC,24013,"Charlesbourg--Haute-Saint-Charles",19034,20406,1262,4364,3084,1567,Con,Bloc,Lib
39,QC,24014,"Montmorency--Charlevoix--Haute-Côte-Nord",22169,14559,1527,3989,2896,,Bloc,Con,Lib
39,QC,24015,"Châteauguay--Saint-Constant",28274,11219,2375,10295,2865,,Bloc,Con,Lib
39,QC,24016,"Chicoutimi--Le Fjord",19226,12350,1226,14581,2571,,Bloc,Lib,Con
39,QC,24017,"Compton--Stanstead",21316,12131,2171,11126,3099,,Bloc,Con,Lib
39,QC,24018,"Drummond",22575,10134,2418,7437,2870,,Bloc,Con,Lib
39,QC,24019,"Gaspésie--Îles-de-la-Madeleine",17678,13347,1183,7977,1225,,Bloc,Con,Lib
39,QC,24020,"Gatineau",21093,9014,1456,16826,5354,,Bloc,Lib,Con
39,QC,24021,"Hochelaga",25570,5617,2235,7932,4101,552,Bloc,Lib,Con
39,QC,24022,"Honoré-Mercier",17879,8952,1502,19622,3191,183,Lib,Bloc,Con
39,QC,24023,"Hull--Aylmer",15788,9284,2687,17576,8334,125,Lib,Bloc,Con
39,QC,24024,"Jeanne-Le Ber",20213,5951,2357,17118,4621,,Bloc,Lib,Con
39,QC,24025,"Joliette",28630,14192,2086,5245,2745,,Bloc,Con,Lib
39,QC,24026,"Jonquière--Alma",20569,27262,928,1550,2028,,Con,Bloc,NDP
39,QC,24027,"Lac-Saint-Louis",4064,14164,3605,25588,5702,,Lib,Con,NDP
39,QC,24028,"La Pointe-de-l'Île",29368,7402,1544,6855,3407,,Bloc,Con,Lib
39,QC,24029,"LaSalle--Émard",13501,5994,1512,22751,2805,433,Lib,Bloc,Con
39,QC,24030,"Laurentides--Labelle",28217,10666,2543,7616,3382,,Bloc,Con,Lib
39,QC,24031,"Laurier--Sainte-Marie",26773,3124,4064,6095,8165,732,Bloc,NDP,Lib
39,QC,24032,"Laval",22032,9236,1666,12698,4047,,Bloc,Lib,Con
39,QC,24033,"Laval--Les Îles",17537,9055,1557,20849,3817,211,Lib,Bloc,Con
39,QC,24034,"Lévis--Bellechasse",16223,25940,2293,4581,2590,4275,Con,Bloc,Lib
39,QC,24035,"Longueuil--Pierre-Boucher",27425,9331,1995,6260,4273,397,Bloc,Con,Lib
39,QC,24036,"Lotbinière--Chutes-de-la-Chaudière",15402,28236,1978,2820,3529,,Con,Bloc,NDP
39,QC,24037,"Louis-Hébert",20101,20332,2517,8852,5351,1828,Con,Bloc,Lib
39,QC,24038,"Louis-Saint-Laurent",11997,28606,1468,3180,2848,1498,Con,Bloc,Lib
39,QC,24039,"Manicouagan",18601,6910,824,5214,4657,195,Bloc,Con,Lib
39,QC,24040,"Marc-Aurèle-Fortin",27638,11098,2733,8407,4313,,Bloc,Con,Lib
39,QC,24041,"Haute-Gaspésie--La Mitis--Matane--Matapédia",15721,10157,910,4463,2116,778,Bloc,Con,Lib
39,QC,24042,"Mégantic--L'Érable",15410,23550,1534,4912,1836,,Con,Bloc,Lib
39,QC,24043,"Montcalm",34975,10818,1954,4645,3766,,Bloc,Con,Lib
39,QC,24044,"Mount Royal",2112,6621,1423,24248,2479,106,Lib,Con,NDP
39,QC,24045,"Notre-Dame-de-Grâce--Lachine",9385,8048,2754,20235,5455,270,Lib,Bloc,Con
39,QC,24046,"Abitibi--Baie-James--Nunavik--Eeyou",13928,6261,1210,6700,1810,,Bloc,Lib,Con
39,QC,24047,"Outremont",11778,5168,1957,14282,6984,424,Lib,Bloc,NDP
39,QC,24048,"Papineau",17775,3630,1572,16785,3358,502,Bloc,Lib,Con
39,QC,24049,"Pierrefonds--Dollard",5901,11013,2645,24388,3664,96,Lib,Con,Bloc
39,QC,24050,"Pontiac",13698,16069,1512,11561,4759,107,Con,Bloc,Lib
39,QC,24051,"Portneuf--Jacques-Cartier",13094,11472,1431,2489,1956,20158,Other,Bloc,Con
39,QC,24052,"Québec",20845,14943,2372,5743,4629,1658,Bloc,Con,Lib
39,QC,24053,"Repentigny",34958,10124,1742,4847,4337,,Bloc,Con,Lib
39,QC,24054,"Bas-Richelieu--Nicolet--Bécancour",27742,11588,1595,6438,2248,,Bloc,Con,Lib
39,QC,24055,"Richmond--Arthabaska",24466,16465,2355,5294,2507,,Bloc,Con,Lib
39,QC,24056,"Rimouski-Neigette--Témiscouata--Les Basques",19804,9481,973,8254,4186,,Bloc,Con,Lib
39,QC,24057,"Rivière-des-Mille-Îles",26272,10173,2643,6239,3418,,Bloc,Con,Lib
39,QC,24058,"Montmagny--L'Islet--Kamouraska--Rivière-du-Loup",24117,11529,1768,6466,2107,,Bloc,Con,Lib
39,QC,24059,"Rivière-du-Nord",27789,9769,1722,4365,3393,,Bloc,Con,Lib
39,QC,24060,"Roberval--Lac-Saint-Jean",17586,14463,1689,3014,2151,,Bloc,Con,Lib
39,QC,24061,"Rosemont--La Petite-Patrie",29336,4873,3457,8259,6051,419,Bloc,Lib,NDP
39,QC,24062,"Saint-Bruno--Saint-Hubert",26509,10451,2364,8643,4359,387,Bloc,Con,Lib
39,QC,24063,"Saint-Hyacinthe--Bagot",27838,12323,1925,4884,2723,,Bloc,Con,Lib
39,QC,24064,"Saint-Jean",28070,11516,2371,6426,3622,,Bloc,Con,Lib
39,QC,24065,"Saint-Lambert",20949,9097,1819,10777,3404,196,Bloc,Lib,Con
39,QC,24066,"Saint-Laurent--Cartierville",6192,5590,1810,25412,3279,177,Lib,Bloc,Con
39,QC,24067,"Saint-Léonard--Saint-Michel",7772,5975,961,23705,2831,219,Lib,Bloc,Con
39,QC,24068,"Saint-Maurice--Champlain",21532,16028,1705,5612,3684,,Bloc,Con,Lib
39,QC,24069,"Shefford",22159,12734,2061,12043,2431,,Bloc,Con,Lib
39,QC,24070,"Sherbrooke",27112,10763,2238,6863,4646,315,Bloc,Con,Lib
39,QC,24071,"Terrebonne--Blainville",30197,10212,2216,4576,3829,,Bloc,Con,Lib
39,QC,24072,"Trois-Rivières",22331,15423,1513,5268,3774,371,Bloc,Con,Lib
39,QC,24073,"Vaudreuil-Soulanges",26925,11888,2450,17774,3468,,Bloc,Lib,Con
39,QC,24074,"Verchères--Les Patriotes",30250,11479,2047,4602,4293,,Bloc,Con,Lib
39,QC,24075,"Westmount--Ville-Marie",5191,7295,3451,18884,6356,163,Lib,Con,NDP
39,SK,47001,"Battlefords--Lloydminster",,16491,637,3901,4829,4702,Con,NDP,Other
39,SK,47002,"Blackstrap",,19430,1334,6841,12376,506,Con,NDP,Lib
39,SK,47003,"Desnethé--Missinippi--Churchill River",,10124,534,10191,3787,,Lib,Con,NDP
39,SK,47004,"Cypress Hills--Grasslands",,20035,1141,3885,5076,,Con,NDP,Lib
39,SK,47005,"Palliser",,14906,1182,7006,11460,121,Con,NDP,Lib
39,SK,47006,"Prince Albert",,17271,744,6149,7562,,Con,NDP,Lib
39,SK,47007,"Regina--Lumsden--Lake Centre",,14176,1035,8956,9467,,Con,NDP,Lib
39,SK,47008,"Regina--Qu'Appelle",,12753,1016,7134,10041,,Con,NDP,Lib
