election_id,prov_code,ed_id,ed_name,Bloc,Con,Grn,Lib,NDP,Other,1st,2nd,3rd
42,QC,24032,"Jonquière",11202,8124,656,13700,14039,382,NDP,Lib,Bloc
42,QC,24033,"La Pointe-de-l'Île",18545,4408,1130,15777,14777,589,Bloc,Lib,NDP
42,QC,24034,"La Prairie",15107,6859,1235,20993,13174,204,Lib,Bloc,NDP
42,QC,24035,"Lac-Saint-Jean",10152,18393,806,10193,15735,,Con,NDP,Lib
42,QC,24036,"Lac-Saint-Louis",1681,10857,1812,39965,7997,,Lib,Con,NDP
42,QC,24037,"LaSalle--Émard--Verdun",9164,3713,1717,23603,15566,,Lib,NDP,Bloc
42,QC,24038,"Laurentides--Labelle",18792,6209,1251,20277,16644,,Lib,Bloc,NDP
42,QC,24039,"Laurier--Sainte-Marie",15699,2242,1904,12938,20929,969,NDP,Bloc,Lib
42,QC,24040,"Laval--Les Îles",6731,9811,921,25857,10710,175,Lib,NDP,Con
42,QC,24041,"Longueuil--Charles-LeMoyne",13974,4961,1510,18301,12468,493,Lib,Bloc,NDP
42,QC,24042,"Lévis--Lotbinière",7163,31357,1124,13562,9246,136,Con,Lib,NDP
42,QC,24043,"Longueuil--Saint-Hubert",15873,5087,1447,17468,18171,153,NDP,Lib,Bloc
42,QC,24044,"Louis-Hébert",8900,16789,1561,21516,12850,128,Lib,Con,NDP
42,QC,24045,"Louis-Saint-Laurent",6688,32637,1210,13852,10296,,Con,Lib,NDP
42,QC,24046,"Manicouagan",17338,4317,673,12343,7359,,Bloc,Lib,NDP
42,QC,24047,"Mégantic--L'Érable",5838,16749,1006,13308,10386,,Con,Lib,NDP
42,QC,24048,"Mirabel",18710,6020,1301,15514,17873,,Bloc,NDP,Lib
42,QC,24049,"Montarville",16460,6284,1388,18848,14296,641,Lib,Bloc,NDP
42,QC,24050,"Montcalm",19405,5093,976,14484,12431,620,Bloc,Lib,NDP
42,QC,24051,"Montmagny--L'Islet--Kamouraska--Rivière-du-Loup",7939,14274,823,14002,11918,287,Con,Lib,NDP
42,QC,24052,"Mount Royal",908,18201,747,24187,3884,124,Lib,Con,NDP
42,QC,24053,"Notre-Dame-de-Grâce--Westmount",1282,7414,1581,29755,11229,332,Lib,NDP,Con
42,QC,24054,"Outremont",3668,4159,1575,14597,19242,378,NDP,Lib,Con
42,QC,24055,"Papineau",6182,2390,1443,26391,13132,1232,Lib,NDP,Bloc
42,QC,24056,"Pierrefonds--Dollard",2043,11694,865,34319,9584,,Lib,Con,NDP
42,QC,24057,"Pontiac",4337,8716,1089,34154,14090,239,Lib,NDP,Con
