election_id,prov_code,ed_id,ed_name,Lib,NDP,Other,PC,SoCred,1st,2nd,3rd
29,BC,25,"ESQUIMALT--SAANICH",12097,15824,,20542,1689,PC,NDP,Lib
29,BC,26,"FRASER VALLEY EAST",10297,8390,,12302,4426,PC,Lib,NDP
29,BC,27,"FRASER VALLEY WEST",9870,22612,275,14863,,NDP,PC,Lib
29,BC,28,"KAMLOOPS--CARIBOO",14707,11002,,13993,2089,Lib,PC,NDP
29,BC,29,"KOOTENAY WEST",4341,15633,,9210,,NDP,PC,Lib
29,BC,30,"NANAIMO--COWICHAN--THE ISLANDS",7107,25483,125,10179,1868,NDP,PC,Lib
29,BC,31,"NEW WESTMINSTER",10992,19181,228,14739,971,NDP,PC,Lib
29,BC,32,"OKANAGAN BOUNDARY",14213,13487,,20468,,PC,Lib,NDP
29,BC,33,"OKANAGAN--KOOTENAY",12416,11400,,12258,1855,Lib,PC,NDP
29,BC,34,"PRINCE GEORGE--PEACE RIVER",11766,8076,,14648,2726,PC,Lib,NDP
29,BC,35,"SKEENA",6091,13100,,8234,,NDP,PC,Lib
29,BC,36,"SURREY--WHITE ROCK",7819,21598,,15123,1030,NDP,PC,Lib
29,BC,37,"VANCOUVER CENTRE",19341,12470,178,14156,632,Lib,PC,NDP
29,BC,38,"VANCOUVER EAST",8687,13525,298,4584,613,NDP,Lib,PC
29,BC,39,"VANCOUVER KINGSWAY",5986,18108,277,6752,750,NDP,PC,Lib
29,BC,40,"VANCOUVER QUADRA",15001,8411,180,17767,378,PC,Lib,NDP
29,BC,41,"VANCOUVER SOUTH",14549,11145,146,17762,765,PC,Lib,NDP
29,BC,42,"VICTORIA",12264,11192,637,22842,1173,PC,Lib,NDP
29,MB,43,"BRANDON--SOURIS",5968,5501,190,17923,,PC,Lib,NDP
29,MB,44,"CHURCHILL",8536,9059,327,9462,,PC,NDP,Lib
29,MB,45,"DAUPHIN",4305,6234,,12584,,PC,NDP,Lib
29,MB,46,"LISGAR",4469,1627,,17253,943,PC,Lib,NDP
29,MB,47,"MARQUETTE",4572,4917,,16155,,PC,NDP,Lib
29,MB,48,"PORTAGE",7474,4036,199,9781,,PC,Lib,NDP
29,MB,49,"PROVENCHER",6489,6304,,11262,784,PC,Lib,NDP
29,MB,50,"SELKIRK",8709,17872,,17842,418,NDP,PC,Lib
29,MB,51,"ST. BONIFACE",22200,13857,241,13033,643,Lib,NDP,PC
29,MB,52,"WINNIPEG NORTH",11150,15931,701,9446,,NDP,Lib,PC
29,MB,53,"WINNIPEG NORTH CENTRE",6984,13263,320,7050,440,NDP,PC,Lib
29,MB,54,"WINNIPEG SOUTH",25534,7413,205,17022,,Lib,PC,NDP
29,MB,55,"WINNIPEG SOUTH CENTRE",20516,10460,,25550,,PC,Lib,NDP
29,NB,56,"CARLETON--CHARLOTTE",7715,1831,,14431,,PC,Lib,NDP
29,NB,57,"FUNDY--ROYAL",9343,2186,,19107,937,PC,Lib,NDP
29,NB,58,"GLOUCESTER",14212,521,1948,6914,4487,Lib,PC,SoCred
29,NB,59,"MADAWASKA--VICTORIA",13104,1763,,8822,,Lib,PC,NDP
29,NB,60,"MONCTON",17124,2003,,22657,1273,PC,Lib,NDP
29,NB,61,"NORTHUMBERLAND--MIRAMICHI",10922,2419,,9007,765,Lib,PC,NDP
29,NB,62,"RESTIGOUCHE",11650,1110,,11148,,Lib,PC,NDP
29,NB,63,"SAINT JOHN--LANCASTER",12783,788,,16350,394,PC,Lib,NDP
29,NB,64,"WESTMORLAND--KENT",14747,2104,,8107,1381,Lib,PC,NDP
29,NB,65,"YORK--SUNBURY",14335,3741,,20362,,PC,Lib,NDP
29,NL,66,"BONAVISTA--TRINITY--CONCEPTION",12635,832,616,8799,127,Lib,PC,NDP
29,NL,67,"BURIN--BURGEO",13883,336,,4746,,Lib,PC,NDP
29,NL,68,"GANDER--TWILLINGATE",10396,577,,12420,,PC,Lib,NDP
29,NL,69,"GRAND FALLS--WHITE BAY--LABRADOR",14274,1523,,8968,,Lib,PC,NDP
29,NL,70,"HUMBER--ST. GEORGE'S--ST. BARBE",10200,1666,,16378,,PC,Lib,NDP
29,NL,71,"ST. JOHN'S EAST",9887,1563,,17728,139,PC,Lib,NDP
29,NL,72,"ST. JOHN'S WEST",7230,1668,1637,16818,,PC,Lib,NDP
29,NS,73,"ANNAPOLIS VALLEY",12800,1788,,20962,299,PC,Lib,NDP
29,NS,74,"CAPE BRETON HIGHLANDS--CANSO",16929,1929,,14463,,Lib,PC,NDP
29,NS,75,"CAPE BRETON--EAST RICHMOND",9066,10064,,12071,,PC,NDP,Lib
29,NS,76,"CAPE BRETON--THE SYDNEYS",9529,7314,,15394,,PC,Lib,NDP
29,NS,77,"CENTRAL NOVA",9288,4117,,18259,397,PC,Lib,NDP
29,NS,78,"CUMBERLAND--COLCHESTER NORTH",10163,3635,245,19455,,PC,Lib,NDP
29,NS,79,"DARTMOUTH--HALIFAX EAST",13543,4358,,24553,261,PC,Lib,NDP
29,NS,80,"HALIFAX",10039,3936,121,17966,,PC,Lib,NDP
29,NS,81,"HALIFAX--EAST HANTS",14308,5530,135,27645,,PC,Lib,NDP
29,NS,82,"SOUTH SHORE",11602,2297,,18653,,PC,Lib,NDP
29,NS,83,"SOUTH WESTERN NOVA",12471,2104,,15039,359,PC,Lib,NDP
29,NT,84,"NORTHWEST TERRITORIES",4121,5597,,4339,,NDP,PC,Lib
29,ON,85,"ALGOMA",10160,4599,150,6721,508,Lib,PC,NDP
29,ON,86,"BRANT",14730,20002,,11711,,NDP,Lib,PC
29,ON,87,"BROADVIEW",7465,11063,177,7903,,NDP,PC,Lib
29,ON,88,"BRUCE",14974,3772,,14297,,Lib,PC,NDP
29,ON,89,"COCHRANE",10405,5405,204,4626,1477,Lib,NDP,PC
29,ON,90,"DAVENPORT",9366,5272,350,6442,,Lib,PC,NDP
29,ON,91,"DON VALLEY",24629,5110,,30764,,PC,Lib,NDP
29,ON,92,"EGLINTON",19389,5245,132,17819,,Lib,PC,NDP
29,ON,93,"ELGIN",13289,3345,,17281,,PC,Lib,NDP
29,ON,94,"ESSEX--WINDSOR",19793,16503,,4929,,Lib,NDP,PC
29,ON,95,"ETOBICOKE",32008,10299,214,28896,,Lib,PC,NDP
29,ON,96,"FORT WILLIAM",11545,7497,,10263,,Lib,PC,NDP
29,ON,97,"FRONTENAC--LENNOX AND ADDINGTON",9206,3283,,16563,,PC,Lib,NDP
29,ON,98,"GLENGARRY--PRESCOTT--RUSSELL",14780,2495,2479,6924,1710,Lib,PC,NDP
29,ON,99,"GREENWOOD",7722,14261,79,11190,117,NDP,PC,Lib
29,ON,100,"GRENVILLE--CARLETON",22026,6405,,32689,,PC,Lib,NDP
29,ON,101,"GREY--SIMCOE",11198,5093,,17092,1004,PC,Lib,NDP
29,ON,102,"HALTON",20419,8725,,22640,,PC,Lib,NDP
29,ON,103,"HALTON--WENTWORTH",21450,10630,,31150,,PC,Lib,NDP
29,ON,104,"HAMILTON EAST",13053,8351,190,8601,108,Lib,PC,NDP
29,ON,105,"HAMILTON MOUNTAIN",17477,13604,,21713,183,PC,Lib,NDP
29,ON,106,"HAMILTON WEST",12204,5420,218,19837,,PC,Lib,NDP
29,ON,107,"HAMILTON--WENTWORTH",14755,14520,294,18611,143,PC,Lib,NDP
29,ON,108,"HASTINGS",11391,3378,,16591,,PC,Lib,NDP
29,ON,109,"HIGH PARK--HUMBER VALLEY",16426,8197,327,18329,,PC,Lib,NDP
29,ON,110,"HURON",8570,1852,85,18921,,PC,Lib,NDP
29,ON,111,"KENORA--RAINY RIVER",9241,5263,272,8238,,Lib,PC,NDP
29,ON,112,"KENT--ESSEX",11981,4559,,18837,,PC,Lib,NDP
29,ON,113,"KINGSTON AND THE ISLANDS",14079,5807,,22824,,PC,Lib,NDP
29,ON,114,"KITCHENER",18351,11272,,18104,,Lib,PC,NDP
29,ON,115,"LAMBTON--KENT",11187,2970,,16306,,PC,Lib,NDP
29,ON,116,"LANARK--RENFREW--CARLETON",13283,1819,,17893,,PC,Lib,NDP
29,ON,117,"LEEDS",10650,4850,,18130,,PC,Lib,NDP
29,ON,118,"LINCOLN",13562,6714,,16840,612,PC,Lib,NDP
29,ON,119,"LONDON EAST",14022,10355,,12957,,Lib,PC,NDP
29,ON,120,"LONDON WEST",29474,8914,,20611,,Lib,PC,NDP
29,ON,121,"MIDDLESEX",17244,6643,,20615,,PC,Lib,NDP
29,ON,122,"NIAGARA FALLS",14978,7705,,15701,270,PC,Lib,NDP
29,ON,123,"NICKEL BELT",12101,14033,,3817,534,NDP,Lib,PC
29,ON,124,"NIPISSING",12451,6276,,10812,457,Lib,PC,NDP
29,ON,125,"NORFOLK--HALDIMAND",14106,3116,,21214,339,PC,Lib,NDP
29,ON,126,"NORTHUMBERLAND--DURHAM",14594,6504,,17385,,PC,Lib,NDP
29,ON,127,"ONTARIO",16328,9498,,16324,,Lib,PC,NDP
29,ON,128,"OSHAWA--WHITBY",10027,23757,98,22933,,NDP,PC,Lib
29,ON,129,"OTTAWA CENTRE",14101,9195,177,12899,237,Lib,PC,NDP
29,ON,130,"OTTAWA EAST",20446,4672,208,6029,1229,Lib,PC,NDP
29,ON,131,"OTTAWA WEST",18423,13498,,22169,245,PC,Lib,NDP
29,ON,132,"OTTAWA--CARLETON",31316,11225,,22641,839,Lib,PC,NDP
29,ON,133,"OXFORD",12540,2703,,25438,,PC,Lib,NDP
29,ON,134,"PARKDALE",12214,6478,201,8990,,Lib,PC,NDP
29,ON,135,"PARRY SOUND--MUSKOKA",8828,6983,,14297,,PC,Lib,NDP
29,ON,136,"PEEL SOUTH",30305,18553,461,31981,,PC,Lib,NDP
29,ON,137,"PEEL--DUFFERIN--SIMCOE",20759,9061,482,25663,205,PC,Lib,NDP
29,ON,138,"PERTH--WILMOT",11684,4069,,19859,,PC,Lib,NDP
29,ON,139,"PETERBOROUGH",20282,6422,,17885,,Lib,PC,NDP
29,ON,140,"PORT ARTHUR",14351,6756,274,6027,,Lib,NDP,PC
29,ON,141,"PRINCE EDWARD--HASTINGS",10353,3168,,19842,,PC,Lib,NDP
29,ON,142,"RENFREW NORTH--NIPISSING EAST",13553,3177,,8440,,Lib,PC,NDP
29,ON,143,"ROSEDALE",16073,4598,987,14856,,Lib,PC,NDP
29,ON,144,"SARNIA--LAMBTON",16112,6901,,14647,,Lib,PC,NDP
29,ON,145,"SAULT STE. MARIE",12639,12903,,9603,,NDP,Lib,PC
29,ON,146,"SCARBOROUGH EAST",25837,14731,77,27301,227,PC,Lib,NDP
29,ON,147,"SCARBOROUGH WEST",13635,15028,103,12539,,NDP,Lib,PC
29,ON,148,"SIMCOE NORTH",15038,9016,,22145,,PC,Lib,NDP
29,ON,149,"SPADINA",8334,5622,485,5616,,Lib,NDP,PC
29,ON,150,"ST. CATHARINES",18442,9683,250,19257,538,PC,Lib,NDP
29,ON,151,"ST. PAUL'S",14484,4376,2225,15676,87,PC,Lib,NDP
29,ON,152,"STORMONT--DUNDAS",,3108,17485,12364,,Other,PC,NDP
29,ON,153,"SUDBURY",24091,13748,,5913,,Lib,NDP,PC
29,ON,154,"THUNDER BAY",11048,6309,,5095,,Lib,NDP,PC
29,ON,155,"TIMISKAMING",7768,11327,,3317,718,NDP,Lib,PC
29,ON,156,"TIMMINS",10804,9819,,2997,770,Lib,NDP,PC
29,ON,157,"TORONTO--LAKESHORE",13393,14722,226,9004,,NDP,Lib,PC
29,ON,158,"TRINITY",8334,3725,464,8518,,PC,Lib,NDP
29,ON,159,"VICTORIA--HALIBURTON",9711,3826,,18450,,PC,Lib,NDP
29,ON,160,"WATERLOO",15570,24197,55,19817,143,NDP,PC,Lib
29,ON,161,"WELLAND",18693,7256,,11977,,Lib,PC,NDP
29,ON,162,"WELLINGTON",11022,7050,241,20730,,PC,Lib,NDP
29,ON,163,"WELLINGTON--GREY--DUFFERIN--WATERLOO",11640,4846,,17080,,PC,Lib,NDP
29,ON,164,"WINDSOR WEST",17966,13110,,5441,,Lib,NDP,PC
29,ON,165,"WINDSOR--WALKERVILLE",17298,14662,317,7208,,Lib,NDP,PC
29,ON,166,"YORK CENTRE",26912,17837,342,19097,,Lib,PC,NDP
29,ON,167,"YORK EAST",18039,10876,217,18729,,PC,Lib,NDP
29,ON,168,"YORK NORTH",28123,11065,,25844,,Lib,PC,NDP
29,ON,169,"YORK SOUTH",9551,14225,172,6401,,NDP,Lib,PC
29,ON,170,"YORK WEST",22270,18639,251,14997,237,Lib,NDP,PC
29,ON,171,"YORK--SCARBOROUGH",39219,16584,,37368,,Lib,PC,NDP
29,ON,172,"YORK--SIMCOE",19178,8046,,22957,,PC,Lib,NDP
29,PE,173,"CARDIGAN",5528,1771,,5111,,Lib,PC,NDP
29,PE,174,"EGMONT",5681,501,,7868,55,PC,Lib,NDP
29,PE,175,"HILLSBOROUGH",7168,1464,,10605,,PC,Lib,NDP
29,PE,176,"MALPEQUE",4573,493,,5835,,PC,Lib,NDP
29,QC,177,"ABITIBI",8203,,,1739,12482,SoCred,Lib,PC
29,QC,178,"AHUNTSIC",21741,6706,734,6429,4467,Lib,NDP,PC
29,QC,179,"ARGENTEUIL--DEUX-MONTAGNES",18749,1929,1036,7987,8199,Lib,SoCred,PC
29,QC,180,"BEAUCE",13170,632,,5551,12686,Lib,SoCred,PC
29,QC,181,"BEAUHARNOIS--SALABERRY",16745,2727,,7040,8061,Lib,SoCred,PC
29,QC,182,"BELLECHASSE",11714,776,,3533,12999,SoCred,Lib,PC
29,QC,183,"BERTHIER",14035,589,,4481,9809,Lib,SoCred,PC
29,QC,184,"BONAVENTURE--ÎLES-DE-LA-MADELEINE",12213,480,,5108,4842,Lib,PC,SoCred
29,QC,185,"BROME--MISSISQUOI",12165,795,,15593,9038,PC,Lib,SoCred
29,QC,186,"CHAMBLY",26532,5532,909,8151,8728,Lib,SoCred,PC
29,QC,187,"CHAMPLAIN",11403,505,,2770,14882,SoCred,Lib,PC
29,QC,188,"CHARLEVOIX",10105,,,5747,10264,SoCred,Lib,PC
29,QC,189,"CHICOUTIMI",15655,935,,12712,6572,Lib,PC,SoCred
29,QC,190,"COMPTON",10656,10982,182,4142,11636,SoCred,NDP,Lib
29,QC,191,"DOLLARD",38984,8111,1053,9511,,Lib,PC,NDP
29,QC,192,"DRUMMOND",15853,590,,5351,15923,SoCred,Lib,PC
29,QC,193,"DUVERNAY",23050,5669,,7950,9659,Lib,SoCred,PC
29,QC,194,"FRONTENAC",12014,,,5635,11950,Lib,SoCred,PC
29,QC,195,"GAMELIN",20860,5119,,7066,7135,Lib,SoCred,PC
29,QC,196,"GASPÉ",12422,643,,7059,2970,Lib,PC,SoCred
29,QC,197,"GATINEAU",15894,2047,,4163,9469,Lib,SoCred,PC
29,QC,198,"HOCHELAGA",11235,4515,3388,6199,,Lib,PC,NDP
29,QC,199,"HULL",24630,3796,453,4173,4874,Lib,SoCred,PC
29,QC,200,"JOLIETTE",12819,361,18074,1770,5652,Other,Lib,SoCred
29,QC,201,"KAMOURASKA",9053,495,,2842,14195,SoCred,Lib,PC
29,QC,202,"LABELLE",15807,1645,739,6439,12247,Lib,SoCred,PC
29,QC,203,"LAC-SAINT-JEAN",11165,,362,7074,5203,Lib,PC,SoCred
29,QC,204,"LACHINE",26680,4221,,11344,3597,Lib,PC,NDP
29,QC,205,"LAFONTAINE",13508,3350,228,6134,5078,Lib,PC,SoCred
29,QC,206,"LANGELIER",14725,,1662,3206,6101,Lib,SoCred,PC
29,QC,207,"LAPOINTE",16423,,1084,4042,6934,Lib,SoCred,PC
29,QC,208,"LAPRAIRIE",34557,5261,,9147,7315,Lib,PC,SoCred
29,QC,209,"LASALLE",30816,5195,,7652,6339,Lib,PC,SoCred
29,QC,210,"LAURIER",10936,2290,287,3320,3789,Lib,SoCred,PC
29,QC,211,"LAVAL",28121,5868,669,6219,6921,Lib,SoCred,PC
29,QC,212,"LONGUEUIL",22129,4548,3815,7015,12091,Lib,SoCred,PC
29,QC,213,"LOTBINIÈRE",9836,,,4258,21366,SoCred,Lib,PC
29,QC,214,"LOUIS-HÉBERT",30928,7750,2575,7566,4672,Lib,NDP,PC
29,QC,215,"LÉVIS",17588,1593,519,9848,10256,Lib,SoCred,PC
29,QC,216,"MAISONNEUVE--ROSEMONT",13607,3786,294,6551,5877,Lib,PC,SoCred
29,QC,217,"MANICOUAGAN",16780,2156,,4625,6136,Lib,SoCred,PC
29,QC,218,"MATANE",10038,,,2999,5968,Lib,SoCred,PC
29,QC,219,"MERCIER",22207,4921,,9010,11468,Lib,SoCred,PC
29,QC,220,"MONTMORENCY",24250,2215,4845,5904,15126,Lib,SoCred,PC
29,QC,221,"MONTREAL--BOURASSA",25728,4601,,9054,10418,Lib,SoCred,PC
29,QC,222,"MOUNT ROYAL",36875,3274,513,4446,625,Lib,PC,NDP
29,QC,223,"NOTRE-DAME-DE-GRÂCE",24126,3957,391,6991,,Lib,PC,NDP
29,QC,224,"OUTREMONT",21399,5223,1842,2811,1404,Lib,NDP,PC
29,QC,225,"PAPINEAU",15347,3118,254,4205,5802,Lib,SoCred,PC
29,QC,226,"PONTIAC",11780,913,,3993,6519,Lib,SoCred,PC
29,QC,227,"PORTNEUF",23113,2430,,4664,23626,SoCred,Lib,PC
29,QC,228,"QUÉBEC-EST",19382,,,6152,10926,Lib,SoCred,PC
29,QC,229,"RICHELIEU",18087,1209,292,9487,8340,Lib,PC,SoCred
29,QC,230,"RICHMOND",8657,624,,3887,14133,SoCred,Lib,PC
29,QC,231,"RIMOUSKI",11097,732,,5657,13241,SoCred,Lib,PC
29,QC,232,"RIVIÈRE-DU-LOUP--TÉMISCOUATA",10004,,,5263,9659,Lib,SoCred,PC
29,QC,233,"ROBERVAL",8472,,,2347,11316,SoCred,Lib,PC
29,QC,234,"SAINT-DENIS",16991,,1811,3695,3968,Lib,SoCred,PC
29,QC,235,"SAINT-HENRI",7191,1161,5869,2802,2082,Lib,Other,PC
29,QC,236,"SAINT-HYACINTHE",15982,814,646,16680,8716,PC,Lib,SoCred
29,QC,237,"SAINT-JACQUES",8682,1598,497,3213,1696,Lib,PC,SoCred
29,QC,238,"SAINT-JEAN",16459,2165,1084,8462,9304,Lib,SoCred,PC
29,QC,239,"SAINT-MAURICE",19840,1032,552,2227,11363,Lib,SoCred,PC
29,QC,240,"SAINT-MICHEL",23850,4551,4758,7158,8591,Lib,SoCred,PC
29,QC,241,"SAINTE-MARIE",7945,1482,1570,7826,3662,Lib,PC,SoCred
29,QC,242,"SHEFFORD",12928,786,,6228,18803,SoCred,Lib,PC
29,QC,243,"SHERBROOKE",20569,1713,2593,6700,16072,Lib,SoCred,PC
29,QC,244,"TERREBONNE",24928,4022,,10885,13136,Lib,SoCred,PC
29,QC,245,"TROIS-RIVIÈRES MÉTROPOLITAIN",19892,2022,,5662,17250,Lib,SoCred,PC
29,QC,246,"TÉMISCAMINGUE",6731,774,854,752,15660,SoCred,Lib,Other
29,QC,247,"VAUDREUIL",27372,3573,3396,11477,4526,Lib,PC,SoCred
29,QC,248,"VERDUN",20943,2518,239,7626,3323,Lib,PC,SoCred
29,QC,249,"VILLENEUVE",10719,1042,,1462,12070,SoCred,Lib,PC
29,QC,250,"WESTMOUNT",24049,5171,293,10551,,Lib,PC,NDP
29,SK,251,"ASSINIBOIA",7799,9936,,8843,839,NDP,PC,Lib
29,SK,252,"BATTLEFORD--KINDERSLEY",8286,10122,,10373,498,PC,NDP,Lib
29,SK,253,"MACKENZIE",3311,7675,,8164,513,PC,NDP,Lib
29,SK,254,"MEADOW LAKE",4948,7194,,7171,619,NDP,PC,Lib
29,SK,255,"MOOSE JAW",5767,11685,,11967,526,PC,NDP,Lib
29,SK,256,"PRINCE ALBERT",3613,9115,61,19410,421,PC,NDP,Lib
29,SK,257,"QU'APPELLE--MOOSE MOUNTAIN",6184,6834,,14707,392,PC,NDP,Lib
29,SK,258,"REGINA EAST",7892,15175,231,17781,774,PC,NDP,Lib
29,SK,259,"REGINA--LAKE CENTRE",11429,18983,,16392,1134,NDP,PC,Lib
29,SK,260,"SASKATOON--BIGGAR",8641,16777,,13246,529,NDP,PC,Lib
29,SK,261,"SASKATOON--HUMBOLDT",24733,16426,191,12533,463,Lib,NDP,PC
29,SK,262,"SWIFT CURRENT--MAPLE CREEK",7165,9275,138,11500,584,PC,NDP,Lib
29,SK,263,"YORKTON--MELVILLE",9574,15998,,7542,425,NDP,Lib,PC
29,YK,264,"YUKON",2633,951,252,4332,,PC,Lib,NDP
