election_id,prov_code,ed_id,ed_name,CCF,Lib,Other,PC,SoCred,1st,2nd,3rd
21,NS,71,"CAPE BRETON NORTH AND VICTORIA",2102,9461,,5083,,Lib,PC,CCF
21,NS,72,"CAPE BRETON SOUTH",15057,12608,,5618,,CCF,Lib,PC
21,NS,73,"COLCHESTER--HANTS",814,13149,,13550,,PC,Lib,CCF
21,NS,74,"CUMBERLAND",1205,8718,,9850,,PC,Lib,CCF
21,NS,75,"DIGBY--YARMOUTH",,11084,,9505,,Lib,PC,Other
21,NS,76,"HALIFAX-1",6018,31627,,18826,,Lib,PC,CCF
21,NS,77,"HALIFAX-2",5777,33401,,18223,,Lib,PC,CCF
21,NS,78,"INVERNESS--RICHMOND",,10584,,5082,,Lib,PC,Other
21,NS,79,"LUNENBURG",574,8829,,7527,,Lib,PC,CCF
21,NS,80,"PICTOU",1397,10930,,9236,,Lib,PC,CCF
21,NS,81,"QUEENS--SHELBURNE",389,6501,,6282,,Lib,PC,CCF
21,NT,82,"YUKON--MACKENZIE RIVER",1140,3284,2283,,,Lib,Other,CCF
21,ON,83,"ALGOMA EAST",2202,6184,,2908,,Lib,PC,CCF
21,ON,84,"ALGOMA WEST",4716,10127,,5056,,Lib,PC,CCF
21,ON,85,"BRANT--WENTWORTH",2259,6669,,6693,,PC,Lib,CCF
21,ON,86,"BRANTFORD",4160,12565,,6747,,Lib,PC,CCF
21,ON,87,"BROADVIEW",7636,9316,271,10507,,PC,Lib,CCF
21,ON,88,"BRUCE",795,7517,,6685,,Lib,PC,CCF
21,ON,89,"CARLETON",2155,13937,,18141,,PC,Lib,CCF
21,ON,90,"COCHRANE",2331,6352,891,3885,,Lib,PC,CCF
21,ON,91,"DANFORTH",5601,8013,,9960,,PC,Lib,CCF
21,ON,92,"DAVENPORT",7366,11431,,10476,,Lib,PC,CCF
21,ON,93,"DUFFERIN--SIMCOE",,5720,,7639,,PC,Lib,Other
21,ON,94,"DURHAM",1419,6907,,6476,,Lib,PC,CCF
21,ON,95,"EGLINTON",4305,16426,,19853,,PC,Lib,CCF
21,ON,96,"ELGIN",1783,9085,,10265,,PC,Lib,CCF
21,ON,97,"ESSEX EAST",5213,16709,1464,8204,,Lib,PC,CCF
21,ON,98,"ESSEX SOUTH",,10427,,9110,,Lib,PC,Other
21,ON,99,"ESSEX WEST",6836,15620,,12958,,Lib,PC,CCF
21,ON,100,"FORT WILLIAM",4830,9569,746,5751,,Lib,PC,CCF
21,ON,101,"FRONTENAC--ADDINGTON",767,6490,,7724,,PC,Lib,CCF
21,ON,102,"GLENGARRY",,4809,,3559,300,Lib,PC,SoCred
21,ON,103,"GREENWOOD",8777,10291,,10454,,PC,Lib,CCF
21,ON,104,"GRENVILLE--DUNDAS",496,5102,,8450,,PC,Lib,CCF
21,ON,105,"GREY NORTH",1354,9949,,7589,,Lib,PC,CCF
21,ON,106,"GREY--BRUCE",1137,10528,,6051,,Lib,PC,CCF
21,ON,107,"HALDIMAND",978,5124,,5432,,PC,Lib,CCF
21,ON,108,"HALTON",1829,9546,,8099,,Lib,PC,CCF
21,ON,109,"HAMILTON EAST",8302,14035,1720,11155,,Lib,PC,CCF
21,ON,110,"HAMILTON WEST",6748,12324,,9252,,Lib,PC,CCF
21,ON,111,"HASTINGS SOUTH",1780,13099,,10337,,Lib,PC,CCF
21,ON,112,"HASTINGS--PETERBOROUGH",732,4681,,6578,,PC,Lib,CCF
21,ON,113,"HIGH PARK",6671,12216,,11726,,Lib,PC,CCF
21,ON,114,"HURON NORTH",497,6465,,6986,,PC,Lib,CCF
21,ON,115,"HURON--PERTH",558,7000,,6705,,Lib,PC,CCF
21,ON,116,"KENORA--RAINY RIVER",3869,,11297,5024,,Other,PC,CCF
21,ON,117,"KENT",949,14903,,12444,,Lib,PC,CCF
21,ON,118,"KINGSTON CITY",786,10045,,7831,,Lib,PC,CCF
21,ON,119,"LAMBTON WEST",2014,8962,,9730,,PC,Lib,CCF
21,ON,120,"LAMBTON--KENT",,9674,,8189,,Lib,PC,Other
21,ON,121,"LANARK",632,6682,,10921,,PC,Lib,CCF
21,ON,122,"LEEDS",699,10080,,9302,,Lib,PC,CCF
21,ON,123,"LINCOLN",5793,17407,742,14038,,Lib,PC,CCF
21,ON,124,"LONDON",4532,16427,,14988,,Lib,PC,CCF
21,ON,125,"MIDDLESEX EAST",2848,9198,,9258,,PC,Lib,CCF
21,ON,126,"MIDDLESEX WEST",,7938,,5239,,Lib,PC,Other
21,ON,127,"NIPISSING",3663,11061,489,4836,1552,Lib,PC,CCF
21,ON,128,"NORFOLK",1180,9280,,7067,,Lib,PC,CCF
21,ON,129,"NORTHUMBERLAND",,9374,,8522,,Lib,PC,Other
21,ON,130,"ONTARIO",9344,13412,,9803,,Lib,PC,CCF
21,ON,131,"OTTAWA EAST",1363,20895,1885,5499,208,Lib,PC,Other
21,ON,132,"OTTAWA WEST",2754,24295,,15010,,Lib,PC,CCF
21,ON,133,"OXFORD",1688,12581,,11791,,Lib,PC,CCF
21,ON,134,"PARKDALE",6242,12876,,10137,,Lib,PC,CCF
21,ON,135,"PARRY SOUND--MUSKOKA",2535,11636,,9816,,Lib,PC,CCF
21,ON,136,"PEEL",3043,7788,,10570,,PC,Lib,CCF
21,ON,137,"PERTH",1697,10901,,9667,,Lib,PC,CCF
21,ON,138,"PETERBOROUGH WEST",2804,10738,,10981,,PC,Lib,CCF
21,ON,139,"PORT ARTHUR",6401,12646,,5068,627,Lib,CCF,PC
21,ON,140,"PRESCOTT",,4148,5380,1928,,Other,Lib,PC
21,ON,141,"PRINCE EDWARD--LENNOX",866,5965,,7435,,PC,Lib,CCF
21,ON,142,"RENFREW NORTH",1530,8358,,6598,,Lib,PC,CCF
21,ON,143,"RENFREW SOUTH",486,7909,,6412,,Lib,PC,CCF
21,ON,144,"ROSEDALE",6170,10835,,10189,,Lib,PC,CCF
21,ON,145,"RUSSELL",1112,12635,,5767,538,Lib,PC,CCF
21,ON,146,"SIMCOE EAST",2095,10030,404,7976,,Lib,PC,CCF
21,ON,147,"SIMCOE NORTH",1053,6613,,7658,,PC,Lib,CCF
21,ON,148,"SPADINA",5969,23652,,9407,,Lib,PC,CCF
21,ON,149,"ST. PAUL'S",6677,14000,,12922,,Lib,PC,CCF
21,ON,150,"STORMONT",1283,12639,252,6670,,Lib,PC,CCF
21,ON,151,"SUDBURY",5717,15636,6161,8009,,Lib,PC,Other
21,ON,152,"TIMISKAMING",6961,8528,,5512,,Lib,CCF,PC
21,ON,153,"TIMMINS",5517,7949,813,4377,,Lib,CCF,PC
21,ON,154,"TRINITY",4522,10389,6438,8423,,Lib,PC,Other
21,ON,155,"VICTORIA",625,10105,,11061,,PC,Lib,CCF
21,ON,156,"WATERLOO NORTH",7141,17715,,7229,,Lib,PC,CCF
21,ON,157,"WATERLOO SOUTH",5425,8397,,8740,,PC,Lib,CCF
21,ON,158,"WELLAND",11493,23734,1711,13259,,Lib,PC,CCF
21,ON,159,"WELLINGTON NORTH",479,6057,,6025,,Lib,PC,CCF
21,ON,160,"WELLINGTON SOUTH",3748,10344,,7778,,Lib,PC,CCF
21,ON,161,"WENTWORTH",11638,13312,1590,16443,,PC,Lib,CCF
21,ON,162,"YORK EAST",13448,21398,,22364,,PC,Lib,CCF
21,ON,163,"YORK NORTH",5736,18933,,14429,,Lib,PC,CCF
21,ON,164,"YORK SOUTH",15293,11932,,14273,,CCF,PC,Lib
21,ON,165,"YORK WEST",12498,18689,,19184,,PC,Lib,CCF
21,PE,166,"KING'S",,5079,,4482,,Lib,PC,Other
21,PE,167,"PRINCE",1182,8007,,7834,,Lib,PC,CCF
21,PE,168,"QUEEN'S-1",,9742,,10657,,PC,Lib,Other
21,PE,169,"QUEEN'S-2",444,10652,,10016,,Lib,PC,CCF
21,QC,170,"ARGENTEUIL--DEUX-MONTAGNES",,10500,481,9672,,Lib,PC,Other
21,QC,171,"BEAUCE",,10045,12107,,,Other,Lib,CCF
21,QC,172,"BEAUHARNOIS",,11631,397,4547,,Lib,PC,Other
21,QC,173,"BELLECHASSE",,7395,5130,41,,Lib,Other,PC
21,QC,174,"BERTHIER--MASKINONGÉ",,11770,,8242,,Lib,PC,Other
21,QC,175,"BONAVENTURE",,9802,437,6776,,Lib,PC,Other
21,QC,176,"BROME--MISSISQUOI",279,8831,402,6266,,Lib,PC,Other
21,QC,177,"CARTIER",3238,11993,4868,2636,,Lib,Other,CCF
21,QC,178,"CHAMBLY--ROUVILLE",733,20946,449,11362,,Lib,PC,CCF
21,QC,179,"CHAMPLAIN",,11663,1687,7719,,Lib,PC,Other
21,QC,180,"CHAPLEAU",,11304,6318,1822,,Lib,Other,PC
21,QC,181,"CHARLEVOIX",,9543,5559,1608,,Lib,Other,PC
21,QC,182,"CHICOUTIMI",,9763,12009,,,Other,Lib,CCF
21,QC,183,"CHÂTEAUGUAY--HUNTINGDON--LAPRAIRIE",,9986,,7028,,Lib,PC,Other
21,QC,184,"COMPTON--FRONTENAC",,10764,1555,5327,,Lib,PC,Other
21,QC,185,"DORCHESTER",,6983,1020,6762,,Lib,PC,Other
21,QC,186,"DRUMMOND--ARTHABASKA",,16899,4251,1804,,Lib,Other,PC
21,QC,187,"GASPÉ",,12567,,9650,,Lib,PC,Other
21,QC,188,"GATINEAU",,9865,697,4448,,Lib,PC,Other
21,QC,189,"HOCHELAGA",,17633,1615,6930,,Lib,PC,Other
21,QC,190,"HULL",771,18446,1871,7060,,Lib,PC,Other
21,QC,191,"JACQUES CARTIER",2007,15298,,7794,,Lib,PC,CCF
21,QC,192,"JOLIETTE--L'ASSOMPTION--MONTCALM",,18755,361,13584,,Lib,PC,Other
21,QC,193,"KAMOURASKA",,7792,1696,1437,,Lib,Other,PC
21,QC,194,"LABELLE",,7998,1289,8701,,PC,Lib,Other
21,QC,195,"LAC-SAINT-JEAN",,7084,5818,138,,Lib,Other,PC
21,QC,196,"LAFONTAINE",217,12883,11419,331,,Lib,Other,PC
21,QC,197,"LAPOINTE",,10275,10527,,,Other,Lib,CCF
21,QC,198,"LAURIER",782,15578,2845,1735,,Lib,Other,PC
21,QC,199,"LAVAL",,18202,,9888,,Lib,PC,Other
21,QC,200,"LOTBINIÈRE",,8849,6718,72,,Lib,Other,PC
21,QC,201,"LÉVIS",,11752,7506,72,,Lib,Other,PC
21,QC,202,"MAISONNEUVE--ROSEMONT",,20512,1207,8804,,Lib,PC,Other
21,QC,203,"MATAPÉDIA--MATANE",,11546,1604,9811,,Lib,PC,Other
21,QC,204,"MERCIER",,17041,1587,7786,,Lib,PC,Other
21,QC,205,"MONTMAGNY--L'ISLET",,10004,793,2380,,Lib,PC,Other
21,QC,206,"MOUNT ROYAL",719,21654,,11550,,Lib,PC,CCF
21,QC,207,"MÉGANTIC",415,13273,2230,6791,,Lib,PC,Other
21,QC,208,"NICOLET--YAMASKA",,10208,,9860,,Lib,PC,Other
21,QC,209,"NOTRE-DAME-DE-GRÂCE",1054,19469,,10293,,Lib,PC,CCF
21,QC,210,"OUTREMONT--ST-JEAN",,16215,,5030,,Lib,PC,Other
21,QC,211,"PAPINEAU",541,12536,12611,587,,Other,Lib,PC
21,QC,212,"PONTIAC--TÉMISCAMINGUE",362,7817,4603,5149,,Lib,PC,Other
21,QC,213,"PORTNEUF",,10932,1579,6069,,Lib,PC,Other
21,QC,214,"QUEBEC EAST",,25832,1395,7876,,Lib,PC,Other
21,QC,215,"QUEBEC SOUTH",,19383,542,6454,,Lib,PC,Other
21,QC,216,"QUEBEC WEST",180,12391,3334,6946,,Lib,PC,Other
21,QC,217,"QUÉBEC--MONTMORENCY",,16829,1849,7071,,Lib,PC,Other
21,QC,218,"RICHELIEU--VERCHÈRES",,12795,6019,419,,Lib,Other,PC
21,QC,219,"RICHMOND--WOLFE",,13621,2493,3990,,Lib,PC,Other
21,QC,220,"RIMOUSKI",,11708,5105,7389,,Lib,PC,Other
21,QC,221,"ROBERVAL",,8103,8213,,,Other,Lib,CCF
21,QC,222,"SAGUENAY",,6113,889,5651,,Lib,PC,Other
21,QC,223,"SAINT-HYACINTHE--BAGOT",,14702,981,1105,,Lib,PC,Other
21,QC,224,"SAINT-JEAN--IBERVILLE--NAPIERVILLE",,12823,4895,343,,Lib,Other,PC
21,QC,225,"SAINT-MAURICE--LAFLÈCHE",,13898,13710,347,,Lib,Other,PC
21,QC,226,"SHEFFORD",,12993,906,8017,,Lib,PC,Other
21,QC,227,"SHERBROOKE",217,12116,5788,6522,,Lib,PC,Other
21,QC,228,"ST-DENIS",776,18866,,9509,,Lib,PC,CCF
21,QC,229,"ST-HENRI",909,16313,500,7369,,Lib,PC,CCF
21,QC,230,"ST. ANN",457,14528,4707,443,,Lib,Other,CCF
21,QC,231,"ST. ANTOINE--WESTMOUNT",,21399,,11299,,Lib,PC,Other
21,QC,232,"ST. JAMES",,18705,720,9349,,Lib,PC,Other
21,QC,233,"ST. LAWRENCE--ST. GEORGE",1146,15104,,5911,,Lib,PC,CCF
21,QC,234,"ST. MARY",352,13773,612,6963,,Lib,PC,Other
21,QC,235,"STANSTEAD",,7736,1791,7251,,Lib,PC,Other
21,QC,236,"TERREBONNE",,18304,953,8107,,Lib,PC,Other
21,QC,237,"TROIS-RIVIÈRES",,9964,5724,10015,,PC,Lib,Other
21,QC,238,"TÉMISCOUATA",,11648,2756,2250,,Lib,Other,PC
21,QC,239,"VAUDREUIL--SOULANGES",,7622,,3659,,Lib,PC,Other
21,QC,240,"VERDUN--LA SALLE",2612,24903,528,7790,,Lib,PC,CCF
21,QC,241,"VILLENEUVE",,13597,11373,958,,Lib,Other,PC
21,QC,242,"ÎLES-DE-LA-MADELEINE",,2203,2145,,,Lib,Other,CCF
21,SK,243,"ASSINIBOIA",8442,6858,,2458,656,CCF,Lib,PC
21,SK,244,"HUMBOLDT",7302,8123,,1022,,Lib,CCF,PC
21,SK,245,"KINDERSLEY",6567,7872,,2247,,Lib,CCF,PC
21,SK,246,"LAKE CENTRE",5413,3061,,8845,856,PC,CCF,Lib
21,SK,247,"MACKENZIE",6209,7564,1122,697,851,Lib,CCF,Other
21,SK,248,"MAPLE CREEK",6868,8217,,2503,,Lib,CCF,PC
21,SK,249,"MEADOW LAKE",4461,7078,,1331,,Lib,CCF,PC
21,SK,250,"MELFORT",7208,7117,,2228,,CCF,Lib,PC
21,SK,251,"MELVILLE",6388,11120,,1465,,Lib,CCF,PC
21,SK,252,"MOOSE JAW",10026,7444,,3334,,CCF,Lib,PC
21,SK,253,"MOOSE MOUNTAIN",8199,9277,,2570,,Lib,CCF,PC
21,SK,254,"PRINCE ALBERT",7341,8916,,2258,,Lib,CCF,PC
21,SK,255,"QU'APPELLE",7629,9017,,3519,,Lib,CCF,PC
21,SK,256,"REGINA CITY",14194,14356,409,4060,,Lib,CCF,PC
21,SK,257,"ROSETOWN--BIGGAR",8793,5266,,2670,,CCF,Lib,PC
21,SK,258,"ROSTHERN",3700,7398,,837,,Lib,CCF,PC
21,SK,259,"SASKATOON",11749,8868,,7013,,CCF,Lib,PC
21,SK,260,"SWIFT CURRENT",6776,7595,,1761,,Lib,CCF,PC
21,SK,261,"THE BATTLEFORDS",6715,8034,,1948,,Lib,CCF,PC
21,SK,262,"YORKTON",8419,8706,,858,1111,Lib,CCF,SoCred
21,YK,263,"YUKON--MACKENZIE RIVER",1140,3284,2283,,,Lib,Other,CCF
