election_id,prov_code,ed_id,ed_name,Con,Lib,Other,PC,1st,2nd,3rd
4,NS,32,"CUMBERLAND",2030,,1468,,Con,Other,Lib
4,NS,33,"DIGBY",1019,,1001,,Con,Other,Lib
4,NS,34,"GUYSBOROUGH",936,772,,,Con,Lib,Other
4,NS,35,"HALIFAX-1",,,2695,3532,PC,Other,Con
4,NS,36,"HALIFAX-2",,,2863,3466,PC,Other,Con
4,NS,37,"HANTS",1662,1381,,,Con,Lib,Other
4,NS,38,"INVERNESS",,1284,739,1175,Lib,PC,Other
4,NS,39,"KINGS",,1639,,1374,Lib,PC,Other
4,NS,40,"LUNENBURG",1899,1173,,,Con,Lib,Other
4,NS,41,"PICTOU-1",,2433,,2681,PC,Lib,Other
4,NS,42,"PICTOU-2",2747,2378,,,Con,Lib,Other
4,NS,43,"QUEENS",,637,,670,PC,Lib,Other
4,NS,44,"RICHMOND",,666,552,,Lib,Other,Con
4,NS,45,"SHELBURNE",,1164,899,,Lib,Other,Con
4,NS,46,"VICTORIA",645,748,,,Lib,Con,Other
4,NS,47,"YARMOUTH",,2145,,,Lib,Other,Con
4,ON,48,"ADDINGTON",1656,,,1244,Con,PC,Other
4,ON,49,"ALGOMA",885,,480,,Con,Other,Lib
4,ON,50,"BOTHWELL",,1852,,1567,Lib,PC,Other
4,ON,51,"BRANT NORTH",,931,734,,Lib,Other,Con
4,ON,52,"BRANT SOUTH",,1496,1298,,Lib,Other,Con
4,ON,53,"BROCKVILLE",1033,906,,,Con,Lib,Other
4,ON,54,"BRUCE NORTH",1549,1705,,,Lib,Con,Other
4,ON,55,"BRUCE SOUTH",,2598,,2673,PC,Lib,Other
4,ON,56,"CARDWELL",1218,,961,,Con,Other,Lib
4,ON,57,"CARLETON",1282,,1296,,Other,Con,Lib
4,ON,58,"CORNWALL",,537,,575,PC,Lib,Other
4,ON,59,"DUNDAS",,,1548,1727,PC,Other,Con
4,ON,60,"DURHAM EAST",1717,1317,,,Con,Lib,Other
4,ON,61,"DURHAM WEST",,11214,1172,,Lib,Other,Con
4,ON,62,"ELGIN EAST",,2128,,2168,PC,Lib,Other
4,ON,63,"ELGIN WEST",,1319,1207,,Lib,Other,Con
4,ON,64,"ESSEX",2596,2318,27,,Con,Lib,Other
4,ON,65,"FRONTENAC",958,,145,,Con,Other,Lib
4,ON,66,"GLENGARRY",,,1269,1330,PC,Other,Con
4,ON,67,"GRENVILLE SOUTH",,1152,1127,,Lib,Other,Con
4,ON,68,"GREY EAST",1664,,1133,,Con,Other,Lib
4,ON,69,"GREY NORTH",1607,1394,,,Con,Lib,Other
4,ON,70,"GREY SOUTH",,1082,,1163,PC,Lib,Other
4,ON,71,"HALDIMAND",1400,1566,30,,Lib,Con,Other
4,ON,72,"HALTON",,,1690,1708,PC,Other,Con
4,ON,73,"HAMILTON-1",,4219,,,Lib,Other,Con
4,ON,74,"HAMILTON-2",2252,1981,,,Con,Lib,Other
4,ON,75,"HASTINGS EAST",1060,,1040,,Con,Other,Lib
4,ON,76,"HASTINGS NORTH",1249,,1008,,Con,Other,Lib
4,ON,77,"HASTINGS WEST",1306,1055,,,Con,Lib,Other
4,ON,78,"HURON CENTRE",,1732,1361,,Lib,Other,Con
4,ON,79,"HURON NORTH",,,1849,1933,PC,Other,Con
4,ON,80,"HURON SOUTH",,1874,,1709,Lib,PC,Other
4,ON,81,"KENT",2502,,1969,,Con,Other,Lib
4,ON,82,"KINGSTON",,991,6,847,Lib,PC,Other
4,ON,83,"LAMBTON",,2707,2561,,Lib,Other,Con
4,ON,84,"LANARK NORTH",949,992,,,Lib,Con,Other
4,ON,85,"LANARK SOUTH",1585,,1261,,Con,Other,Lib
4,ON,86,"LEEDS NORTH AND GRENVILLE NORTH",823,,,859,PC,Con,Other
4,ON,87,"LEEDS SOUTH",1904,,1783,,Con,Other,Lib
4,ON,88,"LENNOX",,1299,,1358,PC,Lib,Other
4,ON,89,"LINCOLN",1893,1799,,,Con,Lib,Other
4,ON,90,"LONDON",,1343,,1407,PC,Lib,Other
4,ON,91,"MIDDLESEX EAST",2332,,,2428,PC,Con,Other
4,ON,92,"MIDDLESEX NORTH",,1621,,1629,PC,Lib,Other
4,ON,93,"MIDDLESEX WEST",,1635,1587,,Lib,Other,Con
4,ON,94,"MONCK",,1431,,1459,PC,Lib,Other
4,ON,95,"MUSKOKA",,1259,1196,,Lib,Other,Con
4,ON,96,"NIAGARA",310,312,,,Lib,Con,Other
4,ON,97,"NORFOLK NORTH",1348,1492,,,Lib,Con,Other
4,ON,98,"NORFOLK SOUTH",1327,,1310,,Con,Other,Lib
4,ON,99,"NORTHUMBERLAND EAST",,,1736,1799,PC,Other,Con
4,ON,100,"NORTHUMBERLAND WEST",1315,1227,,,Con,Lib,Other
4,ON,101,"ONTARIO NORTH",2161,2215,,,Lib,Con,Other
4,ON,102,"ONTARIO SOUTH",,1867,,1661,Lib,PC,Other
4,ON,103,"OTTAWA (CITY OF)-1",,,1239,1854,PC,Other,Con
4,ON,104,"OTTAWA (CITY OF)-2",1748,1353,,,Con,Lib,Other
4,ON,105,"OXFORD NORTH",,1706,803,,Lib,Other,Con
4,ON,106,"OXFORD SOUTH",,1915,1554,,Lib,Other,Con
4,ON,107,"PEEL",1414,1325,,,Con,Lib,Other
4,ON,108,"PERTH NORTH",2533,,2450,,Con,Other,Lib
4,ON,109,"PERTH SOUTH",,1796,1719,,Lib,Other,Con
4,ON,110,"PETERBOROUGH EAST",1262,,1236,,Con,Other,Lib
4,ON,111,"PETERBOROUGH WEST",,874,,1071,PC,Lib,Other
4,ON,112,"PRESCOTT",875,870,661,,Con,Lib,Other
4,ON,113,"PRINCE EDWARD",1991,1701,,,Con,Lib,Other
4,ON,114,"RENFREW NORTH",1273,,920,,Con,Other,Lib
4,ON,115,"RENFREW SOUTH",962,,738,,Con,Other,Lib
4,ON,116,"RUSSELL",1612,,1097,,Con,Other,Lib
4,ON,117,"SIMCOE NORTH",2943,2893,,,Con,Lib,Other
4,ON,118,"SIMCOE SOUTH",,,694,1137,PC,Other,Con
4,ON,119,"STORMONT",,885,,1082,PC,Lib,Other
4,ON,120,"TORONTO CENTRE",,1631,1141,,Lib,Other,Con
4,ON,121,"TORONTO EAST",,,2795,,Other,Con,Lib
4,ON,122,"VICTORIA NORTH",917,741,,,Con,Lib,Other
4,ON,123,"VICTORIA SOUTH",1705,,1281,,Con,Other,Lib
4,ON,124,"WATERLOO NORTH",1412,1279,,,Con,Lib,Other
4,ON,125,"WATERLOO SOUTH",1468,1424,,,Con,Lib,Other
4,ON,126,"WELLAND",,,1810,1926,PC,Other,Con
4,ON,127,"WELLINGTON CENTRE",,,1677,1683,PC,Other,Con
4,ON,128,"WELLINGTON NORTH",,1605,,1713,PC,Lib,Other
4,ON,129,"WELLINGTON SOUTH",,1832,1529,,Lib,Other,Con
4,ON,130,"WENTWORTH NORTH",,1343,1237,,Lib,Other,Con
4,ON,131,"WENTWORTH SOUTH",,1169,1095,,Lib,Other,Con
4,ON,132,"WEST TORONTO",2165,,1528,,Con,Other,Lib
4,ON,133,"YORK EAST",1526,1460,,,Con,Lib,Other
4,ON,134,"YORK NORTH",,1778,,1792,PC,Lib,Other
4,ON,135,"YORK WEST",1326,1124,,,Con,Lib,Other
4,PE,136,"KING'S COUNTY-1",2077,,1251,,Con,Other,Lib
4,PE,137,"KING'S COUNTY-2",,1499,,2264,PC,Lib,Other
4,PE,138,"PRINCE COUNTY-1",,3207,,,Lib,Other,Con
4,PE,139,"PRINCE COUNTY-2",,,1605,1655,PC,Other,Con
4,PE,140,"QUEEN'S COUNTY-1",3102,2392,,,Con,Lib,Other
4,PE,141,"QUEEN'S COUNTY-2",3275,,2272,,Con,Other,Lib
4,QC,142,"ARGENTEUIL",,919,,830,Lib,PC,Other
4,QC,143,"BAGOT",1387,,1226,,Con,Other,Lib
4,QC,144,"BEAUCE",1523,,401,,Con,Other,Lib
4,QC,145,"BEAUHARNOIS",879,,107,,Con,Other,Lib
4,QC,146,"BELLECHASSE",990,1042,,,Lib,Con,Other
4,QC,147,"BERTHIER",1134,,915,,Con,Other,Lib
4,QC,148,"BONAVENTURE",1014,,825,,Con,Other,Lib
4,QC,149,"BROME",,1272,991,,Lib,Other,Con
4,QC,150,"CHAMBLY",887,,843,,Con,Other,Lib
4,QC,151,"CHAMPLAIN",,,527,1673,PC,Other,Con
4,QC,152,"CHARLEVOIX",,1052,936,,Lib,Other,Con
4,QC,153,"CHICOUTIMI--SAGUENAY",2611,,,,Con,Other,Lib
4,QC,154,"CHÂTEAUGUAY",,936,757,,Lib,Other,Con
4,QC,155,"COMPTON",,,796,1464,PC,Other,Con
4,QC,156,"DORCHESTER",,,362,1081,PC,Other,Con
4,QC,157,"DRUMMOND--ARTHABASKA",2143,,1981,,Con,Other,Lib
4,QC,158,"GASPÉ",913,,116,,Con,Other,Lib
4,QC,159,"HOCHELAGA",3039,,2342,,Con,Other,Lib
4,QC,160,"HUNTINGDON",,,,,Other,Con,Lib
4,QC,161,"IBERVILLE",,929,700,,Lib,Other,Con
4,QC,162,"JACQUES CARTIER",1010,1008,,,Con,Lib,Other
4,QC,163,"JOLIETTE",1264,905,,,Con,Lib,Other
4,QC,164,"KAMOURASKA",1245,1254,,,Lib,Con,Other
4,QC,165,"L'ASSOMPTION",,,852,1021,PC,Other,Con
4,QC,166,"L'ISLET",,687,628,,Lib,Other,Con
4,QC,167,"LAPRAIRIE",661,,601,,Con,Other,Lib
4,QC,168,"LAVAL",,,,,Other,Con,Lib
4,QC,169,"LOTBINIÈRE",,1083,972,,Lib,Other,Con
4,QC,170,"LÉVIS",,2026,,2144,PC,Lib,Other
4,QC,171,"MASKINONGÉ",296,,1117,,Other,Con,Lib
4,QC,172,"MISSISQUOI",,1209,,1355,PC,Lib,Other
4,QC,173,"MONTCALM",698,,700,,Other,Con,Lib
4,QC,174,"MONTMAGNY",784,,746,,Con,Other,Lib
4,QC,175,"MONTMORENCY",831,,605,,Con,Other,Lib
4,QC,176,"MONTREAL CENTRE",,1845,,2624,PC,Lib,Other
4,QC,177,"MONTREAL EAST",4626,,3234,,Con,Other,Lib
4,QC,178,"MONTREAL WEST",3334,,1627,,Con,Other,Lib
4,QC,179,"MÉGANTIC",,1191,881,,Lib,Other,Con
4,QC,180,"NAPIERVILLE",,749,617,,Lib,Other,Con
4,QC,181,"NICOLET",,1018,1759,,Other,Lib,Con
4,QC,182,"OTTAWA (COUNTY OF)",,,1385,3025,PC,Other,Con
4,QC,183,"PONTIAC",1381,,1174,,Con,Other,Lib
4,QC,184,"PORTNEUF",1605,1572,,,Con,Lib,Other
4,QC,185,"QUEBEC COUNTY",1702,,1073,,Con,Other,Lib
4,QC,186,"QUEBEC EAST",,1946,1168,,Lib,Other,Con
4,QC,187,"QUEBEC WEST",,,,,Other,Con,Lib
4,QC,188,"QUEBEC-CENTRE",,,1783,,Other,Con,Lib
4,QC,189,"RICHELIEU",,,1117,1227,PC,Other,Con
4,QC,190,"RICHMOND--WOLFE",1684,1069,,,Con,Lib,Other
4,QC,191,"RIMOUSKI",1554,2003,,,Lib,Con,Other
4,QC,192,"ROUVILLE",1073,1038,,,Con,Lib,Other
4,QC,193,"SAINT MAURICE",811,,731,,Con,Other,Lib
4,QC,194,"SHEFFORD",,1414,1458,,Other,Lib,Con
4,QC,195,"SHERBROOKE (TOWN OF)",,,,,Other,Con,Lib
4,QC,196,"SOULANGES",852,,325,,Con,Other,Lib
4,QC,197,"ST. HYACINTHE",1181,,1175,,Con,Other,Lib
4,QC,198,"ST. JOHN'S",,780,583,,Lib,Other,Con
4,QC,199,"STANSTEAD",,,738,1492,PC,Other,Con
4,QC,200,"TERREBONNE",1194,,181,,Con,Other,Lib
4,QC,201,"THREE RIVERS",584,,436,,Con,Other,Lib
4,QC,202,"TWO MOUNTAINS",797,,11,,Con,Other,Lib
4,QC,203,"TÉMISCOUATA",1079,,952,,Con,Other,Lib
4,QC,204,"VAUDREUIL",764,,,702,Con,PC,Other
4,QC,205,"VERCHÈRES",,935,880,,Lib,Other,Con
4,QC,206,"YAMASKA",1029,,706,,Con,Other,Lib
