election_id,prov_code,ed_id,ed_name,Lib,NDP,Other,PC,SoCred,1st,2nd,3rd
30,MB,46,"LISGAR",4414,1278,,16465,1164,PC,Lib,NDP
30,MB,47,"MARQUETTE",4498,3094,286,15933,,PC,Lib,NDP
30,MB,48,"PORTAGE",6671,2857,97,11829,179,PC,Lib,NDP
30,MB,49,"PROVENCHER",5558,4907,,13405,613,PC,Lib,NDP
30,MB,50,"SELKIRK",7239,20667,148,22441,,PC,NDP,Lib
30,MB,51,"ST. BONIFACE",21853,10364,,18604,536,Lib,PC,NDP
30,MB,52,"WINNIPEG NORTH",8677,15026,470,12196,410,NDP,PC,Lib
30,MB,53,"WINNIPEG NORTH CENTRE",5883,12023,344,8521,225,NDP,PC,Lib
30,MB,54,"WINNIPEG SOUTH",23297,5016,245,22031,141,Lib,PC,NDP
30,MB,55,"WINNIPEG SOUTH CENTRE",15956,7823,102,32277,365,PC,Lib,NDP
30,NB,56,"CARLETON--CHARLOTTE",9681,2387,,12315,,PC,Lib,NDP
30,NB,57,"FUNDY--ROYAL",10845,4337,2628,13631,,PC,Lib,NDP
30,NB,58,"GLOUCESTER",16195,1685,,6571,3935,Lib,PC,SoCred
30,NB,59,"MADAWASKA--VICTORIA",14310,906,,7023,,Lib,PC,NDP
30,NB,60,"MONCTON",16199,1501,20671,6456,343,Other,Lib,PC
30,NB,61,"NORTHUMBERLAND--MIRAMICHI",12648,2297,,8661,405,Lib,PC,NDP
30,NB,62,"RESTIGOUCHE",12492,2262,,4695,3053,Lib,PC,SoCred
30,NB,63,"SAINT JOHN--LANCASTER",12860,3457,118,11419,,Lib,PC,NDP
30,NB,64,"WESTMORLAND--KENT",16340,2710,,6490,671,Lib,PC,NDP
30,NB,65,"YORK--SUNBURY",14153,3327,,17673,,PC,Lib,NDP
30,NL,66,"BONAVISTA--TRINITY--CONCEPTION",13258,1078,,12117,,Lib,PC,NDP
30,NL,67,"BURIN--BURGEO",13530,721,,2254,,Lib,PC,NDP
30,NL,68,"GANDER--TWILLINGATE",12722,2143,,8021,,Lib,PC,NDP
30,NL,69,"GRAND FALLS--WHITE BAY--LABRADOR",12689,5026,,5433,,Lib,PC,NDP
30,NL,70,"HUMBER--ST. GEORGE'S--ST. BARBE",10049,1279,,16500,,PC,Lib,NDP
30,NL,71,"ST. JOHN'S EAST",10187,2783,242,16941,,PC,Lib,NDP
30,NL,72,"ST. JOHN'S WEST",8864,3415,,14550,143,PC,Lib,NDP
30,NS,73,"ANNAPOLIS VALLEY",15712,1366,135,19174,121,PC,Lib,NDP
30,NS,74,"CAPE BRETON HIGHLANDS--CANSO",17977,1819,,12401,,Lib,PC,NDP
30,NS,75,"CAPE BRETON--EAST RICHMOND",9746,14210,,7847,,NDP,Lib,PC
30,NS,76,"CAPE BRETON--THE SYDNEYS",12622,5523,,14373,,PC,Lib,NDP
30,NS,77,"CENTRAL NOVA",11753,2869,,17459,292,PC,Lib,NDP
30,NS,78,"CUMBERLAND--COLCHESTER NORTH",13666,2369,,18078,133,PC,Lib,NDP
30,NS,79,"DARTMOUTH--HALIFAX EAST",17444,3076,135,22090,181,PC,Lib,NDP
30,NS,80,"HALIFAX",12282,2817,75,14865,140,PC,Lib,NDP
30,NS,81,"HALIFAX--EAST HANTS",18308,5861,113,25563,204,PC,Lib,NDP
30,NS,82,"SOUTH SHORE",13006,1950,,18206,222,PC,Lib,NDP
30,NS,83,"SOUTH WESTERN NOVA",15066,1610,,13841,164,Lib,PC,NDP
30,NT,84,"NORTHWEST TERRITORIES",3173,5410,,4271,,NDP,PC,Lib
30,ON,85,"ALGOMA",11360,5240,100,5136,,Lib,NDP,PC
30,ON,86,"BRANT",17410,19453,158,9228,,NDP,Lib,PC
30,ON,87,"BROADVIEW",8158,9392,366,5617,,NDP,Lib,PC
30,ON,88,"BRUCE",17158,3586,,15346,,Lib,PC,NDP
30,ON,89,"COCHRANE",11379,5539,1099,2957,,Lib,NDP,PC
30,ON,90,"DAVENPORT",12294,3476,320,4542,,Lib,PC,NDP
30,ON,91,"DON VALLEY",23802,4104,416,30764,,PC,Lib,NDP
30,ON,92,"EGLINTON",19951,3798,307,16812,,Lib,PC,NDP
30,ON,93,"ELGIN",13349,4373,,15851,126,PC,Lib,NDP
30,ON,94,"ESSEX--WINDSOR",24357,15656,,4148,,Lib,NDP,PC
30,ON,95,"ETOBICOKE",37847,7337,347,28193,,Lib,PC,NDP
30,ON,96,"FORT WILLIAM",13789,8094,221,6129,,Lib,NDP,PC
30,ON,97,"FRONTENAC--LENNOX AND ADDINGTON",10961,4157,,14102,,PC,Lib,NDP
30,ON,98,"GLENGARRY--PRESCOTT--RUSSELL",18478,5484,,6595,,Lib,PC,NDP
30,ON,99,"GREENWOOD",10922,11038,159,9589,76,NDP,Lib,PC
30,ON,100,"GRENVILLE--CARLETON",22803,5679,,33946,,PC,Lib,NDP
30,ON,101,"GREY--SIMCOE",13235,4490,,15917,678,PC,Lib,NDP
30,ON,102,"HALTON",23520,6887,,21609,,Lib,PC,NDP
30,ON,103,"HALTON--WENTWORTH",26130,8877,,26798,,PC,Lib,NDP
30,ON,104,"HAMILTON EAST",15298,6532,209,6004,62,Lib,NDP,PC
30,ON,105,"HAMILTON MOUNTAIN",22253,10304,239,17922,,Lib,PC,NDP
30,ON,106,"HAMILTON WEST",13162,4890,255,15421,363,PC,Lib,NDP
30,ON,107,"HAMILTON--WENTWORTH",17869,11029,,18874,,PC,Lib,NDP
30,ON,108,"HASTINGS",12474,3382,,14893,194,PC,Lib,NDP
30,ON,109,"HIGH PARK--HUMBER VALLEY",17134,5811,434,17389,,PC,Lib,NDP
30,ON,110,"HURON--MIDDLESEX",10103,1752,,17186,,PC,Lib,NDP
30,ON,111,"KENORA--RAINY RIVER",10319,4894,,7821,,Lib,PC,NDP
30,ON,112,"KENT--ESSEX",17800,3558,,14641,,Lib,PC,NDP
30,ON,113,"KINGSTON AND THE ISLANDS",13943,6870,,17839,,PC,Lib,NDP
30,ON,114,"KITCHENER",21091,10859,258,15965,,Lib,PC,NDP
30,ON,115,"LAMBTON--KENT",12483,2764,,14315,,PC,Lib,NDP
30,ON,116,"LANARK--RENFREW--CARLETON",13009,3428,,18242,,PC,Lib,NDP
30,ON,117,"LEEDS",10845,4659,,17744,,PC,Lib,NDP
30,ON,118,"LINCOLN",17499,6548,,14221,611,Lib,PC,NDP
30,ON,119,"LONDON EAST",18429,8949,200,9029,,Lib,PC,NDP
30,ON,120,"LONDON WEST",32188,7142,170,17893,,Lib,PC,NDP
30,ON,121,"MIDDLESEX--LONDON--LAMBTON",20703,5382,180,17905,,Lib,PC,NDP
30,ON,122,"MISSISSAUGA",38517,14276,340,34080,,Lib,PC,NDP
30,ON,123,"NIAGARA FALLS",20618,5607,,12225,254,Lib,PC,NDP
30,ON,124,"NICKEL BELT",13451,17668,,4371,,NDP,Lib,PC
30,ON,125,"NIPISSING",16549,5477,,8609,,Lib,PC,NDP
30,ON,126,"NORFOLK--HALDIMAND",15604,3426,,17867,,PC,Lib,NDP
30,ON,127,"NORTHUMBERLAND--DURHAM",14896,7136,,16824,,PC,Lib,NDP
30,ON,128,"ONTARIO",20096,6649,,15590,,Lib,PC,NDP
30,ON,129,"OSHAWA--WHITBY",14783,25013,191,11412,,NDP,Lib,PC
30,ON,130,"OTTAWA CENTRE",15308,6739,1002,12138,139,Lib,PC,NDP
30,ON,131,"OTTAWA WEST",23604,6480,577,21838,192,Lib,PC,NDP
30,ON,132,"OTTAWA--CARLETON",38463,6014,,27588,,Lib,PC,NDP
30,ON,133,"OTTAWA--VANIER",21773,3298,221,5603,976,Lib,PC,NDP
30,ON,134,"OXFORD",17506,4398,,18934,,PC,Lib,NDP
30,ON,135,"PARKDALE",13134,4479,371,7133,,Lib,PC,NDP
30,ON,136,"PARRY SOUND--MUSKOKA",11499,6178,,14030,,PC,Lib,NDP
30,ON,137,"PEEL--DUFFERIN--SIMCOE",27299,8264,153,22754,271,Lib,PC,NDP
30,ON,138,"PERTH--WILMOT",13997,3503,,17636,,PC,Lib,NDP
30,ON,139,"PETERBOROUGH",23865,6171,187,14891,,Lib,PC,NDP
30,ON,140,"PORT ARTHUR",14523,8591,218,3322,,Lib,NDP,PC
30,ON,141,"PRINCE EDWARD--HASTINGS",12504,3727,277,19219,,PC,Lib,NDP
30,ON,142,"RENFREW NORTH--NIPISSING EAST",14613,4419,,7561,,Lib,PC,NDP
30,ON,143,"ROSEDALE",17227,3285,431,14119,,Lib,PC,NDP
30,ON,144,"SARNIA--LAMBTON",20661,6217,329,9579,,Lib,PC,NDP
30,ON,145,"SAULT STE. MARIE",15490,19044,76,3098,,NDP,Lib,PC
30,ON,146,"SCARBOROUGH EAST",30586,10772,268,23585,173,Lib,PC,NDP
30,ON,147,"SCARBOROUGH WEST",13702,12298,150,11339,,Lib,NDP,PC
30,ON,148,"SIMCOE NORTH",17068,10502,330,18950,267,PC,Lib,NDP
30,ON,149,"SPADINA",9393,3536,414,3989,,Lib,PC,NDP
30,ON,150,"ST. CATHARINES",22528,9147,198,16402,443,Lib,PC,NDP
30,ON,151,"ST. PAUL'S",16124,3913,359,15010,,Lib,PC,NDP
30,ON,152,"STORMONT--DUNDAS",18047,2587,,13895,,Lib,PC,NDP
30,ON,153,"SUDBURY",23374,13200,210,7646,,Lib,NDP,PC
30,ON,154,"THUNDER BAY",11435,5475,,4021,,Lib,NDP,PC
30,ON,155,"TIMISKAMING",6598,10263,,4615,492,NDP,Lib,PC
30,ON,156,"TIMMINS",12904,7681,90,4098,472,Lib,NDP,PC
30,ON,157,"TORONTO--LAKESHORE",14241,12584,213,8475,,Lib,NDP,PC
30,ON,158,"TRINITY",10683,2637,388,6537,,Lib,PC,NDP
30,ON,159,"VICTORIA--HALIBURTON",11002,4245,,17570,,PC,Lib,NDP
30,ON,160,"WATERLOO--CAMBRIDGE",18034,25479,122,17394,253,NDP,Lib,PC
30,ON,161,"WELLAND",21228,6983,238,9107,,Lib,PC,NDP
30,ON,162,"WELLINGTON",18171,6165,863,14099,,Lib,PC,NDP
30,ON,163,"WELLINGTON--GREY--DUFFERIN--WATERLOO",12500,4297,,17253,,PC,Lib,NDP
30,ON,164,"WINDSOR WEST",19474,10630,222,4466,,Lib,NDP,PC
30,ON,165,"WINDSOR--WALKERVILLE",19009,13825,255,6752,,Lib,NDP,PC
30,ON,166,"YORK CENTRE",32402,14992,443,15877,169,Lib,PC,NDP
30,ON,167,"YORK EAST",20682,9818,399,17593,,Lib,PC,NDP
30,ON,168,"YORK NORTH",34179,7669,,26386,364,Lib,PC,NDP
30,ON,169,"YORK SOUTH",12485,10622,302,5557,,Lib,NDP,PC
30,ON,170,"YORK WEST",28075,10139,1094,13734,,Lib,PC,NDP
30,ON,171,"YORK--SCARBOROUGH",47450,11552,575,38711,,Lib,PC,NDP
30,ON,172,"YORK--SIMCOE",18927,7630,,23591,,PC,Lib,NDP
30,PE,173,"CARDIGAN",6958,423,77,5429,,Lib,PC,NDP
30,PE,174,"EGMONT",6422,509,,7583,,PC,Lib,NDP
30,PE,175,"HILLSBOROUGH",8577,1197,,9917,,PC,Lib,NDP
30,PE,176,"MALPEQUE",4975,537,,5649,,PC,Lib,NDP
30,QC,177,"ABITIBI",7046,1031,282,1199,12423,SoCred,Lib,PC
30,QC,178,"AHUNTSIC",24041,3448,384,5304,2449,Lib,PC,NDP
30,QC,179,"ARGENTEUIL--DEUX-MONTAGNES",20414,2286,,10418,4333,Lib,PC,SoCred
30,QC,180,"BEAUCE",13855,418,442,8385,9640,Lib,SoCred,PC
30,QC,181,"BEAUHARNOIS--SALABERRY",16828,1445,911,9801,3430,Lib,PC,SoCred
30,QC,182,"BELLECHASSE",10759,604,,3210,12550,SoCred,Lib,PC
30,QC,183,"BERTHIER",15316,591,,8370,3796,Lib,PC,SoCred
30,QC,184,"BONAVENTURE--ÎLES-DE-LA-MADELEINE",12977,1313,,6884,,Lib,PC,NDP
30,QC,185,"BROME--MISSISQUOI",13506,1172,,19490,3597,PC,Lib,SoCred
30,QC,186,"CHAMBLY",30226,4825,552,10887,5547,Lib,PC,SoCred
30,QC,187,"CHAMPLAIN",11896,716,,2452,14466,SoCred,Lib,PC
30,QC,188,"CHARLEVOIX",10372,692,,4942,8905,Lib,SoCred,PC
30,QC,189,"CHICOUTIMI",17096,882,202,9817,5618,Lib,PC,SoCred
30,QC,190,"COMPTON",11474,858,,4407,9917,Lib,SoCred,PC
30,QC,191,"DOLLARD",37088,5746,252,9979,1890,Lib,PC,NDP
30,QC,192,"DRUMMOND",15561,630,,5186,15548,Lib,SoCred,PC
30,QC,193,"DUVERNAY",25674,3275,,9165,4996,Lib,PC,SoCred
30,QC,194,"FRONTENAC",14236,2032,,2667,10000,Lib,SoCred,PC
30,QC,195,"GAMELIN",20698,3234,344,6557,3684,Lib,PC,SoCred
30,QC,196,"GASPÉ",12213,,,8445,,Lib,PC,Other
30,QC,197,"GATINEAU",19513,1781,,3944,7205,Lib,SoCred,PC
30,QC,198,"HOCHELAGA",10561,1461,466,6435,2258,Lib,PC,SoCred
30,QC,199,"HULL",26872,3093,472,4006,3292,Lib,PC,SoCred
30,QC,200,"JOLIETTE",14329,763,347,21935,2986,PC,Lib,SoCred
30,QC,201,"KAMOURASKA",9484,,,1933,11664,SoCred,Lib,PC
30,QC,202,"LABELLE",16224,1326,392,14928,4688,Lib,PC,SoCred
30,QC,203,"LAC-SAINT-JEAN",11162,625,,6129,5372,Lib,PC,SoCred
30,QC,204,"LACHINE--LAKESHORE",22068,3571,511,13550,1710,Lib,PC,NDP
30,QC,205,"LAFONTAINE",11399,2104,238,7887,2045,Lib,PC,NDP
30,QC,206,"LANGELIER",13557,1110,779,2530,3344,Lib,SoCred,PC
30,QC,207,"LAPOINTE",16673,1587,227,1982,6466,Lib,SoCred,PC
30,QC,208,"LAPRAIRIE",35276,5153,,12767,3855,Lib,PC,NDP
30,QC,209,"LASALLE--ÉMARD--CÔTE SAINT-PAUL",28134,4560,283,8612,2955,Lib,PC,NDP
30,QC,210,"LAURIER",10085,1646,528,3310,1582,Lib,PC,NDP
30,QC,211,"LAVAL",29715,4258,382,7224,3922,Lib,PC,NDP
30,QC,212,"LONGUEUIL",24500,6042,1630,7627,7490,Lib,PC,SoCred
30,QC,213,"LOTBINIÈRE",10885,504,,2833,21448,SoCred,Lib,PC
30,QC,214,"LOUIS-HÉBERT",32441,6829,419,5201,2799,Lib,NDP,PC
30,QC,215,"LÉVIS",20348,4279,404,11485,,Lib,PC,NDP
30,QC,216,"MAISONNEUVE--ROSEMONT",13817,2186,356,6053,2783,Lib,PC,SoCred
30,QC,217,"MANICOUAGAN",16220,3247,659,4024,,Lib,PC,NDP
30,QC,218,"MATANE",11194,567,,2598,2141,Lib,PC,SoCred
30,QC,219,"MERCIER",22545,4137,478,7026,6255,Lib,PC,SoCred
30,QC,220,"MONTMORENCY",27082,3570,622,11867,8905,Lib,PC,SoCred
30,QC,221,"MONTREAL--BOURASSA",26550,3912,1080,7500,5218,Lib,PC,SoCred
30,QC,222,"MOUNT ROYAL",32166,4214,373,5723,414,Lib,PC,NDP
30,QC,223,"NOTRE-DAME-DE-GRÂCE",20151,3673,391,8300,,Lib,PC,NDP
30,QC,224,"OUTREMONT",20400,3453,691,3007,663,Lib,NDP,PC
30,QC,225,"PAPINEAU",14532,1992,319,3740,2899,Lib,PC,SoCred
30,QC,226,"PONTIAC",12642,1394,,5277,3394,Lib,PC,SoCred
30,QC,227,"PORTNEUF",25620,2980,,4427,19456,Lib,SoCred,PC
30,QC,228,"QUÉBEC-EST",19014,2522,210,5060,5442,Lib,SoCred,PC
30,QC,229,"RICHELIEU",20801,1679,737,12052,,Lib,PC,NDP
30,QC,230,"RICHMOND",9526,917,,5094,11825,SoCred,Lib,PC
30,QC,231,"RIMOUSKI",13698,528,499,893,15085,SoCred,Lib,PC
30,QC,232,"RIVIÈRE-DU-LOUP--TÉMISCOUATA",11071,708,885,9128,3261,Lib,PC,SoCred
30,QC,233,"ROBERVAL",8636,240,,1096,12877,SoCred,Lib,PC
30,QC,234,"SAINT-DENIS",15310,1963,370,4897,1630,Lib,PC,NDP
30,QC,235,"SAINT-HENRI",8813,922,425,6147,633,Lib,PC,NDP
30,QC,236,"SAINT-HYACINTHE",15965,861,883,21453,2940,PC,Lib,SoCred
30,QC,237,"SAINT-JACQUES",7709,1313,427,3518,797,Lib,PC,NDP
30,QC,238,"SAINT-JEAN",18798,2234,1600,9689,3014,Lib,PC,SoCred
30,QC,239,"SAINT-MAURICE",20465,1442,482,3501,5471,Lib,SoCred,PC
30,QC,240,"SAINT-MICHEL",29822,3833,753,6816,4348,Lib,PC,SoCred
30,QC,241,"SAINTE-MARIE",8300,1154,296,7902,1229,Lib,PC,SoCred
30,QC,242,"SHEFFORD",14663,903,,6193,15512,SoCred,Lib,PC
30,QC,243,"SHERBROOKE",23903,2238,673,4716,10864,Lib,SoCred,PC
30,QC,244,"TERREBONNE",28652,3812,537,9897,8138,Lib,PC,SoCred
30,QC,245,"TROIS-RIVIÈRES MÉTROPOLITAIN",24335,1738,221,5949,7538,Lib,SoCred,PC
30,QC,246,"TÉMISCAMINGUE",6396,884,,641,14026,SoCred,Lib,NDP
30,QC,247,"VAUDREUIL",29685,4397,805,12422,2752,Lib,PC,NDP
30,QC,248,"VERDUN",17633,2232,199,7922,1774,Lib,PC,NDP
30,QC,249,"VILLENEUVE",8905,1205,,3006,10452,SoCred,Lib,PC
30,QC,250,"WESTMOUNT",20816,3140,190,11575,412,Lib,PC,NDP
30,SK,251,"ASSINIBOIA",9986,9441,,7105,246,Lib,NDP,PC
30,SK,252,"BATTLEFORD--KINDERSLEY",10751,7711,,10666,,Lib,PC,NDP
30,SK,253,"MACKENZIE",4190,7590,,8292,440,PC,NDP,Lib
30,SK,254,"MEADOW LAKE",4684,6743,,7419,448,PC,NDP,Lib
30,SK,255,"MOOSE JAW",6120,10113,,11678,281,PC,NDP,Lib
30,SK,256,"PRINCE ALBERT",5426,6496,,17787,366,PC,NDP,Lib
30,SK,257,"QU'APPELLE--MOOSE MOUNTAIN",8169,5799,316,13174,321,PC,Lib,NDP
30,SK,258,"REGINA EAST",12538,12651,239,15030,301,PC,NDP,Lib
30,SK,259,"REGINA--LAKE CENTRE",14341,16874,142,15558,387,NDP,PC,Lib
30,SK,260,"SASKATOON--BIGGAR",9797,13084,,14296,473,PC,NDP,Lib
30,SK,261,"SASKATOON--HUMBOLDT",23243,11826,,11592,548,Lib,NDP,PC
30,SK,262,"SWIFT CURRENT--MAPLE CREEK",8091,7477,,11336,390,PC,Lib,NDP
30,SK,263,"YORKTON--MELVILLE",9946,14586,179,6963,338,NDP,Lib,PC
30,YK,264,"YUKON",2784,1618,,3913,,PC,Lib,NDP
