election_id,prov_code,ed_id,ed_name,Lib,NDP,Other,PC,SoCred,1st,2nd,3rd
25,BC,33,"VANCOUVER CENTRE",7697,5113,224,6803,1779,Lib,PC,NDP
25,BC,34,"VANCOUVER EAST",4447,12329,648,3395,1867,NDP,Lib,PC
25,BC,35,"VANCOUVER KINGSWAY",6366,13837,,5523,3039,NDP,Lib,PC
25,BC,36,"VANCOUVER QUADRA",10331,5699,,15113,2103,PC,Lib,NDP
25,BC,37,"VANCOUVER SOUTH",14660,9132,492,11990,3953,Lib,PC,NDP
25,BC,38,"VANCOUVER--BURRARD",9079,9173,,8651,2245,NDP,Lib,PC
25,BC,39,"VICTORIA",14117,5520,,14333,5776,PC,Lib,SoCred
25,MB,40,"BRANDON--SOURIS",6143,1438,,17813,4229,PC,Lib,SoCred
25,MB,41,"CHURCHILL",6511,3858,,10943,,PC,Lib,NDP
25,MB,42,"DAUPHIN",4620,4619,,7158,1665,PC,Lib,NDP
25,MB,43,"LISGAR",5394,449,,9352,3492,PC,Lib,SoCred
25,MB,44,"MARQUETTE",6494,1553,,11366,2256,PC,Lib,SoCred
25,MB,45,"PORTAGE--NEEPAWA",7615,2285,1144,11125,1425,PC,Lib,NDP
25,MB,46,"PROVENCHER",5290,263,,6214,2504,PC,Lib,SoCred
25,MB,47,"SELKIRK",6272,4198,,8797,920,PC,Lib,NDP
25,MB,48,"SPRINGFIELD",5248,4960,,8052,1669,PC,Lib,NDP
25,MB,49,"ST. BONIFACE",12084,7508,,9483,2773,Lib,PC,NDP
25,MB,50,"WINNIPEG NORTH",14270,18236,1504,14000,1733,NDP,Lib,PC
25,MB,51,"WINNIPEG NORTH CENTRE",5443,12797,649,9231,864,NDP,PC,Lib
25,MB,52,"WINNIPEG SOUTH",21351,7993,,21743,1834,PC,Lib,NDP
25,MB,53,"WINNIPEG SOUTH CENTRE",14306,6357,,16547,1298,PC,Lib,NDP
25,NB,54,"CHARLOTTE",6159,396,,5518,,Lib,PC,NDP
25,NB,55,"GLOUCESTER",13519,,,10174,,Lib,PC,Other
25,NB,56,"KENT",5514,,441,4366,464,Lib,PC,SoCred
25,NB,57,"NORTHUMBERLAND--MIRAMICHI",9899,1150,,7020,750,Lib,PC,NDP
25,NB,58,"RESTIGOUCHE--MADAWASKA",13525,1256,,12992,1794,Lib,PC,SoCred
25,NB,59,"ROYAL",7414,762,,9805,504,PC,Lib,NDP
25,NB,60,"ST. JOHN--ALBERT",16790,2641,,22586,1608,PC,Lib,NDP
25,NB,61,"VICTORIA--CARLETON",6235,,,10439,1547,PC,Lib,SoCred
25,NB,62,"WESTMORLAND",18334,5848,,17818,836,Lib,PC,NDP
25,NB,63,"YORK--SUNBURY",13461,1167,,15255,1513,PC,Lib,SoCred
25,NL,64,"BONAVISTA--TWILLINGATE",11530,,,3846,,Lib,PC,Other
25,NL,65,"BURIN--BURGEO",12533,,,3163,,Lib,PC,Other
25,NL,66,"GRAND FALLS--WHITE BAY--LABRADOR",16401,2561,,6057,,Lib,PC,NDP
25,NL,67,"HUMBER--ST. GEORGE'S",12771,4313,,7887,,Lib,PC,NDP
25,NL,68,"ST. JOHN'S EAST",12907,435,,14821,158,PC,Lib,NDP
25,NL,69,"ST. JOHN'S WEST",12650,281,,12626,,Lib,PC,NDP
25,NL,70,"TRINITY--CONCEPTION",12104,,,6996,,Lib,PC,Other
25,NS,71,"ANTIGONISH--GUYSBOROUGH",6296,208,,6183,104,Lib,PC,NDP
25,NS,72,"CAPE BRETON NORTH AND VICTORIA",7541,3403,,11019,,PC,Lib,NDP
25,NS,73,"CAPE BRETON SOUTH",7774,17409,,13602,,NDP,PC,Lib
25,NS,74,"COLCHESTER--HANTS",13836,1207,411,14128,,PC,Lib,NDP
25,NS,75,"CUMBERLAND",7817,1265,,9524,165,PC,Lib,NDP
25,NS,76,"DIGBY--ANNAPOLIS--KINGS",14511,803,,17499,456,PC,Lib,NDP
25,NS,77,"HALIFAX-1",40635,,,41804,1784,PC,Lib,SoCred
25,NS,78,"HALIFAX-2",41472,12117,,42964,,PC,Lib,NDP
25,NS,79,"INVERNESS--RICHMOND",8331,816,,7333,,Lib,PC,NDP
25,NS,80,"PICTOU",9153,1539,,10837,470,PC,Lib,NDP
25,NS,81,"QUEENS--LUNENBURG",10489,593,,12847,,PC,Lib,NDP
25,NS,82,"SHELBURNE--YARMOUTH--CLARE",10665,329,,11162,374,PC,Lib,SoCred
25,NT,83,"NORTHWEST TERRITORIES",3842,,948,3519,,Lib,PC,Other
25,ON,84,"ALGOMA EAST",11934,3168,,5631,,Lib,PC,NDP
25,ON,85,"ALGOMA WEST",13832,8274,,9681,,Lib,PC,NDP
25,ON,86,"BRANT--HALDIMAND",11278,2626,,10883,941,Lib,PC,NDP
25,ON,87,"BRANTFORD",11475,4085,,8549,1193,Lib,PC,NDP
25,ON,88,"BROADVIEW",7658,5330,,8929,,PC,Lib,NDP
25,ON,89,"BRUCE",6141,706,,7604,279,PC,Lib,NDP
25,ON,90,"CARLETON",26109,3024,,32125,922,PC,Lib,NDP
25,ON,91,"COCHRANE",7969,4814,,4072,1459,Lib,NDP,PC
25,ON,92,"DANFORTH",12498,14029,,13144,364,NDP,PC,Lib
25,ON,93,"DAVENPORT",9101,5181,231,6713,117,Lib,PC,NDP
25,ON,94,"DUFFERIN--SIMCOE",7526,,,10533,1547,PC,Lib,SoCred
25,ON,95,"DURHAM",7971,2217,,7704,158,Lib,PC,NDP
25,ON,96,"EGLINTON",17888,4113,,18648,341,PC,Lib,NDP
25,ON,97,"ELGIN",12491,1936,,12569,622,PC,Lib,NDP
25,ON,98,"ESSEX EAST",24969,8888,,8210,476,Lib,NDP,PC
25,ON,99,"ESSEX SOUTH",11397,1342,284,10409,,Lib,PC,NDP
25,ON,100,"ESSEX WEST",18152,9771,261,11018,649,Lib,PC,NDP
25,ON,101,"FORT WILLIAM",12229,5713,,7108,361,Lib,PC,NDP
25,ON,102,"GLENGARRY--PRESCOTT",11043,461,,8186,639,Lib,PC,SoCred
25,ON,103,"GREENWOOD",6338,9238,,8694,233,NDP,PC,Lib
25,ON,104,"GRENVILLE--DUNDAS",6410,299,,10159,258,PC,Lib,NDP
25,ON,105,"GREY NORTH",6078,2713,,9890,298,PC,Lib,NDP
25,ON,106,"GREY--BRUCE",7009,763,,10514,,PC,Lib,NDP
25,ON,107,"HALTON",18556,8001,,18458,547,Lib,PC,NDP
25,ON,108,"HAMILTON EAST",12027,7353,,8437,,Lib,PC,NDP
25,ON,109,"HAMILTON SOUTH",15933,15899,,17392,657,PC,Lib,NDP
25,ON,110,"HAMILTON WEST",11047,5321,421,12794,,PC,Lib,NDP
25,ON,111,"HASTINGS SOUTH",13873,1737,,15527,,PC,Lib,NDP
25,ON,112,"HASTINGS--FRONTENAC",6248,2078,,12396,,PC,Lib,NDP
25,ON,113,"HIGH PARK",11388,4903,,9089,348,Lib,PC,NDP
25,ON,114,"HURON",9177,1148,,11562,466,PC,Lib,NDP
25,ON,115,"KENORA--RAINY RIVER",,5157,15412,7123,,Other,PC,NDP
25,ON,116,"KENT",15362,,,14280,629,Lib,PC,SoCred
25,ON,117,"KINGSTON",16828,1468,,13599,214,Lib,PC,NDP
25,ON,118,"LAMBTON WEST",14292,6249,,11292,524,Lib,PC,NDP
25,ON,119,"LAMBTON--KENT",9874,,,9052,521,Lib,PC,SoCred
25,ON,120,"LANARK",6823,410,,10462,660,PC,Lib,SoCred
25,ON,121,"LEEDS",12071,,,10325,424,Lib,PC,SoCred
25,ON,122,"LINCOLN",23386,5130,,20445,5262,Lib,PC,SoCred
25,ON,123,"LONDON",11084,3679,,16096,447,PC,Lib,NDP
25,ON,124,"MIDDLESEX EAST",13231,7246,,19003,992,PC,Lib,NDP
25,ON,125,"MIDDLESEX WEST",7914,1658,,10178,327,PC,Lib,NDP
25,ON,126,"NIAGARA FALLS",18500,3713,,7795,985,Lib,PC,NDP
25,ON,127,"NICKEL BELT",16440,3085,,8381,978,Lib,PC,NDP
25,ON,128,"NIPISSING",17164,2573,,7127,631,Lib,PC,NDP
25,ON,129,"NORFOLK",10882,1216,,9092,464,Lib,PC,NDP
25,ON,130,"NORTHUMBERLAND",9693,870,,10451,,PC,Lib,NDP
25,ON,131,"ONTARIO",16051,14461,,23158,488,PC,Lib,NDP
25,ON,132,"OTTAWA EAST",15930,1216,,6801,534,Lib,PC,NDP
25,ON,133,"OTTAWA WEST",16935,1538,,11397,698,Lib,PC,NDP
25,ON,134,"OXFORD",10731,1918,,18352,735,PC,Lib,NDP
25,ON,135,"PARKDALE",10780,5759,,8946,224,Lib,PC,NDP
25,ON,136,"PARRY SOUND--MUSKOKA",9646,2817,,13135,,PC,Lib,NDP
25,ON,137,"PEEL",21221,8341,,19238,611,Lib,PC,NDP
25,ON,138,"PERTH",8839,,1739,15108,,PC,Lib,Other
25,ON,139,"PETERBOROUGH",8215,11605,,12185,,PC,NDP,Lib
25,ON,140,"PORT ARTHUR",11502,13437,418,9226,352,NDP,Lib,PC
25,ON,141,"PRINCE EDWARD--LENNOX",7128,922,,9094,142,PC,Lib,NDP
25,ON,142,"RENFREW NORTH",11313,902,,9348,1344,Lib,PC,SoCred
25,ON,143,"RENFREW SOUTH",8254,427,,8732,246,PC,Lib,NDP
25,ON,144,"ROSEDALE",10191,3778,,9597,240,Lib,PC,NDP
25,ON,145,"RUSSELL",29322,3385,,15492,1427,Lib,PC,NDP
25,ON,146,"SIMCOE EAST",8688,2346,,12835,423,PC,Lib,NDP
25,ON,147,"SIMCOE NORTH",6210,2265,,11728,,PC,Lib,NDP
25,ON,148,"SPADINA",11982,5026,415,9088,227,Lib,PC,NDP
25,ON,149,"ST. PAUL'S",11140,3533,328,11013,563,Lib,PC,NDP
25,ON,150,"STORMONT",11363,946,,11293,1256,Lib,PC,SoCred
25,ON,151,"SUDBURY",17628,4320,,7719,849,Lib,PC,NDP
25,ON,152,"TIMISKAMING",5969,7055,,6053,2665,NDP,PC,Lib
25,ON,153,"TIMMINS",5439,8834,,4676,805,NDP,Lib,PC
25,ON,154,"TRINITY",9615,3740,744,6124,227,Lib,PC,NDP
25,ON,155,"VICTORIA",6653,3029,,12555,742,PC,Lib,NDP
25,ON,156,"WATERLOO NORTH",17762,7722,,21262,1260,PC,Lib,NDP
25,ON,157,"WATERLOO SOUTH",8132,7186,,11648,566,PC,Lib,NDP
25,ON,158,"WELLAND",17614,6225,317,12209,630,Lib,PC,NDP
25,ON,159,"WELLINGTON SOUTH",8508,6989,,11345,174,PC,Lib,NDP
25,ON,160,"WELLINGTON--HURON",5344,2616,,7455,,PC,Lib,NDP
25,ON,161,"WENTWORTH",16434,16434,,17050,806,PC,Lib,NDP
25,ON,162,"YORK CENTRE",30432,27369,,21343,746,Lib,NDP,PC
25,ON,163,"YORK EAST",16963,10940,,16827,609,Lib,PC,NDP
25,ON,164,"YORK NORTH",18094,7796,,17168,528,Lib,PC,NDP
25,ON,165,"YORK SOUTH",15423,19101,,12552,179,NDP,Lib,PC
25,ON,166,"YORK WEST",32362,14356,,28467,1205,Lib,PC,NDP
25,ON,167,"YORK--HUMBER",15526,11622,,14864,564,Lib,PC,NDP
25,ON,168,"YORK--SCARBOROUGH",44349,26819,1452,49643,,PC,Lib,NDP
25,PE,169,"KING'S",4383,467,,4548,,PC,Lib,NDP
25,PE,170,"PRINCE",8492,735,,9133,153,PC,Lib,NDP
25,PE,171,"QUEEN'S-1",9372,1197,,12117,,PC,Lib,NDP
25,PE,172,"QUEEN'S-2",9356,1403,,11590,,PC,Lib,NDP
25,QC,173,"ARGENTEUIL--DEUX-MONTAGNES",11761,,1331,10589,4095,Lib,PC,SoCred
25,QC,174,"BEAUCE",9774,,,901,15230,SoCred,Lib,PC
25,QC,175,"BEAUHARNOIS--SALABERRY",13290,,,11175,6341,Lib,PC,SoCred
25,QC,176,"BELLECHASSE",4954,,,2953,5091,SoCred,Lib,PC
25,QC,177,"BERTHIER--MASKINONGÉ--DELANAUDIÈRE",7607,,,9211,3452,PC,Lib,SoCred
25,QC,178,"BONAVENTURE",7559,,,6286,3025,Lib,PC,SoCred
25,QC,179,"BROME--MISSISQUOI",7629,,,8074,3598,PC,Lib,SoCred
25,QC,180,"CARTIER",6464,1871,,3582,1201,Lib,PC,NDP
25,QC,181,"CHAMBLY--ROUVILLE",11813,,,9688,3236,Lib,PC,SoCred
25,QC,182,"CHAMPLAIN",9936,815,,7789,8662,Lib,SoCred,PC
25,QC,183,"CHAPLEAU",5545,551,,5213,15430,SoCred,Lib,PC
25,QC,184,"CHARLEVOIX",5408,,,6341,8645,SoCred,PC,Lib
25,QC,185,"CHICOUTIMI",9310,1071,,5803,16566,SoCred,Lib,PC
25,QC,186,"CHÂTEAUGUAY--HUNTINGDON--LAPRAIRIE",10305,,,9260,2398,Lib,PC,SoCred
25,QC,187,"COMPTON--FRONTENAC",4379,,,4657,8184,SoCred,PC,Lib
25,QC,188,"DOLLARD",21802,4288,,10227,2727,Lib,PC,NDP
25,QC,189,"DORCHESTER",3939,,,3582,7701,SoCred,Lib,PC
25,QC,190,"DRUMMOND--ARTHABASKA",13414,,,7050,17597,SoCred,Lib,PC
25,QC,191,"GASPÉ",8055,,,10530,5067,PC,Lib,SoCred
25,QC,192,"GATINEAU",10135,963,,7983,4925,Lib,PC,SoCred
25,QC,193,"HOCHELAGA",13220,2475,347,7784,2379,Lib,PC,NDP
25,QC,194,"HULL",17932,1043,,6612,11642,Lib,SoCred,PC
25,QC,195,"JACQUES-CARTIER--LASALLE",34232,5778,,27883,1758,Lib,PC,NDP
25,QC,196,"JOLIETTE--L'ASSOMPTION--MONTCALM",12172,829,,17600,6310,PC,Lib,SoCred
25,QC,197,"KAMOURASKA",4165,,,3762,4550,SoCred,Lib,PC
25,QC,198,"LABELLE",6218,985,,6107,4813,Lib,PC,SoCred
25,QC,199,"LAC-SAINT-JEAN",4018,935,,3341,10743,SoCred,Lib,PC
25,QC,200,"LAFONTAINE",10000,1665,1118,6212,1660,Lib,PC,NDP
25,QC,201,"LAPOINTE",11245,,,2524,16186,SoCred,Lib,PC
25,QC,202,"LAURIER",8255,1360,,5466,1419,Lib,PC,SoCred
25,QC,203,"LAVAL",36248,5302,4513,22843,4294,Lib,PC,NDP
25,QC,204,"LONGUEUIL",14686,2518,739,17578,4186,PC,Lib,SoCred
25,QC,205,"LOTBINIÈRE",5581,,,6183,4287,PC,Lib,SoCred
25,QC,206,"LÉVIS",8826,,,3575,11504,SoCred,Lib,PC
25,QC,207,"MAISONNEUVE--ROSEMONT",18016,6314,942,11696,2003,Lib,PC,NDP
25,QC,208,"MATAPÉDIA--MATANE",6304,328,633,8484,7299,PC,SoCred,Lib
25,QC,209,"MERCIER",28898,7491,1621,19925,11680,Lib,PC,SoCred
25,QC,210,"MONTMAGNY--L'ISLET",5068,,,3599,7629,SoCred,Lib,PC
25,QC,211,"MOUNT ROYAL",31654,6388,,11352,845,Lib,PC,NDP
25,QC,212,"MÉGANTIC",7609,,,5822,15395,SoCred,Lib,PC
25,QC,213,"NICOLET--YAMASKA",7427,,,8861,3233,PC,Lib,SoCred
25,QC,214,"NOTRE-DAME-DE-GRÂCE",22080,4875,,18033,446,Lib,PC,NDP
25,QC,215,"OUTREMONT--ST-JEAN",10134,4308,,6504,577,Lib,PC,NDP
25,QC,216,"PAPINEAU",16062,3083,,8418,1680,Lib,PC,NDP
25,QC,217,"PONTIAC--TÉMISCAMINGUE",6005,381,,6137,4624,PC,Lib,SoCred
25,QC,218,"PORTNEUF",5377,,,4510,12089,SoCred,Lib,PC
25,QC,219,"QUEBEC EAST",13747,703,,8005,22446,SoCred,Lib,PC
25,QC,220,"QUEBEC SOUTH",12521,1296,,9216,5586,Lib,PC,SoCred
25,QC,221,"QUEBEC WEST",6306,360,152,4575,16169,SoCred,Lib,PC
25,QC,222,"QUÉBEC--MONTMORENCY",15460,,480,9318,35499,SoCred,Lib,PC
25,QC,223,"RICHELIEU--VERCHÈRES",14658,,,9790,2268,Lib,PC,SoCred
25,QC,224,"RICHMOND--WOLFE",6430,,,5843,11816,SoCred,Lib,PC
25,QC,225,"RIMOUSKI",9955,393,,8956,9171,Lib,SoCred,PC
25,QC,226,"RIVIÈRE-DU-LOUP--TÉMISCOUATA",7959,,,5380,8058,SoCred,Lib,PC
25,QC,227,"ROBERVAL",5510,,,4216,11180,SoCred,Lib,PC
25,QC,228,"SAGUENAY",10210,,,6168,15992,SoCred,Lib,PC
25,QC,229,"SAINT-ANTOINE--WESTMOUNT",13973,1346,,10869,702,Lib,PC,NDP
25,QC,230,"SAINT-DENIS",11728,2261,393,8282,1908,Lib,PC,NDP
25,QC,231,"SAINT-HENRI",13323,2200,646,9013,1188,Lib,PC,NDP
25,QC,232,"SAINT-HYACINTHE--BAGOT",8945,,,12586,5663,PC,Lib,SoCred
25,QC,233,"SAINT-JACQUES",7664,1925,,7271,2023,Lib,PC,SoCred
25,QC,234,"SAINT-JEAN--IBERVILLE--NAPIERVILLE",14147,4114,,7849,1173,Lib,PC,NDP
25,QC,235,"SAINT-MAURICE--LAFLÈCHE",10912,,,4931,20225,SoCred,Lib,PC
25,QC,236,"SAINTE-MARIE",5453,1269,2169,8748,1364,PC,Lib,Other
25,QC,237,"SHEFFORD",9570,,,7569,12421,SoCred,Lib,PC
25,QC,238,"SHERBROOKE",7066,311,,8791,16673,SoCred,PC,Lib
25,QC,239,"ST. ANN",7737,627,,4478,381,Lib,PC,NDP
25,QC,240,"ST. LAWRENCE--ST. GEORGE",7227,1282,,4969,437,Lib,PC,NDP
25,QC,241,"STANSTEAD",4944,,,7982,6448,PC,SoCred,Lib
25,QC,242,"TERREBONNE",15547,3680,,11155,9269,Lib,PC,SoCred
25,QC,243,"TROIS-RIVIÈRES",11675,,,15545,4715,PC,Lib,SoCred
25,QC,244,"VAUDREUIL--SOULANGES",8126,,,8392,1135,PC,Lib,SoCred
25,QC,245,"VERDUN",13860,3430,4089,11489,1032,Lib,PC,Other
25,QC,246,"VILLENEUVE",6831,981,,2441,21022,SoCred,Lib,PC
25,QC,247,"ÎLES-DE-LA-MADELEINE",2765,,,2230,67,Lib,PC,SoCred
25,SK,248,"ASSINIBOIA",7739,5153,,7386,1009,Lib,PC,NDP
25,SK,249,"HUMBOLDT--MELFORT--TISDALE",4157,5071,,11551,1319,PC,NDP,Lib
25,SK,250,"KINDERSLEY",6170,5088,,9170,1674,PC,Lib,NDP
25,SK,251,"MACKENZIE",4348,4360,317,9457,767,PC,NDP,Lib
25,SK,252,"MEADOW LAKE",4140,2834,,7587,,PC,Lib,NDP
25,SK,253,"MELVILLE",5702,4313,,8520,859,PC,Lib,NDP
25,SK,254,"MOOSE JAW--LAKE CENTRE",7924,8347,,19456,1720,PC,NDP,Lib
25,SK,255,"MOOSE MOUNTAIN",6271,4156,,8695,1214,PC,Lib,NDP
25,SK,256,"PRINCE ALBERT",2745,4173,,18276,627,PC,NDP,Lib
25,SK,257,"QU'APPELLE",4291,2188,,10680,1113,PC,Lib,NDP
25,SK,258,"REGINA CITY",7529,12736,,22164,1583,PC,NDP,Lib
25,SK,259,"ROSETOWN--BIGGAR",4101,5362,,11720,1069,PC,NDP,Lib
25,SK,260,"ROSTHERN",4345,3193,,10626,1652,PC,Lib,NDP
25,SK,261,"SASKATOON",8592,9842,,25341,1556,PC,NDP,Lib
25,SK,262,"SWIFT CURRENT--MAPLE CREEK",7809,6009,,10814,1711,PC,Lib,NDP
25,SK,263,"THE BATTLEFORDS",5045,5166,,11740,,PC,NDP,Lib
25,SK,264,"YORKTON",5768,5453,,10202,1775,PC,Lib,NDP
25,YK,265,"YUKON",2664,,,3250,,PC,Lib,Other
