election_id,prov_code,ed_id,ed_name,Bloc,Con,Grn,Lib,NDP,Other,1st,2nd,3rd
41,QC,24045,"Notre-Dame-de-Grâce--Lachine",3983,6574,1914,14407,17943,338,NDP,Lib,Con
41,QC,24046,"Abitibi--Baie-James--Nunavik--Eeyou",5615,7089,1221,3282,13961,,NDP,Con,Bloc
41,QC,24047,"Outremont",3199,3408,838,9204,21906,303,NDP,Lib,Con
41,QC,24048,"Papineau",11091,2021,806,16429,12102,323,Lib,NDP,Bloc
41,QC,24049,"Pierrefonds--Dollard",2392,12901,1710,14632,16390,,NDP,Lib,Con
41,QC,24050,"Pontiac",4917,14441,849,6242,22376,124,NDP,Con,Lib
41,QC,24051,"Portneuf--Jacques-Cartier",10745,,1279,3463,22387,14594,NDP,Other,Bloc
41,QC,24052,"Québec",14684,9330,1144,4735,22393,228,NDP,Bloc,Con
41,QC,24053,"Repentigny",19242,4606,1078,4830,32131,,NDP,Bloc,Lib
41,QC,24054,"Bas-Richelieu--Nicolet--Bécancour",19046,6478,1479,5024,17705,,Bloc,NDP,Con
41,QC,24055,"Richmond--Arthabaska",18033,13145,1098,3711,17316,,Bloc,NDP,Con
41,QC,24056,"Rimouski-Neigette--Témiscouata--Les Basques",13170,6218,867,4101,18360,,NDP,Bloc,Con
41,QC,24057,"Rivière-des-Mille-Îles",14873,5057,1229,5300,25639,,NDP,Bloc,Lib
41,QC,24058,"Montmagny--L'Islet--Kamouraska--Rivière-du-Loup",9550,17276,691,2743,17285,,NDP,Con,Bloc
41,QC,24059,"Rivière-du-Nord",15105,4469,972,3400,29603,,NDP,Bloc,Con
41,QC,24060,"Roberval--Lac-Saint-Jean",8577,18438,553,1615,11182,,Con,NDP,Bloc
41,QC,24061,"Rosemont--La Petite-Patrie",17702,2328,899,4920,27484,557,NDP,Bloc,Lib
41,QC,24062,"Saint-Bruno--Saint-Hubert",15384,5887,1523,7423,24361,,NDP,Bloc,Lib
41,QC,24063,"Saint-Hyacinthe--Bagot",12651,8108,994,2784,26963,,NDP,Bloc,Con
41,QC,24064,"Saint-Jean",16023,5603,1326,4644,24943,,NDP,Bloc,Con
41,QC,24065,"Saint-Lambert",11353,4396,944,8463,18705,,NDP,Bloc,Lib
41,QC,24066,"Saint-Laurent--Cartierville",2981,7124,857,17726,11948,176,Lib,NDP,Con
41,QC,24067,"Saint-Léonard--Saint-Michel",3396,4991,657,15340,11720,162,Lib,NDP,Con
41,QC,24068,"Saint-Maurice--Champlain",13961,8447,972,5670,18628,,NDP,Bloc,Con
41,QC,24069,"Shefford",12615,7908,1022,4855,27575,,NDP,Bloc,Con
41,QC,24070,"Sherbrooke",18665,4784,894,5020,22415,233,NDP,Bloc,Lib
41,QC,24071,"Terrebonne--Blainville",17663,5236,1219,4893,28260,,NDP,Bloc,Con
41,QC,24072,"Trois-Rivières",11987,6205,972,3617,26981,602,NDP,Bloc,Con
41,QC,24073,"Vaudreuil-Soulanges",17781,11360,1864,8023,30177,,NDP,Bloc,Con
41,QC,24074,"Verchères--Les Patriotes",20593,4884,1259,5352,24514,,NDP,Bloc,Lib
41,QC,24075,"Westmount--Ville-Marie",2278,7218,1516,15346,14704,213,Lib,NDP,Con
41,SK,47001,"Battlefords--Lloydminster",,19203,785,950,7767,,Con,NDP,Lib
41,SK,47002,"Blackstrap",,23280,1033,2713,15769,,Con,NDP,Lib
41,SK,47003,"Desnethé--Missinippi--Churchill River",,10509,560,1144,9715,,Con,NDP,Lib
41,SK,47004,"Cypress Hills--Grasslands",,20555,788,1838,6248,,Con,NDP,Lib
41,SK,47005,"Palliser",,15850,995,1797,15084,,Con,NDP,Lib
41,SK,47006,"Prince Albert",,19214,666,1070,9841,116,Con,NDP,Lib
