election_id,prov_code,ed_id,ed_name,Bloc,Con,Grn,Lib,NDP,Other,1st,2nd,3rd
43,QC,24052,"Mount Royal",1729,10723,2271,24137,3485,448,Lib,Con,NDP
43,QC,24053,"Notre-Dame-de-Grâce--Westmount",2309,5536,5125,27217,7456,712,Lib,NDP,Con
43,QC,24054,"Outremont",5562,2158,4743,18419,7808,511,Lib,NDP,Bloc
43,QC,24055,"Papineau",7722,2095,3673,24797,9135,1029,Lib,NDP,Bloc
43,QC,24056,"Pierrefonds--Dollard",4450,9682,2790,30905,5537,1335,Lib,Con,NDP
43,QC,24057,"Pontiac",9851,10298,3631,29759,6364,1012,Lib,Con,Bloc
43,QC,24058,"Portneuf--Jacques-Cartier",15440,27524,2456,12642,3657,1925,Con,Bloc,Lib
43,QC,24059,"Québec",17832,8175,2949,18047,6210,1142,Lib,Bloc,Con
43,QC,24060,"Repentigny",34644,4851,2240,17976,4361,870,Bloc,Lib,Con
43,QC,24061,"Richmond--Arthabaska",16475,26576,3073,8878,2813,680,Con,Bloc,Lib
43,QC,24062,"Rivière-des-Mille-Îles",23521,4668,3043,20773,4933,842,Bloc,Lib,NDP
43,QC,24063,"Rivière-du-Nord",30620,6891,3293,12954,4077,743,Bloc,Lib,Con
43,QC,24064,"Rosemont--La Petite-Patrie",14158,1388,3485,14245,24951,789,NDP,Lib,Bloc
43,QC,24065,"Marc-Aurèle-Fortin",17989,5390,2060,24652,4618,642,Lib,Bloc,Con
43,QC,24066,"Saint-Hyacinthe--Bagot",22995,8024,2000,11828,10212,484,Bloc,Lib,NDP
43,QC,24067,"Saint-Jean",27677,6466,3056,18767,4711,677,Bloc,Lib,Con
43,QC,24068,"Saint-Laurent",2820,6914,2101,23272,3976,546,Lib,Con,NDP
43,QC,24069,"Saint-Léonard--Saint-Michel",4324,5353,1148,27553,2896,3726,Lib,Con,Bloc
43,QC,24070,"Saint-Maurice--Champlain",19856,9497,1763,22961,3016,936,Lib,Bloc,Con
43,QC,24071,"Salaberry--Suroît",29904,6073,1970,18546,4966,1109,Bloc,Lib,Con
43,QC,24072,"Shefford",23438,7470,2757,22472,3631,784,Bloc,Lib,Con
43,QC,24073,"Sherbrooke",15465,6376,2721,17551,16917,820,Lib,NDP,Bloc
43,QC,24074,"Vaudreuil--Soulanges",16550,7712,3373,31971,7263,695,Lib,Bloc,Con
43,QC,24075,"Terrebonne",30785,4593,2222,17637,4524,818,Bloc,Lib,Con
43,QC,24076,"Trois-Rivières",17178,15192,1462,15676,9984,716,Bloc,Lib,Con
43,QC,24077,"Ville-Marie--Le Sud-Ouest--Île-des-Soeurs",6869,4629,3570,27107,7912,967,Lib,NDP,Bloc
43,QC,24078,"Vimy",15402,5962,2067,26181,4759,744,Lib,Bloc,Con
43,SK,47001,"Battlefords--Lloydminster",,27784,586,2225,3947,647,Con,NDP,Lib
43,SK,47002,"Cypress Hills--Grasslands",,30898,696,1575,3601,1278,Con,NDP,Lib
43,SK,47003,"Desnethé--Missinippi--Churchill River",,10816,500,6899,7504,205,Con,NDP,Lib
43,SK,47004,"Carlton Trail--Eagle Creek",,34814,857,2015,5384,1147,Con,NDP,Lib
43,SK,47005,"Moose Jaw--Lake Centre--Lanigan",,30801,1130,2383,7394,1565,Con,NDP,Lib
43,SK,47006,"Prince Albert",,26671,807,3977,6815,931,Con,NDP,Lib
43,SK,47007,"Regina--Lewvan",,26837,2035,6625,14454,821,Con,NDP,Lib
43,SK,47008,"Regina--Qu'Appelle",,24233,1227,4315,7517,765,Con,NDP,Lib
43,SK,47009,"Regina--Wascana",,22186,1290,14998,5722,571,Con,Lib,NDP
43,SK,47010,"Saskatoon--Grasswood",,26013,1263,8206,12310,674,Con,NDP,Lib
43,SK,47011,"Saskatoon--University",,24248,1353,6026,13787,958,Con,NDP,Lib
43,SK,47012,"Saskatoon West",,18406,988,2763,15270,762,Con,NDP,Lib
43,SK,47013,"Souris--Moose Mountain",,33932,653,1658,3096,841,Con,NDP,Lib
43,SK,47014,"Yorkton--Melville",,28972,1032,2366,4578,902,Con,NDP,Lib
43,YK,60001,"Yukon",,6777,2109,6849,4475,280,Lib,Con,NDP
