election_id,prov_code,ed_id,ed_name,Lib,NDP,Other,PC,SoCred,1st,2nd,3rd
26,NB,57,"NORTHUMBERLAND--MIRAMICHI",10148,844,,6305,646,Lib,PC,NDP
26,NB,58,"RESTIGOUCHE--MADAWASKA",14111,,,5400,9306,Lib,SoCred,PC
26,NB,59,"ROYAL",7314,426,,9524,539,PC,Lib,SoCred
26,NB,60,"ST. JOHN--ALBERT",16669,1869,,21584,1606,PC,Lib,NDP
26,NB,61,"VICTORIA--CARLETON",6533,,,10572,811,PC,Lib,SoCred
26,NB,62,"WESTMORLAND",19989,4415,,16356,771,Lib,PC,NDP
26,NB,63,"YORK--SUNBURY",14678,1001,,15827,1142,PC,Lib,SoCred
26,NL,64,"BONAVISTA--TWILLINGATE",11748,,1943,2448,,Lib,PC,Other
26,NL,65,"BURIN--BURGEO",12167,,,2439,,Lib,PC,Other
26,NL,66,"GRAND FALLS--WHITE BAY--LABRADOR",18233,1025,,6545,,Lib,PC,NDP
26,NL,67,"HUMBER--ST. GEORGE'S",13605,4873,,4295,,Lib,NDP,PC
26,NL,68,"ST. JOHN'S EAST",14768,,,13911,,Lib,PC,Other
26,NL,69,"ST. JOHN'S WEST",14724,466,,10997,,Lib,PC,NDP
26,NL,70,"TRINITY--CONCEPTION",12331,,,4856,,Lib,PC,Other
26,NS,71,"ANTIGONISH--GUYSBOROUGH",6947,,,5835,,Lib,PC,Other
26,NS,72,"CAPE BRETON NORTH AND VICTORIA",8507,2347,,10508,,PC,Lib,NDP
26,NS,73,"CAPE BRETON SOUTH",9184,13327,,14307,,PC,NDP,Lib
26,NS,74,"COLCHESTER--HANTS",14185,822,,14387,,PC,Lib,NDP
26,NS,75,"CUMBERLAND",8082,874,,9034,,PC,Lib,NDP
26,NS,76,"DIGBY--ANNAPOLIS--KINGS",16471,579,,16887,,PC,Lib,NDP
26,NS,77,"HALIFAX-1",45173,7326,,,,Lib,NDP,Other
26,NS,78,"HALIFAX-2",46274,,,84203,,PC,Lib,Other
26,NS,79,"INVERNESS--RICHMOND",8373,,,7013,,Lib,PC,Other
26,NS,80,"PICTOU",8847,1127,,10566,181,PC,Lib,NDP
26,NS,81,"QUEENS--LUNENBURG",11357,,,12591,,PC,Lib,Other
26,NS,82,"SHELBURNE--YARMOUTH--CLARE",11607,215,,10380,220,Lib,PC,SoCred
26,NT,83,"NORTHWEST TERRITORIES",3659,,,4814,,PC,Lib,Other
26,ON,84,"ALGOMA EAST",10817,1751,,6146,2016,Lib,PC,SoCred
26,ON,85,"ALGOMA WEST",14023,9351,,10119,355,Lib,PC,NDP
26,ON,86,"BRANT--HALDIMAND",12733,2274,,10814,557,Lib,PC,NDP
26,ON,87,"BRANTFORD",10804,3706,,9680,766,Lib,PC,NDP
26,ON,88,"BROADVIEW",8743,5574,192,6684,166,Lib,PC,NDP
26,ON,89,"BRUCE",6401,,611,7451,,PC,Lib,Other
26,ON,90,"CARLETON",32325,3144,,31168,699,Lib,PC,NDP
26,ON,91,"COCHRANE",7809,5498,,3276,2204,Lib,NDP,PC
26,ON,92,"DANFORTH",14701,14903,,10835,212,NDP,Lib,PC
26,ON,93,"DAVENPORT",11023,4347,,4520,245,Lib,PC,NDP
26,ON,94,"DUFFERIN--SIMCOE",8941,673,,10278,1626,PC,Lib,SoCred
26,ON,95,"DURHAM",8720,1901,,8084,161,Lib,PC,NDP
26,ON,96,"EGLINTON",22215,5151,,13984,,Lib,PC,NDP
26,ON,97,"ELGIN",12910,1127,,13957,757,PC,Lib,NDP
26,ON,98,"ESSEX EAST",25727,7648,,8894,740,Lib,PC,NDP
26,ON,99,"ESSEX SOUTH",12947,,,12178,419,Lib,PC,SoCred
26,ON,100,"ESSEX WEST",23165,6267,,10946,884,Lib,PC,NDP
26,ON,101,"FORT WILLIAM",11765,7619,,6618,309,Lib,NDP,PC
26,ON,102,"GLENGARRY--PRESCOTT",9906,394,1234,5568,2786,Lib,PC,SoCred
26,ON,103,"GREENWOOD",7207,9421,,7221,224,NDP,PC,Lib
26,ON,104,"GRENVILLE--DUNDAS",7207,7207,,10434,,PC,Lib,NDP
26,ON,105,"GREY NORTH",6819,1967,,9804,525,PC,Lib,NDP
26,ON,106,"GREY--BRUCE",6981,399,,10535,566,PC,Lib,SoCred
26,ON,107,"HALTON",25482,6790,481,15949,330,Lib,PC,NDP
26,ON,108,"HAMILTON EAST",13167,7015,,7644,240,Lib,PC,NDP
26,ON,109,"HAMILTON SOUTH",17842,19205,,16441,459,NDP,Lib,PC
26,ON,110,"HAMILTON WEST",13701,5709,283,10849,442,Lib,PC,NDP
26,ON,111,"HASTINGS SOUTH",15505,1332,,14859,265,Lib,PC,NDP
26,ON,112,"HASTINGS--FRONTENAC",6479,989,,12321,738,PC,Lib,NDP
26,ON,113,"HIGH PARK",13034,4425,420,7045,203,Lib,PC,NDP
26,ON,114,"HURON",10169,,,12224,,PC,Lib,Other
26,ON,115,"KENORA--RAINY RIVER",,,16794,10221,,Other,PC,Lib
26,ON,116,"KENT",15179,924,,15381,388,PC,Lib,NDP
26,ON,117,"KINGSTON",18425,2400,,12879,194,Lib,PC,NDP
26,ON,118,"LAMBTON WEST",15978,3626,,12592,264,Lib,PC,NDP
26,ON,119,"LAMBTON--KENT",9496,576,,9520,379,PC,Lib,NDP
26,ON,120,"LANARK",7043,601,,10475,312,PC,Lib,NDP
26,ON,121,"LEEDS",12113,,,9899,,Lib,PC,Other
26,ON,122,"LINCOLN",25902,5315,,21345,2841,Lib,PC,NDP
26,ON,123,"LONDON",14262,3335,,15700,599,PC,Lib,NDP
26,ON,124,"MIDDLESEX EAST",18043,5092,,19850,1159,PC,Lib,NDP
26,ON,125,"MIDDLESEX WEST",9320,1327,,10247,232,PC,Lib,NDP
26,ON,126,"NIAGARA FALLS",18749,3555,,8863,,Lib,PC,NDP
26,ON,127,"NICKEL BELT",13414,5486,,7268,3524,Lib,PC,NDP
26,ON,128,"NIPISSING",16547,2351,,7283,1587,Lib,PC,NDP
26,ON,129,"NORFOLK",10862,1156,,10115,594,Lib,PC,NDP
26,ON,130,"NORTHUMBERLAND",10343,621,,9838,388,Lib,PC,NDP
26,ON,131,"ONTARIO",20174,15020,,22902,,PC,Lib,NDP
26,ON,132,"OTTAWA EAST",12043,1433,6923,3964,930,Lib,Other,PC
26,ON,133,"OTTAWA WEST",18634,1422,,9852,924,Lib,PC,NDP
26,ON,134,"OXFORD",10359,1550,,19402,805,PC,Lib,NDP
26,ON,135,"PARKDALE",12694,5538,,6308,259,Lib,PC,NDP
26,ON,136,"PARRY SOUND--MUSKOKA",10598,2169,,12132,1033,PC,Lib,NDP
26,ON,137,"PEEL",28009,8836,,15921,354,Lib,PC,NDP
26,ON,138,"PERTH",10442,1065,,15328,,PC,Lib,NDP
26,ON,139,"PETERBOROUGH",9927,11131,,11909,180,PC,NDP,Lib
26,ON,140,"PORT ARTHUR",13132,16141,,6316,,NDP,Lib,PC
26,ON,141,"PRINCE EDWARD--LENNOX",7516,863,,8869,117,PC,Lib,NDP
26,ON,142,"RENFREW NORTH",11580,947,,9089,1712,Lib,PC,SoCred
26,ON,143,"RENFREW SOUTH",8765,316,,8210,393,Lib,PC,SoCred
26,ON,144,"ROSEDALE",12860,3534,,6803,240,Lib,PC,NDP
26,ON,145,"RUSSELL",31182,3191,,14892,2938,Lib,PC,NDP
26,ON,146,"SIMCOE EAST",9324,2031,,12662,1054,PC,Lib,NDP
26,ON,147,"SIMCOE NORTH",8374,963,678,10157,1961,PC,Lib,SoCred
26,ON,148,"SPADINA",14850,5888,,6094,332,Lib,PC,NDP
26,ON,149,"ST. PAUL'S",15891,3794,,7795,543,Lib,PC,NDP
26,ON,150,"STORMONT",13285,801,,9728,851,Lib,PC,SoCred
26,ON,151,"SUDBURY",15794,5472,311,8597,2180,Lib,PC,NDP
26,ON,152,"TIMISKAMING",6763,7356,,5540,2033,NDP,Lib,PC
26,ON,153,"TIMMINS",7592,8452,,3068,719,NDP,Lib,PC
26,ON,154,"TRINITY",10595,3512,391,5171,,Lib,PC,NDP
26,ON,155,"VICTORIA",9572,2994,,10538,,PC,Lib,NDP
26,ON,156,"WATERLOO NORTH",21366,6200,,22007,1157,PC,Lib,NDP
26,ON,157,"WATERLOO SOUTH",8792,7403,,11479,372,PC,Lib,NDP
26,ON,158,"WELLAND",19879,5010,372,9291,1413,Lib,PC,NDP
26,ON,159,"WELLINGTON SOUTH",10713,6391,,11350,150,PC,Lib,NDP
26,ON,160,"WELLINGTON--HURON",5809,1152,,8391,,PC,Lib,NDP
26,ON,161,"WENTWORTH",18589,8088,,17640,,Lib,PC,NDP
26,ON,162,"YORK CENTRE",41485,28505,,12807,,Lib,NDP,PC
26,ON,163,"YORK EAST",21038,11234,,14777,349,Lib,PC,NDP
26,ON,164,"YORK NORTH",21668,8591,,14488,330,Lib,PC,NDP
26,ON,165,"YORK SOUTH",21042,17396,,9648,,Lib,NDP,PC
26,ON,166,"YORK WEST",41480,14003,,24479,697,Lib,PC,NDP
26,ON,167,"YORK--HUMBER",20188,11821,,12218,,Lib,PC,NDP
26,ON,168,"YORK--SCARBOROUGH",63049,26819,,41535,895,Lib,PC,NDP
26,PE,169,"KING'S",4705,62,,4304,,Lib,PC,NDP
26,PE,170,"PRINCE",8967,247,,8387,,Lib,PC,NDP
26,PE,171,"QUEEN'S-1",9257,567,,11608,,PC,Lib,NDP
26,PE,172,"QUEEN'S-2",9144,264,,11666,,PC,Lib,NDP
26,QC,173,"ARGENTEUIL--DEUX-MONTAGNES",12324,1179,,10176,5114,Lib,PC,SoCred
26,QC,174,"BEAUCE",10532,740,,1134,12627,SoCred,Lib,PC
26,QC,175,"BEAUHARNOIS--SALABERRY",15892,1795,,5440,7836,Lib,SoCred,PC
26,QC,176,"BELLECHASSE",5434,,,1291,5367,Lib,SoCred,PC
26,QC,177,"BERTHIER--MASKINONGÉ--DELANAUDIÈRE",8178,392,,8471,3339,PC,Lib,SoCred
26,QC,178,"BONAVENTURE",9092,,,2785,4302,Lib,SoCred,PC
26,QC,179,"BROME--MISSISQUOI",7105,856,,8411,2468,PC,Lib,SoCred
26,QC,180,"CARTIER",6642,1918,,2788,2162,Lib,PC,SoCred
26,QC,181,"CHAMBLY--ROUVILLE",13850,2311,,3412,4887,Lib,SoCred,PC
26,QC,182,"CHAMPLAIN",12446,570,,7287,7470,Lib,SoCred,PC
26,QC,183,"CHAPLEAU",5955,,,4205,14701,SoCred,Lib,PC
26,QC,184,"CHARLEVOIX",5787,,,6843,7390,SoCred,PC,Lib
26,QC,185,"CHICOUTIMI",10334,2687,,3670,14581,SoCred,Lib,PC
26,QC,186,"CHÂTEAUGUAY--HUNTINGDON--LAPRAIRIE",10746,1226,,6926,4039,Lib,PC,SoCred
26,QC,187,"COMPTON--FRONTENAC",5673,445,,3471,6234,SoCred,Lib,PC
26,QC,188,"DOLLARD",23764,6342,1320,4693,4938,Lib,NDP,SoCred
26,QC,189,"DORCHESTER",4801,,,3597,5830,SoCred,Lib,PC
26,QC,190,"DRUMMOND--ARTHABASKA",17338,1456,,3416,14739,Lib,SoCred,PC
26,QC,191,"GASPÉ",10738,,,8846,4208,Lib,PC,SoCred
26,QC,192,"GATINEAU",11589,1102,,5861,6295,Lib,SoCred,PC
26,QC,193,"HOCHELAGA",13093,3394,327,3892,7535,Lib,SoCred,PC
26,QC,194,"HULL",19667,891,,2965,13603,Lib,SoCred,PC
26,QC,195,"JACQUES-CARTIER--LASALLE",44299,6167,,20260,4637,Lib,PC,NDP
26,QC,196,"JOLIETTE--L'ASSOMPTION--MONTCALM",12299,2033,,16103,7399,PC,Lib,SoCred
26,QC,197,"KAMOURASKA",5659,143,,767,6286,SoCred,Lib,PC
26,QC,198,"LABELLE",6632,905,,2844,6951,SoCred,Lib,PC
26,QC,199,"LAC-SAINT-JEAN",6219,1524,,1373,9318,SoCred,Lib,NDP
26,QC,200,"LAFONTAINE",10929,3340,,2937,4456,Lib,SoCred,NDP
26,QC,201,"LAPOINTE",8506,2857,,3474,13312,SoCred,Lib,PC
26,QC,202,"LAURIER",8059,2379,,3245,4282,Lib,SoCred,PC
26,QC,203,"LAVAL",43452,12478,,10963,13701,Lib,SoCred,NDP
26,QC,204,"LONGUEUIL",17223,3208,,14269,7735,Lib,PC,SoCred
26,QC,205,"LOTBINIÈRE",6957,,,5449,3442,Lib,PC,SoCred
26,QC,206,"LÉVIS",9634,,,4563,9315,Lib,SoCred,PC
26,QC,207,"MAISONNEUVE--ROSEMONT",20595,7798,,7711,6025,Lib,NDP,PC
26,QC,208,"MATAPÉDIA--MATANE",10265,,344,6021,7237,Lib,SoCred,PC
26,QC,209,"MERCIER",33450,11606,,15130,19577,Lib,SoCred,PC
26,QC,210,"MONTMAGNY--L'ISLET",7096,,,3292,5537,Lib,SoCred,PC
26,QC,211,"MOUNT ROYAL",37648,8855,,5693,1318,Lib,NDP,PC
26,QC,212,"MÉGANTIC",9140,1115,,4267,11329,SoCred,Lib,PC
26,QC,213,"NICOLET--YAMASKA",8124,228,,9438,1825,PC,Lib,SoCred
26,QC,214,"NOTRE-DAME-DE-GRÂCE",30532,7141,,8734,932,Lib,PC,NDP
26,QC,215,"OUTREMONT--ST-JEAN",13305,4227,,4684,1278,Lib,PC,NDP
26,QC,216,"PAPINEAU",15677,3388,1560,4353,4959,Lib,SoCred,PC
26,QC,217,"PONTIAC--TÉMISCAMINGUE",6448,351,,6448,3339,Lib,PC,SoCred
26,QC,218,"PORTNEUF",6776,,1616,459,11473,SoCred,Lib,Other
26,QC,219,"QUEBEC EAST",16976,1450,540,6593,18661,SoCred,Lib,PC
26,QC,220,"QUEBEC SOUTH",16314,2329,,5533,5454,Lib,PC,SoCred
26,QC,221,"QUEBEC WEST",9580,848,373,3160,13136,SoCred,Lib,PC
26,QC,222,"QUÉBEC--MONTMORENCY",25091,3282,,5555,28147,SoCred,Lib,PC
26,QC,223,"RICHELIEU--VERCHÈRES",14194,936,,1795,9616,Lib,SoCred,PC
26,QC,224,"RICHMOND--WOLFE",8762,928,,4063,8312,Lib,SoCred,PC
26,QC,225,"RIMOUSKI",12274,1297,,3192,12414,SoCred,Lib,PC
26,QC,226,"RIVIÈRE-DU-LOUP--TÉMISCOUATA",10753,244,,1246,10278,Lib,SoCred,PC
26,QC,227,"ROBERVAL",6908,1025,,1667,10345,SoCred,Lib,PC
26,QC,228,"SAGUENAY",13896,2036,,3240,13261,Lib,SoCred,PC
26,QC,229,"SAINT-ANTOINE--WESTMOUNT",16635,2227,,7223,1338,Lib,PC,NDP
26,QC,230,"SAINT-DENIS",11707,2637,,4035,4573,Lib,SoCred,PC
26,QC,231,"SAINT-HENRI",13981,2378,,2800,8003,Lib,SoCred,PC
26,QC,232,"SAINT-HYACINTHE--BAGOT",8540,,,13716,4122,PC,Lib,SoCred
26,QC,233,"SAINT-JACQUES",7841,2106,,5831,4386,Lib,PC,SoCred
26,QC,234,"SAINT-JEAN--IBERVILLE--NAPIERVILLE",14656,1599,,4461,7081,Lib,SoCred,PC
26,QC,235,"SAINT-MAURICE--LAFLÈCHE",16358,1983,,3018,14414,Lib,SoCred,PC
26,QC,236,"SAINTE-MARIE",6043,1320,,8549,4271,PC,Lib,SoCred
26,QC,237,"SHEFFORD",9713,1706,,4991,9989,SoCred,Lib,PC
26,QC,238,"SHERBROOKE",12103,1052,2469,3390,12708,SoCred,Lib,PC
26,QC,239,"ST. ANN",7215,753,,1963,2830,Lib,SoCred,PC
26,QC,240,"ST. LAWRENCE--ST. GEORGE",8552,1606,,3796,708,Lib,PC,NDP
26,QC,241,"STANSTEAD",7649,,,6394,4714,Lib,PC,SoCred
26,QC,242,"TERREBONNE",19015,3895,,4798,13618,Lib,SoCred,PC
26,QC,243,"TROIS-RIVIÈRES",13077,718,,14558,4224,PC,Lib,SoCred
26,QC,244,"VAUDREUIL--SOULANGES",8639,,354,6031,2340,Lib,PC,SoCred
26,QC,245,"VERDUN",19473,3380,,7488,4412,Lib,PC,SoCred
26,QC,246,"VILLENEUVE",7270,2279,,2235,18096,SoCred,Lib,NDP
26,QC,247,"ÎLES-DE-LA-MADELEINE",3053,,,183,1568,Lib,SoCred,PC
26,SK,248,"ASSINIBOIA",7311,3683,,9393,575,PC,Lib,NDP
26,SK,249,"HUMBOLDT--MELFORT--TISDALE",3970,4245,,12010,983,PC,NDP,Lib
26,SK,250,"KINDERSLEY",5957,4461,,9944,1335,PC,Lib,NDP
26,SK,251,"MACKENZIE",2940,3706,179,10010,691,PC,NDP,Lib
26,SK,252,"MEADOW LAKE",3710,2319,,7819,,PC,Lib,NDP
26,SK,253,"MELVILLE",5629,3464,,9412,925,PC,Lib,NDP
26,SK,254,"MOOSE JAW--LAKE CENTRE",8283,7439,,20958,1581,PC,Lib,NDP
26,SK,255,"MOOSE MOUNTAIN",5962,3270,,9949,843,PC,Lib,NDP
26,SK,256,"PRINCE ALBERT",3206,3373,,17824,565,PC,NDP,Lib
26,SK,257,"QU'APPELLE",4312,2028,,10690,729,PC,Lib,NDP
26,SK,258,"REGINA CITY",12234,9016,264,19605,1360,PC,Lib,NDP
26,SK,259,"ROSETOWN--BIGGAR",4268,4661,,11984,716,PC,NDP,Lib
26,SK,260,"ROSTHERN",3804,2428,,11351,1213,PC,Lib,NDP
26,SK,261,"SASKATOON",13499,8262,,26237,1256,PC,Lib,NDP
26,SK,262,"SWIFT CURRENT--MAPLE CREEK",7058,4917,,12963,1444,PC,Lib,NDP
26,SK,263,"THE BATTLEFORDS",4179,3771,,12108,746,PC,Lib,NDP
26,SK,264,"YORKTON",4425,5083,,12443,1148,PC,NDP,Lib
26,YK,265,"YUKON",2455,,,2969,560,PC,Lib,SoCred
