election_id,prov_code,ed_id,ed_name,Con,Lib,Other,PC,1st,2nd,3rd
12,NS,52,"PICTOU",3937,4221,,,Lib,Con,Other
12,NS,53,"RICHMOND",983,1268,,,Lib,Con,Other
12,NS,54,"SHELBURNE AND QUEEN'S",2678,2529,,,Con,Lib,Other
12,NS,55,"YARMOUTH",1215,2399,,,Lib,Con,Other
12,ON,56,"ALGOMA EAST",3898,3716,,,Con,Lib,Other
12,ON,57,"ALGOMA WEST",2738,2180,,,Con,Lib,Other
12,ON,58,"BRANT",1795,1666,,,Con,Lib,Other
12,ON,59,"BRANTFORD",3159,2440,,,Con,Lib,Other
12,ON,60,"BROCKVILLE",2251,2140,,,Con,Lib,Other
12,ON,61,"BRUCE NORTH",2526,2444,,,Con,Lib,Other
12,ON,62,"BRUCE SOUTH",2878,2775,,,Con,Lib,Other
12,ON,63,"CARLETON",2616,1339,,,Con,Lib,Other
12,ON,64,"DUFFERIN",2496,1037,,,Con,Lib,Other
12,ON,65,"DUNDAS",2262,1618,,,Con,Lib,Other
12,ON,66,"DURHAM",3291,2567,,,Con,Lib,Other
12,ON,67,"ELGIN EAST",2313,1919,,,Con,Lib,Other
12,ON,68,"ELGIN WEST",3629,2732,,,Con,Lib,Other
12,ON,69,"ESSEX NORTH",3616,3440,,,Con,Lib,Other
12,ON,70,"ESSEX SOUTH",2745,2946,,,Lib,Con,Other
12,ON,71,"FRONTENAC",2629,1776,,,Con,Lib,Other
12,ON,72,"GLENGARRY",1949,2175,,,Lib,Con,Other
12,ON,73,"GRENVILLE",2286,,1373,,Con,Other,Lib
12,ON,74,"GREY EAST",2560,1475,,,Con,Lib,Other
12,ON,75,"GREY NORTH",3326,2974,,,Con,Lib,Other
12,ON,76,"GREY SOUTH",2139,2091,,,Con,Lib,Other
12,ON,77,"HALDIMAND",2817,2138,,,Con,Lib,Other
12,ON,78,"HALTON",2618,2199,,,Con,Lib,Other
12,ON,79,"HAMILTON EAST",4981,2406,,,Con,Lib,Other
12,ON,80,"HAMILTON WEST",4390,2570,522,,Con,Lib,Other
12,ON,81,"HASTINGS EAST",2899,1833,,,Con,Lib,Other
12,ON,82,"HASTINGS WEST",3623,1852,,,Con,Lib,Other
12,ON,83,"HURON EAST",2020,1822,,,Con,Lib,Other
12,ON,84,"HURON SOUTH",2360,2246,,,Con,Lib,Other
12,ON,85,"HURON WEST",2024,1849,,,Con,Lib,Other
12,ON,86,"KENT EAST",2321,2604,,,Lib,Con,Other
12,ON,87,"KENT WEST",3605,3671,,,Lib,Con,Other
12,ON,88,"KINGSTON",2322,1977,,,Con,Lib,Other
12,ON,89,"LAMBTON EAST",2720,2226,,,Con,Lib,Other
12,ON,90,"LAMBTON WEST",3050,3139,,,Lib,Con,Other
12,ON,91,"LANARK NORTH",1613,1386,,,Con,Lib,Other
12,ON,92,"LANARK SOUTH",2234,1067,,,Con,Lib,Other
12,ON,93,"LEEDS",2392,1452,,,Con,Lib,Other
12,ON,94,"LENNOX AND ADDINGTON",2580,1994,,,Con,Lib,Other
12,ON,95,"LINCOLN",4576,3023,,,Con,Lib,Other
12,ON,96,"LONDON",5263,,3352,,Con,Other,Lib
12,ON,97,"MIDDLESEX EAST",2477,1816,,,Con,Lib,Other
12,ON,98,"MIDDLESEX NORTH",1768,1715,,,Con,Lib,Other
12,ON,99,"MIDDLESEX WEST",1752,1883,,,Lib,Con,Other
12,ON,100,"MUSKOKA",2282,1262,,,Con,Lib,Other
12,ON,101,"NIPISSING",5872,5327,,,Con,Lib,Other
12,ON,102,"NORFOLK",3061,3179,,,Lib,Con,Other
12,ON,103,"NORTHUMBERLAND EAST",2518,2127,,,Con,Lib,Other
12,ON,104,"NORTHUMBERLAND WEST",1426,1420,,,Con,Lib,Other
12,ON,105,"ONTARIO NORTH",2130,1572,,,Con,Lib,Other
12,ON,106,"ONTARIO SOUTH",2917,2547,,,Con,Lib,Other
12,ON,107,"OTTAWA (CITY OF)-1",6892,6366,,,Con,Lib,Other
12,ON,108,"OTTAWA (CITY OF)-2",7062,6540,298,,Con,Lib,Other
12,ON,109,"OXFORD NORTH",2603,2898,,,Lib,Con,Other
12,ON,110,"OXFORD SOUTH",2503,2479,,,Con,Lib,Other
12,ON,111,"PARRY SOUND",2976,1918,,,Con,Lib,Other
12,ON,112,"PEEL",2656,2340,,,Con,Lib,Other
12,ON,113,"PERTH NORTH",3741,3244,,,Con,Lib,Other
12,ON,114,"PERTH SOUTH",2303,2221,,,Con,Lib,Other
12,ON,115,"PETERBOROUGH EAST",1992,1399,,,Con,Lib,Other
12,ON,116,"PETERBOROUGH WEST",2944,2902,,,Con,Lib,Other
12,ON,117,"PRESCOTT",,2532,1220,,Lib,Other,Con
12,ON,118,"PRINCE EDWARD",2304,2024,,,Con,Lib,Other
12,ON,119,"RENFREW NORTH",2573,1865,,,Con,Lib,Other
12,ON,120,"RENFREW SOUTH",2068,2687,,,Lib,Con,Other
12,ON,121,"RUSSELL",2836,3812,,,Lib,Con,Other
12,ON,122,"SIMCOE EAST",3315,2849,,,Con,Lib,Other
12,ON,123,"SIMCOE NORTH",2648,2476,,,Con,Lib,Other
12,ON,124,"SIMCOE SOUTH",3278,1636,,,Con,Lib,Other
12,ON,125,"STORMONT",2539,2408,,,Con,Lib,Other
12,ON,126,"THUNDER BAY AND RAINY RIVER",,,,,Other,Con,Lib
12,ON,127,"TORONTO CENTRE",5156,2994,,,Con,Lib,Other
12,ON,128,"TORONTO EAST",7082,1878,2744,,Con,Other,Lib
12,ON,129,"TORONTO NORTH",6474,3157,,,Con,Lib,Other
12,ON,130,"TORONTO SOUTH",4473,2110,,,Con,Lib,Other
12,ON,131,"TORONTO WEST",11442,3437,,,Con,Lib,Other
12,ON,132,"VICTORIA",,,2707,4001,PC,Other,Con
12,ON,133,"WATERLOO NORTH",3774,3459,,,Con,Lib,Other
12,ON,134,"WATERLOO SOUTH",3492,2639,,,Con,Lib,Other
12,ON,135,"WELLAND",,,,,Other,Con,Lib
12,ON,136,"WELLINGTON NORTH",2530,2505,,,Con,Lib,Other
12,ON,137,"WELLINGTON SOUTH",2744,3368,,,Lib,Con,Other
12,ON,138,"WENTWORTH",3832,2939,,,Con,Lib,Other
12,ON,139,"YORK CENTRE",2838,2328,,,Con,Lib,Other
12,ON,140,"YORK NORTH",2730,2671,,,Con,Lib,Other
12,ON,141,"YORK SOUTH",,,9095,,Other,Con,Lib
12,PE,142,"KING'S",2524,2538,,,Lib,Con,Other
12,PE,143,"PRINCE",3414,3529,,,Lib,Con,Other
12,PE,144,"QUEEN'S-1",4308,3915,,,Con,Lib,Other
12,PE,145,"QUEEN'S-2",4392,4016,,,Con,Lib,Other
12,QC,146,"ARGENTEUIL",1824,1227,,,Con,Lib,Other
12,QC,147,"BAGOT",1750,1845,,,Lib,Con,Other
12,QC,148,"BEAUCE",3459,4823,,,Lib,Con,Other
12,QC,149,"BEAUHARNOIS",3725,,,,Con,Other,Lib
12,QC,150,"BELLECHASSE",1742,1696,,,Con,Lib,Other
12,QC,151,"BERTHIER",1638,1612,383,,Con,Lib,Other
12,QC,152,"BONAVENTURE",1395,2444,,,Lib,Con,Other
12,QC,153,"BROME",1520,1496,,,Con,Lib,Other
12,QC,154,"CHAMBLY--VERCHÈRES",2712,2576,,,Con,Lib,Other
12,QC,155,"CHAMPLAIN",3811,3444,,,Con,Lib,Other
12,QC,156,"CHARLEVOIX",2020,1358,,,Con,Lib,Other
12,QC,157,"CHICOUTIMI--SAGUENAY",,2523,7318,,Other,Lib,Con
12,QC,158,"CHÂTEAUGUAY",1241,1281,,,Lib,Con,Other
12,QC,159,"COMPTON",2953,2877,,,Con,Lib,Other
12,QC,160,"DORCHESTER",2506,2164,,,Con,Lib,Other
12,QC,161,"DRUMMOND--ARTHABASKA",,3800,3533,,Lib,Other,Con
12,QC,162,"GASPÉ",2470,1900,,,Con,Lib,Other
12,QC,163,"HOCHELAGA",7178,,5805,,Con,Other,Lib
12,QC,164,"HUNTINGDON",1172,1318,,,Lib,Con,Other
12,QC,165,"JACQUES CARTIER",5782,4442,,,Con,Lib,Other
12,QC,166,"JOLIETTE",2239,2173,,,Con,Lib,Other
12,QC,167,"KAMOURASKA",1754,1840,,,Lib,Con,Other
12,QC,168,"L'ASSOMPTION",1209,1508,,,Lib,Con,Other
12,QC,169,"L'ISLET",1578,1144,,,Con,Lib,Other
12,QC,170,"LABELLE",2902,2818,,,Con,Lib,Other
12,QC,171,"LAPRAIRIE--NAPIERVILLE",1626,1795,,,Lib,Con,Other
12,QC,172,"LAVAL",2449,2648,,,Lib,Con,Other
12,QC,173,"LOTBINIÈRE",1520,1870,,,Lib,Con,Other
12,QC,174,"LÉVIS",1971,2800,,,Lib,Con,Other
12,QC,175,"MAISONNEUVE",9349,,11538,,Other,Con,Lib
12,QC,176,"MASKINONGÉ",,1398,1507,,Other,Lib,Con
12,QC,177,"MISSISQUOI",1800,2002,,,Lib,Con,Other
12,QC,178,"MONTCALM",1374,1432,,,Lib,Con,Other
12,QC,179,"MONTMAGNY",1653,1328,,,Con,Lib,Other
12,QC,180,"MONTMORENCY",1359,1292,,,Con,Lib,Other
12,QC,181,"MÉGANTIC",,2986,2619,,Lib,Other,Con
12,QC,182,"NICOLET",2805,2721,,,Con,Lib,Other
12,QC,183,"PONTIAC",2059,2559,,,Lib,Con,Other
12,QC,184,"PORTNEUF",2105,2868,,,Lib,Con,Other
12,QC,185,"QUEBEC COUNTY",2295,2247,,,Con,Lib,Other
12,QC,186,"QUEBEC EAST",,,,,Other,Con,Lib
12,QC,187,"QUEBEC WEST",1128,1219,,,Lib,Con,Other
12,QC,188,"QUEBEC-CENTRE",1529,2122,,,Lib,Con,Other
12,QC,189,"RICHELIEU",1639,2373,,,Lib,Con,Other
12,QC,190,"RICHMOND--WOLFE",3311,3855,,,Lib,Con,Other
12,QC,191,"RIMOUSKI",4179,3747,,,Con,Lib,Other
12,QC,192,"ROUVILLE",1189,1467,,,Lib,Con,Other
12,QC,193,"SHEFFORD",2245,2271,,,Lib,Con,Other
12,QC,194,"SHERBROOKE (TOWN OF)",2282,2321,,,Lib,Con,Other
12,QC,195,"SOULANGES",903,1045,,,Lib,Con,Other
12,QC,196,"ST. ANNE",3319,2566,,,Con,Lib,Other
12,QC,197,"ST. ANTOINE",4677,2668,,,Con,Lib,Other
12,QC,198,"ST. HYACINTHE",2155,2295,,,Lib,Con,Other
12,QC,199,"ST. JAMES",,4653,3179,,Lib,Other,Con
12,QC,200,"ST. JOHNS--IBERVILLE",729,2638,,,Lib,Con,Other
12,QC,201,"ST. LAWRENCE",3421,4469,359,,Lib,Con,Other
12,QC,202,"ST. MARY",2912,5089,100,,Lib,Con,Other
12,QC,203,"STANSTEAD",2106,2310,,,Lib,Con,Other
12,QC,204,"TERREBONNE",2727,2101,,,Con,Lib,Other
12,QC,205,"THREE RIVERS AND ST. MAURICE",3146,3155,,,Lib,Con,Other
12,QC,206,"TWO MOUNTAINS",,,,,Other,Con,Lib
12,QC,207,"TÉMISCOUATA",2701,2913,,,Lib,Con,Other
12,QC,208,"VAUDREUIL",1130,1345,,,Lib,Con,Other
12,QC,209,"WRIGHT",2819,4003,,,Lib,Con,Other
12,QC,210,"YAMASKA",1870,1777,,,Con,Lib,Other
12,SK,211,"ASSINIBOIA",3578,5804,,,Lib,Con,Other
12,SK,212,"BATTLEFORD",3522,5453,,,Lib,Con,Other
12,SK,213,"HUMBOLDT",2947,7265,,,Lib,Con,Other
12,SK,214,"MACKENZIE",1739,4090,,,Lib,Con,Other
12,SK,215,"MOOSE JAW",5953,8285,,,Lib,Con,Other
12,SK,216,"PRINCE ALBERT",3316,2961,,,Con,Lib,Other
12,SK,217,"QU'APPELLE",3874,4298,,,Lib,Con,Other
12,SK,218,"REGINA",4081,5811,745,,Lib,Con,Other
12,SK,219,"SALTCOATS",1934,3619,,,Lib,Con,Other
12,SK,220,"SASKATOON",3756,5328,656,,Lib,Con,Other
12,YK,221,"YUKON",1285,829,,,Con,Lib,Other
