election_id,prov_code,ed_id,ed_name,Bloc,Con,Grn,Lib,NDP,Other,1st,2nd,3rd
40,MB,46013,"Winnipeg South",,19954,1839,14221,4673,173,Con,Lib,NDP
40,MB,46014,"Winnipeg South Centre",,14103,2860,16438,5490,,Lib,Con,NDP
40,NB,13001,"Acadie--Bathurst",,8331,904,9850,25849,,NDP,Lib,Con
40,NB,13002,"Beauséjour",,12506,3087,20059,7242,,Lib,Con,NDP
40,NB,13003,"Fredericton",,17962,4293,13319,6490,168,Con,Lib,NDP
40,NB,13004,"Fundy Royal",,17211,2443,5773,7907,,Con,NDP,Lib
40,NB,13005,"Madawaska--Restigouche",,11402,1287,16266,5361,,Lib,Con,NDP
40,NB,13006,"Miramichi",,12058,1105,10590,4904,,Con,Lib,NDP
40,NB,13007,"Moncton--Riverview--Dieppe",,16297,3998,17797,7394,,Lib,Con,NDP
40,NB,13008,"New Brunswick Southwest",,17474,1667,5863,4958,,Con,Lib,NDP
40,NB,13009,"Saint John",,13782,1888,13285,5560,330,Con,Lib,NDP
40,NB,13010,"Tobique--Mactaquac",,18071,1810,6773,4830,,Con,Lib,NDP
40,NL,10001,"Avalon",,11542,714,14866,5707,,Lib,Con,NDP
40,NL,10002,"Bonavista--Gander--Grand Falls--Windsor",,4354,568,20089,3577,,Lib,Con,NDP
40,NL,10003,"Humber--St. Barbe--Baie Verte",,2799,,17956,4603,964,Lib,NDP,Con
40,NL,10004,"Labrador",,615,302,5426,1378,,Lib,NDP,Con
40,NL,10005,"Random--Burin--St. George's",,4791,462,12557,5563,,Lib,NDP,Con
40,NL,10006,"St. John's East",,3836,570,5211,30881,925,NDP,Lib,Con
40,NL,10007,"St. John's South--Mount Pearl",,4324,643,14920,13971,581,Lib,NDP,Con
40,NS,12001,"Cape Breton--Canso",,8524,2641,17447,7660,,Lib,Con,NDP
40,NS,12002,"Central Nova",,18240,12620,,7659,623,Con,Grn,NDP
40,NS,12003,"Dartmouth--Cole Harbour",,9109,2417,16016,12793,219,Lib,NDP,Con
40,NS,12004,"Halifax",,9295,3931,12458,19252,162,NDP,Lib,Con
40,NS,12005,"Halifax West",,8708,2920,17129,12201,257,Lib,NDP,Con
40,NS,12006,"Kings--Hants",,9846,2353,16641,8291,528,Lib,Con,NDP
40,NS,12007,"Cumberland--Colchester--Musquodoboit Valley",,3493,,3344,4874,27853,Other,NDP,Con
40,NS,12008,"Sackville--Eastern Shore",,8198,2034,5018,24279,,NDP,Con,Lib
40,NS,12009,"South Shore--St. Margaret's",,14388,2090,9536,13456,513,Con,NDP,Lib
40,NS,12010,"Sydney--Victoria",,7223,1941,17303,8559,,Lib,NDP,Con
40,NS,12011,"West Nova",,16779,2106,15185,7097,844,Con,Lib,NDP
40,NT,61001,"Western Arctic",,5146,752,1858,5669,252,NDP,Con,Lib
40,NU,62001,"Nunavut",,2815,669,2349,2228,,Con,Lib,NDP
40,ON,35001,"Ajax--Pickering",,18471,3543,21675,4422,565,Lib,Con,NDP
