election_id,prov_code,ed_id,ed_name,CCF,Lib,Other,PC,SoCred,1st,2nd,3rd
23,BC,29,"NEW WESTMINSTER",11344,8632,628,10172,16916,SoCred,CCF,PC
23,BC,30,"OKANAGAN BOUNDARY",7340,3336,,6368,7465,SoCred,CCF,PC
23,BC,31,"OKANAGAN--REVELSTOKE",1455,3415,,3305,5376,SoCred,Lib,PC
23,BC,32,"SKEENA",5517,5035,,3575,,CCF,Lib,PC
23,BC,33,"VANCOUVER CENTRE",2216,5357,528,9087,4707,PC,Lib,SoCred
23,BC,34,"VANCOUVER EAST",10782,2454,,4110,5312,CCF,SoCred,PC
23,BC,35,"VANCOUVER KINGSWAY",9040,4270,,6762,6262,CCF,PC,SoCred
23,BC,36,"VANCOUVER QUADRA",2959,5423,,21719,3871,PC,Lib,SoCred
23,BC,37,"VANCOUVER SOUTH",4849,7568,817,16058,6505,PC,Lib,SoCred
23,BC,38,"VANCOUVER--BURRARD",4088,4626,259,13721,6772,PC,SoCred,Lib
23,BC,39,"VICTORIA",3721,10987,,17981,7569,PC,Lib,SoCred
23,MB,40,"BRANDON--SOURIS",1145,5831,,17389,3866,PC,Lib,SoCred
23,MB,41,"CHURCHILL",1870,4993,,6191,2891,PC,Lib,SoCred
23,MB,42,"DAUPHIN",6706,2896,1304,3463,2442,CCF,PC,Lib
23,MB,43,"LISGAR",443,4390,205,8708,5246,PC,SoCred,Lib
23,MB,44,"MARQUETTE",1288,7190,,9695,3959,PC,Lib,SoCred
23,MB,45,"PORTAGE--NEEPAWA",1630,6407,,9248,4247,PC,Lib,SoCred
23,MB,46,"PROVENCHER",246,4489,,4739,3992,PC,Lib,SoCred
23,MB,47,"SELKIRK",7432,5530,,2107,1796,CCF,Lib,PC
23,MB,48,"SPRINGFIELD",5949,4453,,1684,3558,CCF,Lib,SoCred
23,MB,49,"ST. BONIFACE",6216,7777,1074,6040,3872,Lib,CCF,PC
23,MB,50,"WINNIPEG NORTH",20354,9806,1579,6905,3161,CCF,Lib,PC
23,MB,51,"WINNIPEG NORTH CENTRE",15229,4813,,5821,1880,CCF,PC,Lib
23,MB,52,"WINNIPEG SOUTH",7112,12713,,23855,2332,PC,Lib,CCF
23,MB,53,"WINNIPEG SOUTH CENTRE",6778,9592,,19022,2561,PC,Lib,CCF
23,NB,54,"CHARLOTTE",,6393,,5756,,Lib,PC,Other
23,NB,55,"GLOUCESTER",,13052,,9502,,Lib,PC,Other
23,NB,56,"KENT",,6424,,4682,,Lib,PC,Other
23,NB,57,"NORTHUMBERLAND--MIRAMICHI",,8582,3159,6635,,Lib,PC,Other
23,NB,58,"RESTIGOUCHE--MADAWASKA",,13037,,15774,,PC,Lib,Other
23,NB,59,"ROYAL",,6977,,10051,,PC,Lib,Other
23,NB,60,"ST. JOHN--ALBERT",,19047,,21983,,PC,Lib,Other
23,NB,61,"VICTORIA--CARLETON",,6115,,9843,944,PC,Lib,SoCred
23,NB,62,"WESTMORLAND",1373,19873,,16478,1476,Lib,PC,SoCred
23,NB,63,"YORK--SUNBURY",628,13018,,13356,,PC,Lib,CCF
23,NL,64,"BONAVISTA--TWILLINGATE",,9158,,1347,,Lib,PC,Other
23,NL,65,"BURIN--BURGEO",,,,,,Other,CCF,Lib
23,NL,66,"GRAND FALLS--WHITE BAY--LABRADOR",,11681,,3810,,Lib,PC,Other
23,NL,67,"HUMBER--ST. GEORGE'S",,10272,,5080,,Lib,PC,Other
23,NL,68,"ST. JOHN'S EAST",,9073,,10312,,PC,Lib,Other
23,NL,69,"ST. JOHN'S WEST",321,8449,,10539,,PC,Lib,CCF
23,NL,70,"TRINITY--CONCEPTION",,8360,,3707,,Lib,PC,Other
23,NS,71,"ANTIGONISH--GUYSBOROUGH",,5856,,6053,,PC,Lib,Other
23,NS,72,"CAPE BRETON NORTH AND VICTORIA",1753,8717,,9097,,PC,Lib,CCF
23,NS,73,"CAPE BRETON SOUTH",10447,11539,,14894,,PC,Lib,CCF
23,NS,74,"COLCHESTER--HANTS",912,12151,,15231,,PC,Lib,CCF
23,NS,75,"CUMBERLAND",,8398,,10065,,PC,Lib,Other
23,NS,76,"DIGBY--ANNAPOLIS--KINGS",,13417,,18534,,PC,Lib,Other
23,NS,77,"HALIFAX-1",1562,38504,,41099,,PC,Lib,CCF
23,NS,78,"HALIFAX-2",1984,38191,,41140,,PC,Lib,CCF
23,NS,79,"INVERNESS--RICHMOND",,8035,,7177,,Lib,PC,Other
23,NS,80,"PICTOU",459,9251,,12208,473,PC,Lib,SoCred
23,NS,81,"QUEENS--LUNENBURG",,12098,,12372,,PC,Lib,Other
23,NS,82,"SHELBURNE--YARMOUTH--CLARE",,10734,,9806,,Lib,PC,Other
23,NT,83,"MACKENZIE RIVER",,2686,,1253,,Lib,PC,Other
23,ON,84,"ALGOMA EAST",2156,8574,,5757,,Lib,PC,CCF
23,ON,85,"ALGOMA WEST",5027,10166,,8345,,Lib,PC,CCF
23,ON,86,"BRANT--HALDIMAND",2168,8063,,12858,,PC,Lib,CCF
23,ON,87,"BRANTFORD",5927,8095,,9902,,PC,Lib,CCF
23,ON,88,"BROADVIEW",4078,4664,,12815,,PC,Lib,CCF
23,ON,89,"BRUCE",,6089,,8225,,PC,Lib,Other
23,ON,90,"CARLETON",1334,15298,,27865,607,PC,Lib,CCF
23,ON,91,"COCHRANE",2552,6626,2351,3319,,Lib,PC,CCF
23,ON,92,"DANFORTH",9720,8443,,18604,,PC,CCF,Lib
23,ON,93,"DAVENPORT",6414,6665,,8989,,PC,Lib,CCF
23,ON,94,"DUFFERIN--SIMCOE",,6290,,11852,,PC,Lib,Other
23,ON,95,"DURHAM",1918,6829,,7331,399,PC,Lib,CCF
23,ON,96,"EGLINTON",2765,9468,252,25046,,PC,Lib,CCF
23,ON,97,"ELGIN",1233,7280,,14822,1407,PC,Lib,SoCred
23,ON,98,"ESSEX EAST",5917,22023,,10593,,Lib,PC,CCF
23,ON,99,"ESSEX SOUTH",775,9580,,10006,311,PC,Lib,CCF
23,ON,100,"ESSEX WEST",7736,15180,,11256,837,Lib,PC,CCF
23,ON,101,"FORT WILLIAM",5903,8552,,7926,,Lib,PC,CCF
23,ON,102,"GLENGARRY--PRESCOTT",,6661,5414,8241,198,PC,Lib,Other
23,ON,103,"GREENWOOD",6035,4803,,12422,,PC,CCF,Lib
23,ON,104,"GRENVILLE--DUNDAS",,4402,,8967,1072,PC,Lib,SoCred
23,ON,105,"GREY NORTH",1265,7096,,12240,,PC,Lib,CCF
23,ON,106,"GREY--BRUCE",,7606,,10707,,PC,Lib,Other
23,ON,107,"HALTON",3344,9145,,17795,,PC,Lib,CCF
23,ON,108,"HAMILTON EAST",7367,8511,,10528,916,PC,Lib,CCF
23,ON,109,"HAMILTON SOUTH",11485,11611,,16085,1629,PC,Lib,CCF
23,ON,110,"HAMILTON WEST",4363,9964,,16533,,PC,Lib,CCF
23,ON,111,"HASTINGS SOUTH",,12624,,14798,651,PC,Lib,SoCred
23,ON,112,"HASTINGS--FRONTENAC",,5169,,11602,1941,PC,Lib,SoCred
23,ON,113,"HIGH PARK",3657,8767,,11034,498,PC,Lib,CCF
23,ON,114,"HURON",,8860,,12323,,PC,Lib,Other
23,ON,115,"KENORA--RAINY RIVER",4689,,10701,7087,,Other,PC,CCF
23,ON,116,"KENT",,13977,,10907,1792,Lib,PC,SoCred
23,ON,117,"KINGSTON",1032,14728,,12977,,Lib,PC,CCF
23,ON,118,"LAMBTON WEST",1732,11583,,13096,827,PC,Lib,CCF
23,ON,119,"LAMBTON--KENT",,7752,,9745,,PC,Lib,Other
23,ON,120,"LANARK",,4504,,11629,,PC,Lib,Other
23,ON,121,"LEEDS",,10125,,11065,395,PC,Lib,SoCred
23,ON,122,"LINCOLN",4829,15794,,25409,2233,PC,Lib,CCF
23,ON,123,"LONDON",2714,11110,,19804,,PC,Lib,CCF
23,ON,124,"MIDDLESEX EAST",3242,9323,,20287,,PC,Lib,CCF
23,ON,125,"MIDDLESEX WEST",631,7368,,9075,,PC,Lib,CCF
23,ON,126,"NIAGARA FALLS",,12706,,10845,,Lib,PC,Other
23,ON,127,"NICKEL BELT",4395,8819,,7490,,Lib,PC,CCF
23,ON,128,"NIPISSING",1999,12528,,7351,,Lib,PC,CCF
23,ON,129,"NORFOLK",,7711,,10885,690,PC,Lib,SoCred
23,ON,130,"NORTHUMBERLAND",,9112,,10062,,PC,Lib,Other
23,ON,131,"ONTARIO",13806,10896,,18468,,PC,CCF,Lib
23,ON,132,"OTTAWA EAST",620,18216,,5947,843,Lib,PC,SoCred
23,ON,133,"OTTAWA WEST",1062,19434,,12538,881,Lib,PC,CCF
23,ON,134,"OXFORD",,8275,,20404,944,PC,Lib,SoCred
23,ON,135,"PARKDALE",3979,7671,342,9882,,PC,Lib,CCF
23,ON,136,"PARRY SOUND--MUSKOKA",,10161,,14014,,PC,Lib,Other
23,ON,137,"PEEL",3418,10467,,19818,913,PC,Lib,CCF
23,ON,138,"PERTH",,9186,,16663,,PC,Lib,Other
23,ON,139,"PETERBOROUGH",1887,8301,,16598,555,PC,Lib,CCF
23,ON,140,"PORT ARTHUR",12228,10813,,5261,,CCF,Lib,PC
23,ON,141,"PRINCE EDWARD--LENNOX",,5901,,9003,540,PC,Lib,SoCred
23,ON,142,"RENFREW NORTH",,10227,,9132,,Lib,PC,Other
23,ON,143,"RENFREW SOUTH",,7791,,8782,,PC,Lib,Other
23,ON,144,"ROSEDALE",3038,7122,,12415,299,PC,Lib,CCF
23,ON,145,"RUSSELL",1420,20673,,12271,1161,Lib,PC,CCF
23,ON,146,"SIMCOE EAST",1395,8193,726,12497,,PC,Lib,CCF
23,ON,147,"SIMCOE NORTH",,6860,,11437,,PC,Lib,Other
23,ON,148,"SPADINA",3031,9496,668,10348,464,PC,Lib,CCF
23,ON,149,"ST. PAUL'S",2906,6586,,13243,533,PC,Lib,CCF
23,ON,150,"STORMONT",,12505,,10215,646,Lib,PC,SoCred
23,ON,151,"SUDBURY",3566,11927,,10440,,Lib,PC,CCF
23,ON,152,"TIMISKAMING",6936,6896,,5645,,CCF,Lib,PC
23,ON,153,"TIMMINS",6776,6290,,4423,,CCF,Lib,PC
23,ON,154,"TRINITY",4343,7068,764,6564,539,Lib,PC,CCF
23,ON,155,"VICTORIA",860,5835,,14153,917,PC,Lib,SoCred
23,ON,156,"WATERLOO NORTH",7406,15972,,13458,901,Lib,PC,CCF
23,ON,157,"WATERLOO SOUTH",4009,7450,,11699,1532,PC,Lib,CCF
23,ON,158,"WELLAND",7356,13241,,10620,,Lib,PC,CCF
23,ON,159,"WELLINGTON SOUTH",3573,6090,,11632,,PC,Lib,CCF
23,ON,160,"WELLINGTON--HURON",,5741,,9421,,PC,Lib,Other
23,ON,161,"WENTWORTH",4905,8922,,19037,,PC,Lib,CCF
23,ON,162,"YORK CENTRE",8164,16925,,23295,777,PC,Lib,CCF
23,ON,163,"YORK EAST",6725,9078,,17236,620,PC,Lib,CCF
23,ON,164,"YORK NORTH",,10753,,17770,1653,PC,Lib,SoCred
23,ON,165,"YORK SOUTH",12024,12232,,16624,654,PC,Lib,CCF
23,ON,166,"YORK WEST",6600,13665,,27035,1368,PC,Lib,CCF
23,ON,167,"YORK--HUMBER",4872,10851,,18449,1324,PC,Lib,CCF
23,ON,168,"YORK--SCARBOROUGH",8931,22353,,42299,1600,PC,Lib,CCF
23,PE,169,"KING'S",87,4146,,4598,,PC,Lib,CCF
23,PE,170,"PRINCE",339,7885,,8119,,PC,Lib,CCF
23,PE,171,"QUEEN'S-1",,9725,,11597,,PC,Lib,Other
23,PE,172,"QUEEN'S-2",254,9406,,10651,,PC,Lib,CCF
23,QC,173,"ARGENTEUIL--DEUX-MONTAGNES",,10084,5085,8902,,Lib,PC,Other
23,QC,174,"BEAUCE",,11559,12384,,,Other,Lib,CCF
23,QC,175,"BEAUHARNOIS--SALABERRY",,14030,4246,3109,,Lib,Other,PC
23,QC,176,"BELLECHASSE",,7960,1165,1792,,Lib,PC,Other
23,QC,177,"BERTHIER--MASKINONGÉ--DELANAUDIÈRE",,10418,,9049,,Lib,PC,Other
23,QC,178,"BONAVENTURE",,7903,,8161,,PC,Lib,Other
23,QC,179,"BROME--MISSISQUOI",,9255,,8605,,Lib,PC,Other
23,QC,180,"CARTIER",677,11955,1854,1909,,Lib,PC,Other
23,QC,181,"CHAMBLY--ROUVILLE",,11302,1227,5858,,Lib,PC,Other
23,QC,182,"CHAMPLAIN",,13767,,9988,,Lib,PC,Other
23,QC,183,"CHAPLEAU",,11428,,11065,,Lib,PC,Other
23,QC,184,"CHARLEVOIX",,10182,213,7532,246,Lib,PC,SoCred
23,QC,185,"CHICOUTIMI",,15124,13733,,,Lib,Other,CCF
23,QC,186,"CHÂTEAUGUAY--HUNTINGDON--LAPRAIRIE",,10066,2346,6907,,Lib,PC,Other
23,QC,187,"COMPTON--FRONTENAC",340,9328,,8270,,Lib,PC,CCF
23,QC,188,"DOLLARD",2197,21917,,7813,,Lib,PC,CCF
23,QC,189,"DORCHESTER",,8054,,7702,,Lib,PC,Other
23,QC,190,"DRUMMOND--ARTHABASKA",,10512,11462,10327,,Other,Lib,PC
23,QC,191,"GASPÉ",,10848,504,10916,,PC,Lib,Other
23,QC,192,"GATINEAU",,10770,2028,5522,,Lib,PC,Other
23,QC,193,"HOCHELAGA",796,20611,1675,4063,,Lib,PC,Other
23,QC,194,"HULL",,15551,11981,4922,2363,Lib,Other,PC
23,QC,195,"JACQUES-CARTIER--LASALLE",1939,23235,,23378,,PC,Lib,CCF
23,QC,196,"JOLIETTE--L'ASSOMPTION--MONTCALM",,19445,,4409,,Lib,PC,Other
23,QC,197,"KAMOURASKA",,5988,6489,,,Other,Lib,CCF
23,QC,198,"LABELLE",,8045,9406,,,Other,Lib,CCF
23,QC,199,"LAC-SAINT-JEAN",,10129,,6374,,Lib,PC,Other
23,QC,200,"LAFONTAINE",1095,15501,,4593,,Lib,PC,CCF
23,QC,201,"LAPOINTE",,13671,12363,,,Lib,Other,CCF
23,QC,202,"LAURIER",270,11336,1054,5321,,Lib,PC,Other
23,QC,203,"LAVAL",1205,26254,10333,5525,,Lib,Other,PC
23,QC,204,"LONGUEUIL",1768,19314,782,10942,,Lib,PC,CCF
23,QC,205,"LOTBINIÈRE",,7823,,8372,,PC,Lib,Other
23,QC,206,"LÉVIS",,14693,,5770,,Lib,PC,Other
23,QC,207,"MAISONNEUVE--ROSEMONT",2670,25041,,7718,,Lib,PC,CCF
23,QC,208,"MATAPÉDIA--MATANE",,11642,,10889,,Lib,PC,Other
23,QC,209,"MERCIER",,30024,,10093,,Lib,PC,Other
23,QC,210,"MONTMAGNY--L'ISLET",,9772,6637,,,Lib,Other,CCF
23,QC,211,"MOUNT ROYAL",1420,23330,,13861,,Lib,PC,CCF
23,QC,212,"MÉGANTIC",,15378,,8300,,Lib,PC,Other
23,QC,213,"NICOLET--YAMASKA",,9292,,9805,,PC,Lib,Other
23,QC,214,"NOTRE-DAME-DE-GRÂCE",1049,17551,,24517,,PC,Lib,CCF
23,QC,215,"OUTREMONT--ST-JEAN",1299,13840,,3899,,Lib,PC,CCF
23,QC,216,"PAPINEAU",2556,24373,,4177,,Lib,PC,CCF
23,QC,217,"PONTIAC--TÉMISCAMINGUE",,8642,,7878,,Lib,PC,Other
23,QC,218,"PORTNEUF",,11328,,8102,,Lib,PC,Other
23,QC,219,"QUEBEC EAST",,27364,,9900,739,Lib,PC,SoCred
23,QC,220,"QUEBEC SOUTH",,17709,1252,9659,,Lib,PC,Other
23,QC,221,"QUEBEC WEST",,11828,1520,10981,529,Lib,PC,Other
23,QC,222,"QUÉBEC--MONTMORENCY",,24964,,14121,,Lib,PC,Other
23,QC,223,"RICHELIEU--VERCHÈRES",,16003,2830,749,,Lib,Other,PC
23,QC,224,"RICHMOND--WOLFE",,10300,4508,7243,,Lib,PC,Other
23,QC,225,"RIMOUSKI",,14642,,9754,,Lib,PC,Other
23,QC,226,"ROBERVAL",,10860,,7236,,Lib,PC,Other
23,QC,227,"SAGUENAY",,11408,,8191,,Lib,PC,Other
23,QC,228,"SAINT-ANTOINE--WESTMOUNT",,14485,,11802,,Lib,PC,Other
23,QC,229,"SAINT-DENIS",999,17027,2329,4587,,Lib,PC,Other
23,QC,230,"SAINT-HENRI",963,12489,9207,2766,,Lib,Other,PC
23,QC,231,"SAINT-HYACINTHE--BAGOT",,11771,,13865,,PC,Lib,Other
23,QC,232,"SAINT-JACQUES",730,7900,5301,5347,,Lib,PC,Other
23,QC,233,"SAINT-JEAN--IBERVILLE--NAPIERVILLE",,13427,11859,378,,Lib,Other,PC
23,QC,234,"SAINT-MAURICE--LAFLÈCHE",4369,18714,751,7686,,Lib,PC,CCF
23,QC,235,"SAINTE-MARIE",752,12532,,7041,,Lib,PC,CCF
23,QC,236,"SHEFFORD",,14897,,8760,,Lib,PC,Other
23,QC,237,"SHERBROOKE",,16324,,9791,,Lib,PC,Other
23,QC,238,"ST. ANN",,4254,8673,2807,,Other,Lib,PC
23,QC,239,"ST. LAWRENCE--ST. GEORGE",440,7758,360,6219,,Lib,PC,CCF
23,QC,240,"STANSTEAD",,9827,,7424,,Lib,PC,Other
23,QC,241,"TERREBONNE",,19515,,12973,,Lib,PC,Other
23,QC,242,"TROIS-RIVIÈRES",,14412,237,15004,,PC,Lib,Other
23,QC,243,"TÉMISCOUATA",,11558,,8094,,Lib,PC,Other
23,QC,244,"VAUDREUIL--SOULANGES",,9055,,4166,,Lib,PC,Other
23,QC,245,"VERDUN",2299,18695,,9037,,Lib,PC,CCF
23,QC,246,"VILLENEUVE",1947,9893,,6034,8129,Lib,SoCred,PC
23,QC,247,"ÎLES-DE-LA-MADELEINE",,2472,2176,,,Lib,Other,CCF
23,SK,248,"ASSINIBOIA",10389,8862,,1931,903,CCF,Lib,PC
23,SK,249,"HUMBOLDT--MELFORT",7326,5412,,4736,3025,CCF,Lib,PC
23,SK,250,"KINDERSLEY",8605,7336,,3777,2767,CCF,Lib,PC
23,SK,251,"MACKENZIE",7231,5299,,3289,1956,CCF,Lib,PC
23,SK,252,"MEADOW LAKE",3253,4140,,2443,2921,Lib,CCF,SoCred
23,SK,253,"MELVILLE",7590,7949,,2596,1429,Lib,CCF,PC
23,SK,254,"MOOSE JAW--LAKE CENTRE",9834,6876,,9455,2740,CCF,PC,Lib
23,SK,255,"MOOSE MOUNTAIN",6770,6373,,3683,3117,CCF,Lib,PC
23,SK,256,"PRINCE ALBERT",5795,5119,,12349,,PC,CCF,Lib
23,SK,257,"QU'APPELLE",4279,5512,,6217,2150,PC,Lib,CCF
23,SK,258,"REGINA CITY",14561,12456,334,10504,2958,CCF,Lib,PC
23,SK,259,"ROSETOWN--BIGGAR",9846,4994,,5552,1375,CCF,PC,Lib
23,SK,260,"ROSTHERN",5830,6828,,,6193,Lib,SoCred,CCF
23,SK,261,"SASKATOON",12022,6786,,12905,2003,PC,CCF,Lib
23,SK,262,"SWIFT CURRENT--MAPLE CREEK",8930,9639,,4255,3028,Lib,CCF,PC
23,SK,263,"THE BATTLEFORDS",8320,6287,,4325,2298,CCF,Lib,PC
23,SK,264,"YORKTON",9712,8414,,2342,1967,CCF,Lib,PC
23,YK,265,"YUKON",,2422,,2358,,Lib,PC,Other
