election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
22,AB,1,ACADIA,11182,"QUELCH, Victor",Social Credit Party of Canada,SoCred,t,f,7956,1
22,AB,1,ACADIA,11183,"DAY, Arthur M.",Liberal,Lib,f,f,7503,2
22,AB,1,ACADIA,11181,"MCRAE, Stuart",Co-operative Commonwealth Federation,CCF,f,f,1856,3
22,AB,2,ATHABASKA,11185,"DECHENE, Joseph Miville",Liberal,Lib,t,f,7956,1
22,AB,2,ATHABASKA,11186,"PEARCE, Albert Edward",Social Credit Party of Canada,SoCred,f,f,5945,2
22,AB,2,ATHABASKA,11187,"GAMACHE, Daniel",Labour Progressive Party,LabPP,f,f,1168,3
22,AB,2,ATHABASKA,11184,"PHILIPZYK, Robert Joseph",Co-operative Commonwealth Federation,CCF,f,f,990,4
22,AB,3,BATTLE RIVER--CAMROSE,11189,"FAIR, Robert",Social Credit Party of Canada,SoCred,t,f,9238,1
22,AB,3,BATTLE RIVER--CAMROSE,11190,"SAVILLE, F. Clifford",Liberal,Lib,f,f,4531,2
22,AB,3,BATTLE RIVER--CAMROSE,11191,"ARNSTON, Alfred O.",Co-operative Commonwealth Federation,CCF,f,f,2261,3
22,AB,3,BATTLE RIVER--CAMROSE,11188,"MCCLEARY, Chalres H.",Progressive Conservative,PC,f,f,1784,4
22,AB,3,BATTLE RIVER--CAMROSE,11192,"TAYLOR, Ewart Pearse",Labour Progressive Party,LabPP,f,f,426,5
22,AB,4,BOW RIVER,11194,"JOHNSTON, Charles Edward",Social Credit Party of Canada,SoCred,t,f,7320,1
22,AB,4,BOW RIVER,11195,"MACDONALD, William Duncan",Liberal,Lib,f,f,4698,2
22,AB,4,BOW RIVER,11193,"WILDE, Wilfred J.",Progressive Conservative,PC,f,f,2698,3
22,AB,4,BOW RIVER,11196,"ROBERTS, Arthur Llewelyn",Labour Progressive Party,LabPP,f,f,671,4
22,AB,5,CALGARY NORTH,11198,"HARKNESS, Douglas Scott",Progressive Conservative,PC,t,f,11002,1
22,AB,5,CALGARY NORTH,11199,"WILLMOTT, Clifford Menzies",Social Credit Party of Canada,SoCred,f,f,8293,2
22,AB,5,CALGARY NORTH,11200,"RILEY, Harold William",Liberal,Lib,f,f,8191,3
22,AB,5,CALGARY NORTH,11197,"RYAN, Herbert James",Co-operative Commonwealth Federation,CCF,f,f,1578,4
22,AB,5,CALGARY NORTH,11201,"WITTIG, David",Labour Progressive Party,LabPP,f,f,426,5
22,AB,6,CALGARY SOUTH,11203,"NICKLE, Carl O.",Progressive Conservative,PC,t,f,12491,1
22,AB,6,CALGARY SOUTH,11204,"MCCORMICK, Edward Joseph",Liberal,Lib,f,f,8689,2
22,AB,6,CALGARY SOUTH,11205,"GLEN, Tom",Social Credit Party of Canada,SoCred,f,f,6829,3
22,AB,6,CALGARY SOUTH,11202,"ELLINSON, George",Co-operative Commonwealth Federation,CCF,f,f,1501,4
22,AB,6,CALGARY SOUTH,11206,"LONGRIDGE, Josephine",Labour Progressive Party,LabPP,f,f,339,5
22,AB,7,EDMONTON EAST,11208,"HOLOWACH, Ambrose",Social Credit Party of Canada,SoCred,t,f,8802,1
