election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
20,AB,1,ACADIA,9378,"QUELCH, Victor",Social Credit Party of Canada,SoCred,t,f,5556,1
20,AB,1,ACADIA,9380,"HELMER, Lawrence Edgar",Liberal,Lib,f,f,2035,2
20,AB,1,ACADIA,9381,"SUTHERLAND, John Kenneth",Co-operative Commonwealth Federation,CCF,f,f,1903,3
20,AB,1,ACADIA,9379,"WILLIAMS, John Albert",Progressive Conservative,PC,f,f,1211,4
20,AB,2,ATHABASKA,9384,"DECHENE, Joseph Miville",Liberal,Lib,t,f,5301,1
20,AB,2,ATHABASKA,9382,"HICKOX, Arthur Bruce",Social Credit Party of Canada,SoCred,f,f,4823,2
20,AB,2,ATHABASKA,9385,"WAGNER, John Mandius",Co-operative Commonwealth Federation,CCF,f,f,1756,3
20,AB,2,ATHABASKA,9386,"FERNEYHOUGH, Beatrice",Labour Progressive Party,LabPP,f,f,1564,4
20,AB,2,ATHABASKA,9383,"SHOPLAND, Robert Wilson",Progressive Conservative,PC,f,f,1375,5
20,AB,3,BATTLE RIVER,9388,"FAIR, Robert",Social Credit Party of Canada,SoCred,t,f,6250,1
20,AB,3,BATTLE RIVER,9389,"SPENCER, Henry Elvins",Co-operative Commonwealth Federation,CCF,f,f,2604,2
20,AB,3,BATTLE RIVER,9390,"SAVILLE, Francis Clifford",Liberal,Lib,f,f,1722,3
20,AB,3,BATTLE RIVER,9387,"BENNETT, George",Progressive Conservative,PC,f,f,1661,4
20,AB,3,BATTLE RIVER,9391,"TAYLOR, Ewart Pearse",Labour Progressive Party,LabPP,f,f,790,5
20,AB,4,BOW RIVER,9393,"JOHNSTON, Charles Edward",Social Credit Party of Canada,SoCred,t,f,6569,1
20,AB,4,BOW RIVER,9394,"MCKINNON, John Angus",Progressive Conservative,PC,f,f,3917,2
20,AB,4,BOW RIVER,9395,"COLDWELL, John Herbert",Co-operative Commonwealth Federation,CCF,f,f,3386,3
20,AB,4,BOW RIVER,9392,"SOUTHERN, William George",Liberal,Lib,f,f,2091,4
20,AB,4,BOW RIVER,9396,"BROWN, John Blair",Labour Progressive Party,LabPP,f,f,1149,5
20,AB,5,CALGARY EAST,9398,"HARKNESS, Douglas Scott",Progressive Conservative,PC,t,f,7799,1
20,AB,5,CALGARY EAST,9399,"WILLMOTT, Clifford Menzies",Social Credit Party of Canada,SoCred,f,f,5854,2
20,AB,5,CALGARY EAST,9400,"MORRISON, Peter Newton Russell",Co-operative Commonwealth Federation,CCF,f,f,5646,3
20,AB,5,CALGARY EAST,9397,"ROSS, George Henry",Liberal,Lib,f,f,4771,4
20,AB,5,CALGARY EAST,9401,"EDWARDS, Lionel Frank",Labour Progressive Party,LabPP,f,f,672,5
20,AB,6,CALGARY WEST,9403,"SMITH, Arthur Leroy",Progressive Conservative,PC,t,f,8872,1
20,AB,6,CALGARY WEST,9404,"MATTHEWS, Charles Curtice",Liberal,Lib,f,f,5011,2
20,AB,6,CALGARY WEST,9405,"JUKES, Andrew Henry",Social Credit Party of Canada,SoCred,f,f,4766,3
20,AB,6,CALGARY WEST,9402,"TORY, Ken Simpson",Co-operative Commonwealth Federation,CCF,f,f,3641,4
20,AB,6,CALGARY WEST,9406,"MACKENZIE, Duncan Archibald",Labour Progressive Party,LabPP,f,f,791,5
20,AB,7,CAMROSE,9408,"MARSHALL, James Alexander",Social Credit Party of Canada,SoCred,t,f,7194,1
20,AB,7,CAMROSE,9407,"RONNING, Chester Alvin",Co-operative Commonwealth Federation,CCF,f,f,4045,2
20,AB,7,CAMROSE,9409,"FARNALLS, Paul LaVega",Liberal,Lib,f,f,2501,3
20,AB,7,CAMROSE,9410,"BOWES, Russell Joseph",Progressive Conservative,PC,f,f,1880,4
20,AB,8,EDMONTON EAST,9412,"ASHBY, Patrick H.",Social Credit Party of Canada,SoCred,t,f,8214,1
20,AB,8,EDMONTON EAST,9413,"AINLAY, Harry D.",Co-operative Commonwealth Federation,CCF,f,f,5833,2
20,AB,8,EDMONTON EAST,9414,"CASSELMAN, Cora T.",Liberal,Lib,f,f,5313,3
20,AB,8,EDMONTON EAST,9415,"JAMIESON, Henry B.",Progressive Conservative,PC,f,f,4115,4
20,AB,8,EDMONTON EAST,9411,"LAKEMAN, Jan",Labour Progressive Party,LabPP,f,f,1223,5
20,AB,9,EDMONTON WEST,9417,"MACKINNON, Hon. James A.",Liberal,Lib,t,f,8562,1
20,AB,9,EDMONTON WEST,9418,"MASON, Ellwood Miles",Social Credit Party of Canada,SoCred,f,f,6565,2
20,AB,9,EDMONTON WEST,9419,"BURROWS, Arthur Lewis",Progressive Conservative,PC,f,f,6002,3
20,AB,9,EDMONTON WEST,9416,"CRAWFORD, Mary R.",Co-operative Commonwealth Federation,CCF,f,f,4112,4
20,AB,9,EDMONTON WEST,9420,"HUNTER, Mary",Labour Progressive Party,LabPP,f,f,524,5
20,AB,10,JASPER--EDSON,9422,"KUHL, Walter Frederick",Social Credit Party of Canada,SoCred,t,f,7313,1
20,AB,10,JASPER--EDSON,9423,"PETERSON, Nellie",Co-operative Commonwealth Federation,CCF,f,f,4829,2
20,AB,10,JASPER--EDSON,9424,"WELBOURN, John William",Liberal,Lib,f,f,4663,3
20,AB,10,JASPER--EDSON,9421,"BAMBER, Sydney",Progressive Conservative,PC,f,f,1902,4
20,AB,10,JASPER--EDSON,9425,"SWANKEY, Ben",Labour Progressive Party,LabPP,f,f,876,5
20,AB,11,LETHBRIDGE,9427,"BLACKMORE, John Horne",Social Credit Party of Canada,SoCred,t,f,7250,1
20,AB,11,LETHBRIDGE,9428,"TURCOTTE, Louis Sherman",Liberal,Lib,f,f,3820,2
20,AB,11,LETHBRIDGE,9429,"BAKER, Philip",Progressive Conservative,PC,f,f,2985,3
20,AB,11,LETHBRIDGE,9426,"SCOTT, William Wesley",Co-operative Commonwealth Federation,CCF,f,f,2165,4
20,AB,11,LETHBRIDGE,9430,"CHILDRESS, William Henry",Labour Progressive Party,LabPP,f,f,439,5
20,AB,12,MACLEOD,9432,"HANSELL, Ernest George",Social Credit Party of Canada,SoCred,t,f,6342,1
20,AB,12,MACLEOD,9433,"WYATT, Stanley",Progressive Conservative,PC,f,f,3924,2
20,AB,12,MACLEOD,9434,"LEWIS, Alfred Gladstone",Liberal,Lib,f,f,2620,3
20,AB,12,MACLEOD,9431,"WOBICK, Otto Edward",Co-operative Commonwealth Federation,CCF,f,f,2569,4
20,AB,12,MACLEOD,9435,"ARLAND, William Austin",Labour Progressive Party,LabPP,f,f,1613,5
20,AB,13,MEDICINE HAT,9437,"WYLIE, William Duncan",Social Credit Party of Canada,SoCred,t,f,6752,1
20,AB,13,MEDICINE HAT,9436,"BLACK, Robert Clark",Liberal,Lib,f,f,4631,2
20,AB,13,MEDICINE HAT,9438,"ROGERS, Philip",Progressive Conservative,PC,f,f,2647,3
20,AB,13,MEDICINE HAT,9439,"SMITH, Earl Walter",Co-operative Commonwealth Federation,CCF,f,f,2301,4
20,AB,14,PEACE RIVER,9441,"LOW, Solon Earl",Social Credit Party of Canada,SoCred,t,f,7319,1
20,AB,14,PEACE RIVER,9442,"SISSONS, John Howard",Liberal,Lib,f,f,4109,2
20,AB,14,PEACE RIVER,9440,"MACKLIN, Irvin Victor",Co-operative Commonwealth Federation,CCF,f,f,3666,3
20,AB,14,PEACE RIVER,9443,"BESSENT, Herbert Gordon",Progressive Conservative,PC,f,f,2732,4
20,AB,15,RED DEER,9445,"SHAW, Frederick Davis",Social Credit Party of Canada,SoCred,t,f,8653,1
20,AB,15,RED DEER,9446,"TAGGART, Harry Lloyd",Progressive Conservative,PC,f,f,3636,2
20,AB,15,RED DEER,9447,"MACLELLAN, A.E.",Co-operative Commonwealth Federation,CCF,f,f,2984,3
20,AB,15,RED DEER,9448,"DAVIDSON, Claude J.",Liberal,Lib,f,f,2666,4
20,AB,15,RED DEER,9444,"LUND, William",Labour Progressive Party,LabPP,f,f,677,5
20,AB,16,VEGREVILLE,9450,"HLYNKA, Anthony",Social Credit Party of Canada,SoCred,t,f,7146,1
20,AB,16,VEGREVILLE,9451,"ARCHER, Albert Ernest",Liberal,Lib,f,f,4806,2
20,AB,16,VEGREVILLE,9449,"HALINA, William",Labour Progressive Party,LabPP,f,f,3272,3
20,AB,16,VEGREVILLE,9452,"TOMYN, Michael",Co-operative Commonwealth Federation,CCF,f,f,1668,4
20,AB,17,WETASKIWIN,9454,"JAQUES, Norman",Social Credit Party of Canada,SoCred,t,f,7255,1
20,AB,17,WETASKIWIN,9455,"STEVENS, William Albert",Co-operative Commonwealth Federation,CCF,f,f,3969,2
20,AB,17,WETASKIWIN,9456,"HAARSTAD, Alfred Berger",Progressive Conservative,PC,f,f,3419,3
20,AB,17,WETASKIWIN,9453,"HARRISON, Robert Henry Charles",Liberal,Lib,f,f,3040,4
20,AB,17,WETASKIWIN,9457,"LUNDGREN, Henry",Labour Progressive Party,LabPP,f,f,546,5
20,BC,1,CARIBOO,9459,"IRVINE, William",Co-operative Commonwealth Federation,CCF,t,f,5773,1
20,BC,1,CARIBOO,9460,"TURGEON, James Gray",Liberal,Lib,f,f,4841,2
20,BC,1,CARIBOO,9458,"JAMIESON, Thomas",Progressive Conservative,PC,f,f,2490,3
20,BC,1,CARIBOO,9461,"PHILLIPS, Volney Lane",Social Credit Party of Canada,SoCred,f,f,1080,4
20,BC,2,COMOX--ALBERNI,9463,"GIBSON, John Lambert",Independent Liberal,Ind,t,f,7348,1
20,BC,2,COMOX--ALBERNI,9462,"BARNETT, Thomas Speakman",Co-operative Commonwealth Federation,CCF,f,f,4692,2
20,BC,2,COMOX--ALBERNI,9464,"MORGAN, Nigel",Trades Union,Ind,f,f,4679,3
20,BC,3,FRASER VALLEY,9466,"CRUICKSHANK, George A.",Liberal,Lib,t,f,7629,1
20,BC,3,FRASER VALLEY,9465,"MACLEOD, Earl Leslie",Progressive Conservative,PC,f,f,6102,2
20,BC,3,FRASER VALLEY,9467,"TYSON, Henry Peter",Co-operative Commonwealth Federation,CCF,f,f,5377,3
20,BC,4,KAMLOOPS,9469,"FULTON, Edmund Davie",Progressive Conservative,PC,t,f,4401,1
20,BC,4,KAMLOOPS,9470,"O'NEILL, Thomas James",Liberal,Lib,f,f,4229,2
20,BC,4,KAMLOOPS,9468,"MCKENZIE, Francis James",Co-operative Commonwealth Federation,CCF,f,f,4003,3
20,BC,4,KAMLOOPS,9471,"CODD, John Henry",Labour Progressive Party,LabPP,f,f,666,4
20,BC,5,KOOTENAY EAST,9472,"MATTHEWS, James Herbert",Co-operative Commonwealth Federation,CCF,t,f,4712,1
