election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
21,AB,1,ACADIA,10331,"QUELCH, Victor",Social Credit Party of Canada,SoCred,t,f,5897,1
21,AB,1,ACADIA,10330,"SHACKER, Isber Frank",Liberal,Lib,f,f,4186,2
21,AB,2,ATHABASKA,10333,"DECHENE, Joseph Miville",Liberal,Lib,t,f,7566,1
21,AB,2,ATHABASKA,10334,"KENNEDY, Orvis A.",Social Credit Party of Canada,SoCred,f,f,4982,2
21,AB,2,ATHABASKA,10335,"HANNOCHKO, John",Co-operative Commonwealth Federation,CCF,f,f,1738,3
21,AB,2,ATHABASKA,10336,"NYKIFORUK, John",Independent Social Credit,Ind,f,f,1198,4
21,AB,2,ATHABASKA,10332,"BÉDARD, Joseph H.",Progressive Conservative,PC,f,f,1139,5
21,AB,3,BATTLE RIVER,10338,"FAIR, Robert",Social Credit Party of Canada,SoCred,t,f,7708,1
21,AB,3,BATTLE RIVER,10337,"SAVILLE, Francis Clifford",Co-operative Commonwealth Federation,CCF,f,f,4337,2
21,AB,3,BATTLE RIVER,10339,"GREEN, Lee Fox",Liberal,Lib,f,f,1977,3
21,AB,4,BOW RIVER,10341,"JOHNSTON, Charles Edward",Social Credit Party of Canada,SoCred,t,f,8537,1
21,AB,4,BOW RIVER,10342,"MACDONALD, William Duncan",Liberal,Lib,f,f,4449,2
21,AB,4,BOW RIVER,10343,"WILDE, Wilfred John",Progressive Conservative,PC,f,f,2558,3
21,AB,4,BOW RIVER,10340,"ELLINSON, George Edwin",Co-operative Commonwealth Federation,CCF,f,f,1530,4
21,AB,4,BOW RIVER,10344,"ROBERTS, Arthur Llewelyn",Labour Progressive Party,LabPP,f,f,969,5
21,AB,5,CALGARY EAST,10346,"HARKNESS, Douglas Scott",Progressive Conservative,PC,t,f,9641,1
21,AB,5,CALGARY EAST,10347,"MACKAY, Donald Hugh",Liberal,Lib,f,f,8555,2
21,AB,5,CALGARY EAST,10345,"CLARKE, Clifford Norman",Social Credit Party of Canada,SoCred,f,f,5597,3
21,AB,5,CALGARY EAST,10348,"KELLOWAY, Warwick Freeman",Co-operative Commonwealth Federation,CCF,f,f,3083,4
21,AB,6,CALGARY WEST,10350,"SMITH, Arthur LeRoy",Progressive Conservative,PC,t,f,11457,1
21,AB,6,CALGARY WEST,10349,"MATTHEWS, Charles Curtice",Liberal,Lib,f,f,8619,2
21,AB,6,CALGARY WEST,10351,"DIXON, Arthur Johnson",Social Credit Party of Canada,SoCred,f,f,6785,3
21,AB,7,CAMROSE,10353,"BEYERSTEIN, Hilliard Harris William",Social Credit Party of Canada,SoCred,t,f,7364,1
21,AB,7,CAMROSE,10354,"INCE, Frank Bryan",Liberal,Lib,f,f,4497,2
21,AB,7,CAMROSE,10352,"ARNTSON, Alfred O.",Co-operative Commonwealth Federation,CCF,f,f,2402,3
21,AB,7,CAMROSE,10355,"MCCLEARY, Charles Henry",Progressive Conservative,PC,f,f,1448,4
21,AB,8,EDMONTON EAST,10357,"MACDONALD, Albert Frederick",Liberal,Lib,t,f,10964,1
21,AB,8,EDMONTON EAST,10356,"HOLOWACH, Ambrose",Social Credit Party of Canada,SoCred,f,f,7972,2
21,AB,8,EDMONTON EAST,10358,"THOROGOOD, John Hector",Progressive Conservative,PC,f,f,3816,3
21,AB,8,EDMONTON EAST,10359,"ASHBY, Patrick Harvey",Independent Social Credit,Ind,f,f,3400,4
21,AB,8,EDMONTON EAST,10360,"ROSS, Hugh John McKim",Co-operative Commonwealth Federation,CCF,f,f,2961,5
21,AB,8,EDMONTON EAST,10361,"SWANKEY, Bernard Rudolf",Labour Progressive Party,LabPP,f,f,1232,6
21,AB,9,EDMONTON WEST,10363,"PRUDHAM, George",Liberal,Lib,t,f,14333,1
21,AB,9,EDMONTON WEST,10364,"MILNER, Horatio Ray",Progressive Conservative,PC,f,f,8325,2
21,AB,9,EDMONTON WEST,10365,"STONE, James M.",Social Credit Party of Canada,SoCred,f,f,6215,3
