election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
17,AB,1,ACADIA,7272,"GARDINER, Robert",United Farmers of Alberta,UFarm,t,t,,1
17,AB,2,ATHABASKA,7274,"BUCKLEY, John Francis",Liberal,Lib,t,f,5504,1
17,AB,2,ATHABASKA,7275,"KELLNER, Donald Ferdinand",United Farmers of Alberta,UFarm,f,f,4190,2
17,AB,2,ATHABASKA,7273,"MICHAJLUK, Emanuel",Conservative,Con,f,f,2218,3
17,AB,3,BATTLE RIVER,7276,"SPENCER, Henry Elvins",United Farmers of Alberta,UFarm,t,f,6874,1
17,AB,3,BATTLE RIVER,7277,"MORRISON, John William Geddie",Conservative,Con,f,f,3927,2
17,AB,4,BOW RIVER,7279,"GARLAND, Edward Joseph",United Farmers of Alberta,UFarm,t,f,5825,1
17,AB,4,BOW RIVER,7278,"GRAHAM, Dawson",Conservative,Con,f,f,4653,2
17,AB,5,CALGARY EAST,7281,"STANLEY, George Douglass",Conservative,Con,t,f,11344,1
17,AB,5,CALGARY EAST,7280,"ADSHEAD, Herbert Bealy",Labour,Labour,f,f,6002,2
17,AB,6,CALGARY WEST,7282,"BENNETT, Hon. Richard Bedford",Conservative,Con,t,f,13883,1
17,AB,6,CALGARY WEST,7283,"MCLAURIN, Colin Campbell",Liberal,Lib,f,f,5887,2
17,AB,7,CAMROSE,7285,"LUCAS, William Thomas Lougheed",United Farmers of Alberta,UFarm,t,f,6462,1
17,AB,7,CAMROSE,7284,"MCIVOR, Donald Randolph",Liberal,Lib,f,f,4432,2
17,AB,8,EDMONTON EAST,7287,"BURY, Ambrose Upton Gledstanes",Conservative,Con,t,f,6662,1
17,AB,8,EDMONTON EAST,7288,"BLATCHFORD, Kenneth Alexander",Liberal,Lib,f,f,4921,2
17,AB,8,EDMONTON EAST,7289,"LATHAM, George",Labour Farmer,Ind,f,f,2767,3
17,AB,8,EDMONTON EAST,7286,"LAKEMAN, Jan",Labour Farmer,Ind,f,f,509,4
17,AB,9,EDMONTON WEST,7290,"STEWART, Hon. Charles",Liberal,Lib,t,f,9223,1
17,AB,9,EDMONTON WEST,7291,"JAMIESON, Frederick Charles",Conservative,Con,f,f,8960,2
17,AB,10,LETHBRIDGE,7293,"STEWART, John Smith",Conservative,Con,t,f,4863,1
17,AB,10,LETHBRIDGE,7294,"KING, Thomas Owen",Progressive,Prog,f,f,3880,2
17,AB,10,LETHBRIDGE,7292,"BAALIM, Arthur George",Liberal,Lib,f,f,3779,3
17,AB,11,MACLEOD,7295,"COOTE, George Gibson",United Farmers of Alberta,UFarm,t,f,6897,1
17,AB,11,MACLEOD,7296,"MATHESON, Joseph Duncan",Conservative,Con,f,f,6105,2
17,AB,12,MEDICINE HAT,7297,"GERSHAW, Frederick William",Liberal,Lib,t,f,6043,1
17,AB,12,MEDICINE HAT,7298,"BLACKSTOCK, Gilbert McNeill",Conservative,Con,f,f,3109,2
17,AB,13,PEACE RIVER,7299,"KENNEDY, Donald MacBeth",United Farmers of Alberta,UFarm,t,f,10204,1
17,AB,13,PEACE RIVER,7300,"THOMSON, John Ewing",Liberal,Lib,f,f,8390,2
17,AB,14,RED DEER,7301,"SPEAKMAN, Alfred",United Farmers of Alberta,UFarm,t,f,6256,1
17,AB,14,RED DEER,7302,"BOTTERILL, William John",Liberal,Lib,f,f,4571,2
17,AB,15,VEGREVILLE,7303,"LUCHKOVICH, Michael",United Farmers of Alberta,UFarm,t,f,5510,1
17,AB,15,VEGREVILLE,7304,"GORDON, Charles",Liberal,Lib,f,f,4500,2
