election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
36,AB,1,ATHABASCA,28214,"Chatters, David",Reform Party of Canada,Reform,t,f,14673,1
36,AB,1,ATHABASCA,28216,"Germain, Adam",Liberal,Lib,f,f,8066,2
36,AB,1,ATHABASCA,28217,"McGladdery, Don",Progressive Conservative,PC,f,f,2459,3
36,AB,1,ATHABASCA,28215,"Nelson, Bryan",New Democratic Party,NDP,f,f,1262,4
36,AB,1,ATHABASCA,28218,"Gregory, Dave",Green Party of Canada,Grn,f,f,405,5
36,AB,2,CALGARY CENTRE,28219,"Lowther, Eric C.",Reform Party of Canada,Reform,t,f,19936,1
36,AB,2,CALGARY CENTRE,28221,"Longstaff, Bev",Liberal,Lib,f,f,16231,2
36,AB,2,CALGARY CENTRE,28222,"Gray, Rob",Progressive Conservative,PC,f,f,9230,3
36,AB,2,CALGARY CENTRE,28223,"Green, Duncan",New Democratic Party,NDP,f,f,3011,4
36,AB,2,CALGARY CENTRE,28224,"Welling, Andrea",Green Party of Canada,Grn,f,f,893,5
36,AB,2,CALGARY CENTRE,28220,"Shapka, Roni",Natural Law Party of Canada,NLP,f,f,273,6
36,AB,2,CALGARY CENTRE,28225,"Askin, Marg",Marxist-Leninist Party,M-L,f,f,167,7
36,AB,3,CALGARY EAST,28226,"Obhrai, Deepak",Reform Party of Canada,Reform,t,f,13348,1
36,AB,3,CALGARY EAST,28230,"Richard, Roger",Progressive Conservative,PC,f,f,7306,2
36,AB,3,CALGARY EAST,28229,"Hage, Nagah",Liberal,Lib,f,f,6766,3
36,AB,3,CALGARY EAST,28227,"Jones, Kaie",New Democratic Party,NDP,f,f,1926,4
36,AB,3,CALGARY EAST,28228,"Esposito, Santo",Natural Law Party of Canada,NLP,f,f,329,5
36,AB,4,CALGARY NORTHEAST,28231,"Hanger, Art",Reform Party of Canada,Reform,t,f,18719,1
36,AB,4,CALGARY NORTHEAST,28234,"Phillips, John",Liberal,Lib,f,f,8646,2
36,AB,4,CALGARY NORTHEAST,28235,"Sawyer, Suzanne",Progressive Conservative,PC,f,f,5815,3
36,AB,4,CALGARY NORTHEAST,28233,"Sekhon, Harry",Independent,Ind,f,f,1300,4
36,AB,4,CALGARY NORTHEAST,28236,"Potter, Bruce",New Democratic Party,NDP,f,f,1209,5
36,AB,4,CALGARY NORTHEAST,28232,"Hansen, Bruce",Natural Law Party of Canada,NLP,f,f,231,6
36,AB,5,CALGARY SOUTHEAST,28237,"Kenney, Jason",Reform Party of Canada,Reform,t,f,24602,1
36,AB,5,CALGARY SOUTHEAST,28239,"Kraychy, Carol",Progressive Conservative,PC,f,f,10567,2
36,AB,5,CALGARY SOUTHEAST,28241,"Kay, Patti-Anne",Liberal,Lib,f,f,8131,3
36,AB,5,CALGARY SOUTHEAST,28238,"Ness, Jason",New Democratic Party,NDP,f,f,1176,4
36,AB,5,CALGARY SOUTHEAST,28240,"Varma, Neeraj",Natural Law Party of Canada,NLP,f,f,235,5
36,AB,6,CALGARY SOUTHWEST,28242,"Manning, Preston",Reform Party of Canada,Reform,t,f,27912,1
