election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
33,AB,1,ATHABASCA,23035,"SHIELDS, Jack",Progressive Conservative,PC,t,f,23997,1
33,AB,1,ATHABASCA,23037,"DORT--MACLEAN, Ann",New Democratic Party,NDP,f,f,6001,2
33,AB,1,ATHABASCA,23036,"WOODWARD, Mike",Liberal,Lib,f,f,4222,3
33,AB,1,ATHABASCA,23038,"BORGER, Fred W.",Confederation of Regions Western Party,CRWest,f,f,578,4
33,AB,1,ATHABASCA,23039,"MICHETTI, Rudolph",Social Credit Party of Canada,SoCred,f,f,332,5
33,AB,2,BOW RIVER,23040,"TAYLOR, Gordon E.",Progressive Conservative,PC,t,f,43033,1
33,AB,2,BOW RIVER,23042,"MCCUTCHEON, William",New Democratic Party,NDP,f,f,5258,2
33,AB,2,BOW RIVER,23043,"TANNER, B.C.",Liberal,Lib,f,f,4066,3
33,AB,2,BOW RIVER,23041,"TAYLOR, Gordon D.",Parti Rhinocéros,Rhino,f,f,2349,4
33,AB,2,BOW RIVER,23044,"OSEEN, Dean",Confederation of Regions Western Party,CRWest,f,f,1443,5
33,AB,2,BOW RIVER,23045,"ERHART, Tom",Social Credit Party of Canada,SoCred,f,f,326,6
33,AB,3,CALGARY CENTRE,23046,"ANDRE, Harvie",Progressive Conservative,PC,t,f,24924,1
33,AB,3,CALGARY CENTRE,23047,"GAINER, Karen",Liberal,Lib,f,f,5955,2
33,AB,3,CALGARY CENTRE,23049,"KEELEY, Susan",New Democratic Party,NDP,f,f,5138,3
33,AB,3,CALGARY CENTRE,23048,"STAPLES, Glen",Green Party of Canada,Grn,f,f,761,4
33,AB,3,CALGARY CENTRE,23050,"FERGUSON, Jean",Confederation of Regions Western Party,CRWest,f,f,604,5
33,AB,3,CALGARY CENTRE,23051,"KYRIAKAKIS, Joseph",Libertarian Party of Canada,Libtar,f,f,180,6
33,AB,4,CALGARY EAST,23052,"KINDY, Alex",Progressive Conservative,PC,t,f,36825,1
33,AB,4,CALGARY EAST,23054,"SYKES, Rod",Liberal,Lib,f,f,14749,2
33,AB,4,CALGARY EAST,23055,"PASHAK, Barry",New Democratic Party,NDP,f,f,8558,3
33,AB,4,CALGARY EAST,23053,"WERESCHUK, Dave G.",Independent,Ind,f,f,993,4
33,AB,4,CALGARY EAST,23056,"GALENZOSKI, Nora",Confederation of Regions Western Party,CRWest,f,f,658,5
33,AB,4,CALGARY EAST,23057,"OTHEN, Jim",Social Credit Party of Canada,SoCred,f,f,343,6
33,AB,4,CALGARY EAST,23058,"KOLLINGER, Wayne",Libertarian Party of Canada,Libtar,f,f,324,7
33,AB,4,CALGARY EAST,23059,"POTTER, Bruce",Communist Party of Canada,Com,f,f,122,8
