election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
26,AB,1,ACADIA,14788,"HORNER, Jack H.",Progressive Conservative,PC,t,f,10616,1
26,AB,1,ACADIA,14790,"HEWSON, G. Marshall",Social Credit Party of Canada,SoCred,f,f,7018,2
26,AB,1,ACADIA,14787,"HOURIHAN, Walter Peter",Liberal,Lib,f,f,1995,3
26,AB,1,ACADIA,14789,"JOHNSON, Floyd A.",New Democratic Party,NDP,f,f,840,4
26,AB,2,ATHABASKA,14792,"BIGG, Jack",Progressive Conservative,PC,t,f,12074,1
26,AB,2,ATHABASKA,14791,"HALL, R.E. Dick",Liberal,Lib,f,f,5416,2
26,AB,2,ATHABASKA,14794,"CHABA, Peter",Social Credit Party of Canada,SoCred,f,f,3601,3
26,AB,2,ATHABASKA,14793,"SZCHECHINA, Alex",New Democratic Party,NDP,f,f,1045,4
26,AB,3,BATTLE RIVER--CAMROSE,14796,"SMALLWOOD, Clifford S.",Progressive Conservative,PC,t,f,15565,1
26,AB,3,BATTLE RIVER--CAMROSE,14798,"ROSENAU, Arthur Henry",Social Credit Party of Canada,SoCred,f,f,5984,2
26,AB,3,BATTLE RIVER--CAMROSE,14797,"PERKA, Stanley J.",Liberal,Lib,f,f,2752,3
26,AB,3,BATTLE RIVER--CAMROSE,14795,"ARNSTON, Alfred O.",New Democratic Party,NDP,f,f,1283,4
26,AB,4,BOW RIVER,14800,"WOOLLIAMS, Eldon M.",Progressive Conservative,PC,t,f,11461,1
26,AB,4,BOW RIVER,14799,"PORTER, Francis J.",Social Credit Party of Canada,SoCred,f,f,7460,2
26,AB,4,BOW RIVER,14802,"HASTINGS, Earl",Liberal,Lib,f,f,4589,3
26,AB,4,BOW RIVER,14801,"SIEWERT, Walter W.",New Democratic Party,NDP,f,f,1481,4
26,AB,5,CALGARY NORTH,14804,"HARKNESS, Douglas Scott",Progressive Conservative,PC,t,f,21966,1
26,AB,5,CALGARY NORTH,14803,"SIMPSON, Bob",Social Credit Party of Canada,SoCred,f,f,15386,2
26,AB,5,CALGARY NORTH,14806,"LAW, Marion Albert",Liberal,Lib,f,f,14653,3
26,AB,5,CALGARY NORTH,14805,"BALDWIN, Everett C.",New Democratic Party,NDP,f,f,4792,4
26,AB,6,CALGARY SOUTH,14808,"HAYS, Harry W.",Liberal,Lib,t,f,21619,1
26,AB,6,CALGARY SOUTH,14810,"LESLIE, Jack",Progressive Conservative,PC,f,f,19760,2
26,AB,6,CALGARY SOUTH,14809,"CUMMING, Glen",Social Credit Party of Canada,SoCred,f,f,8753,3
26,AB,6,CALGARY SOUTH,14807,"HANLEY, F.W.",New Democratic Party,NDP,f,f,3760,4
26,AB,7,EDMONTON EAST,14812,"SKOREYKO, William",Progressive Conservative,PC,t,f,13582,1
26,AB,7,EDMONTON EAST,14811,"BRINTON, Donald",Liberal,Lib,f,f,7950,2
26,AB,7,EDMONTON EAST,14815,"MAYNARD, Lucien",Social Credit Party of Canada,SoCred,f,f,7057,3
26,AB,7,EDMONTON EAST,14813,"DENT, Ivor G.",New Democratic Party,NDP,f,f,3645,4
26,AB,7,EDMONTON EAST,14814,"TUOMI, W.A.",Communist Party of Canada,Com,f,f,340,5
26,AB,8,EDMONTON WEST,14817,"LAMBERT, Marcel",Progressive Conservative,PC,t,f,26578,1
26,AB,8,EDMONTON WEST,14816,"PROWSE, J. Harper",Liberal,Lib,f,f,20720,2
26,AB,8,EDMONTON WEST,14818,"KENNEDY, Orvis A.",Social Credit Party of Canada,SoCred,f,f,11466,3
26,AB,8,EDMONTON WEST,14819,"MOTYL, John",New Democratic Party,NDP,f,f,4091,4
26,AB,9,EDMONTON--STRATHCONA,14820,"NUGENT, Terry",Progressive Conservative,PC,t,f,18880,1
26,AB,9,EDMONTON--STRATHCONA,14823,"DECORE, John",Liberal,Lib,f,f,16195,2
26,AB,9,EDMONTON--STRATHCONA,14822,"SORENSON, S.A.",Social Credit Party of Canada,SoCred,f,f,13841,3
26,AB,9,EDMONTON--STRATHCONA,14821,"SOWTON, Ian",New Democratic Party,NDP,f,f,4464,4
26,AB,10,JASPER--EDSON,14824,"HORNER, Hugh M.",Progressive Conservative,PC,t,f,14776,1
26,AB,10,JASPER--EDSON,14826,"SMITH, Samuel P.",Social Credit Party of Canada,SoCred,f,f,5238,2
26,AB,10,JASPER--EDSON,14825,"SWITZER, William A.",Liberal,Lib,f,f,4833,3
26,AB,10,JASPER--EDSON,14827,"TORGERSEN, James D.",New Democratic Party,NDP,f,f,1457,4
26,AB,11,LETHBRIDGE,14830,"GUNDLOCK, Deane R.",Progressive Conservative,PC,t,f,11475,1
26,AB,11,LETHBRIDGE,14829,"KAPCSOS, Steve",Social Credit Party of Canada,SoCred,f,f,9271,2
26,AB,11,LETHBRIDGE,14831,"HOYT, Martin",Liberal,Lib,f,f,4284,3
26,AB,11,LETHBRIDGE,14832,"UGANECZ, Peter",New Democratic Party,NDP,f,f,1277,4
26,AB,11,LETHBRIDGE,14828,"SPENCER, John Arthur",Independent,Ind,f,f,193,5
26,AB,12,MACLEOD,14834,"KINDT, Lawrence E.",Progressive Conservative,PC,t,f,9785,1
26,AB,12,MACLEOD,14836,"PATTERSON, Ernie",Social Credit Party of Canada,SoCred,f,f,7795,2
26,AB,12,MACLEOD,14835,"BOSTROM, Robert",Liberal,Lib,f,f,2866,3
26,AB,12,MACLEOD,14833,"GRIFFIN, John P.",New Democratic Party,NDP,f,f,1143,4
26,AB,13,MEDICINE HAT,14838,"OLSON, Horace A. Bud",Social Credit Party of Canada,SoCred,t,f,11080,1
26,AB,13,MEDICINE HAT,14837,"BRUNSDEN, E.W.",Progressive Conservative,PC,f,f,10829,2
26,AB,13,MEDICINE HAT,14840,"BROADFOOT, David R.",Liberal,Lib,f,f,3734,3
26,AB,13,MEDICINE HAT,14839,"HEAD, John",New Democratic Party,NDP,f,f,1271,4
26,AB,14,PEACE RIVER,14842,"BALDWIN, Ged",Progressive Conservative,PC,t,f,16111,1
26,AB,14,PEACE RIVER,14843,"SMITH, James A.",Social Credit Party of Canada,SoCred,f,f,6564,2
26,AB,14,PEACE RIVER,14841,"NOBLE, Fred",Liberal,Lib,f,f,3059,3
26,AB,14,PEACE RIVER,14844,"MACKLIN, I.V.",New Democratic Party,NDP,f,f,1760,4
26,AB,15,RED DEER,14846,"THOMPSON, Robert Norman",Social Credit Party of Canada,SoCred,t,f,12182,1
26,AB,15,RED DEER,14845,"TOWERS, Gordon",Progressive Conservative,PC,f,f,11149,2
26,AB,15,RED DEER,14847,"DE HAMEL, Max",Liberal,Lib,f,f,2702,3
26,AB,15,RED DEER,14848,"JENSON, Paul A.",New Democratic Party,NDP,f,f,1082,4
26,AB,16,VEGREVILLE,14850,"FANE, Frank J.W.",Progressive Conservative,PC,t,f,12859,1
26,AB,16,VEGREVILLE,14852,"TOMYN, Metro",Social Credit Party of Canada,SoCred,f,f,2777,2
26,AB,16,VEGREVILLE,14853,"STEINHAUER, Ralph G.",Liberal,Lib,f,f,1579,3
26,AB,16,VEGREVILLE,14849,"CHUDYK, Ted",New Democratic Party,NDP,f,f,1132,4
26,AB,16,VEGREVILLE,14851,"MARICLE, Frank E.",Communist Party of Canada,Com,f,f,455,5
26,AB,16,VEGREVILLE,14854,"PIDRUCHNEY, Anna",Independent,Ind,f,f,267,6
26,AB,17,WETASKIWIN,14856,"MOORE, Harry",Progressive Conservative,PC,t,f,11601,1
