election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
19,AB,1,ACADIA,8711,"QUELCH, Victor",Social Credit Party of Canada,SoCred,t,f,3767,1
19,AB,1,ACADIA,8712,"DAY, Arthur M.",Liberal,Lib,f,f,3740,2
19,AB,1,ACADIA,8710,"SMITH, George B.",Co-operative Commonwealth Federation,CCF,f,f,802,3
19,AB,2,ATHABASKA,8714,"DECHENE, Joseph Miville",Liberal,Lib,t,f,5961,1
19,AB,2,ATHABASKA,8715,"HAYHURST, William",New Democracy,NDemo,f,f,4817,2
19,AB,2,ATHABASKA,8713,"ROWE, Percy John",Co-operative Commonwealth Federation,CCF,f,f,2052,3
19,AB,3,BATTLE RIVER,8716,"FAIR, Robert",New Democracy,NDemo,t,f,5045,1
19,AB,3,BATTLE RIVER,8717,"PITMAN, Ernest Arthur",Liberal,Lib,f,f,3808,2
19,AB,3,BATTLE RIVER,8718,"SPENCER, Henry Elvins",Co-operative Commonwealth Federation,CCF,f,f,3401,3
19,AB,4,BOW RIVER,8720,"JOHNSTON, Charles Edward",Social Credit Party of Canada,SoCred,t,f,5410,1
19,AB,4,BOW RIVER,8722,"CLAYPOOL, A.B.",Liberal,Lib,f,f,4050,2
19,AB,4,BOW RIVER,8723,"MANNING, M.E.",National Government,NGovt,f,f,3248,3
19,AB,4,BOW RIVER,8721,"LIESMER, A.J.E.",Co-operative Commonwealth Federation,CCF,f,f,2197,4
19,AB,4,BOW RIVER,8719,"ANDERSON, Lawrence",Communist Party of Canada,Com,f,f,847,5
19,AB,5,CALGARY EAST,8725,"ROSS, George Henry",Liberal,Lib,t,f,5815,1
19,AB,5,CALGARY EAST,8724,"LANDERYOU, John Charles",Social Credit Party of Canada,SoCred,f,f,5330,2
19,AB,5,CALGARY EAST,8726,"FARTHING, Hugh Cragg",National Government,NGovt,f,f,4987,3
19,AB,5,CALGARY EAST,8727,"KELLOWAY, Warwick Freeman",Co-operative Commonwealth Federation,CCF,f,f,4986,4
19,AB,6,CALGARY WEST,8729,"EDWARDS, Manley J.",Liberal,Lib,t,f,7299,1
19,AB,6,CALGARY WEST,8730,"CUNNINGTON, Douglas G.L.",National Government,NGovt,f,f,6896,2
19,AB,6,CALGARY WEST,8728,"WILKINSON, Rose",New Democracy,NDemo,f,f,4159,3
19,AB,6,CALGARY WEST,8731,"JOHNSON, J. Albert",Co-operative Commonwealth Federation,CCF,f,f,1444,4
19,AB,7,CAMROSE,8733,"MARSHALL, James Alexander",Social Credit Party of Canada,SoCred,t,f,6359,1
19,AB,7,CAMROSE,8732,"CLAEYS, Charles",Liberal,Lib,f,f,4443,2
19,AB,7,CAMROSE,8734,"LEFSRUD, Sigurd",Co-operative Commonwealth Federation,CCF,f,f,2065,3
19,AB,8,EDMONTON EAST,8736,"CASSELMAN, Frederick C.",Liberal,Lib,t,f,8948,1
19,AB,8,EDMONTON EAST,8737,"KENNEDY, Orvis A.",New Democracy,NDemo,f,f,7279,2
19,AB,8,EDMONTON EAST,8735,"GEE, Sidney J.",National Government,NGovt,f,f,2302,3
19,AB,8,EDMONTON EAST,8738,"LEE, Clifford E.",Co-operative Commonwealth Federation,CCF,f,f,1962,4
19,AB,9,EDMONTON WEST,8740,"MACKINNON, Hon. James A.",Liberal,Lib,t,f,12350,1
19,AB,9,EDMONTON WEST,8739,"OGILVIE, James H.",National Government,NGovt,f,f,4054,2
19,AB,9,EDMONTON WEST,8741,"GILLIES, John B.",New Democracy,NDemo,f,f,3695,3
19,AB,9,EDMONTON WEST,8742,"CRAWFORD, Mary R.",Co-operative Commonwealth Federation,CCF,f,f,1616,4
19,AB,10,JASPER--EDSON,8744,"KUHL, Walter Frederick",New Democracy,NDemo,t,f,6363,1
19,AB,10,JASPER--EDSON,8745,"KNIGHT, Arthur Allan",Liberal,Lib,f,f,6283,2
19,AB,10,JASPER--EDSON,8743,"CRITCHLOW, Hugh",Co-operative Commonwealth Federation,CCF,f,f,2102,3
19,AB,10,JASPER--EDSON,8746,"BAMBER, Sydney",National Government,NGovt,f,f,1835,4
19,AB,11,LETHBRIDGE,8747,"BLACKMORE, John Horne",New Democracy,NDemo,t,f,6362,1
19,AB,11,LETHBRIDGE,8748,"FAIRBAIRN, Lynden Eldon",Liberal,Lib,f,f,5538,2
19,AB,11,LETHBRIDGE,8749,"STEWART, John Smith",National Government,NGovt,f,f,3605,3
19,AB,12,MACLEOD,8750,"HANSELL, Ernest George",Social Credit Party of Canada,SoCred,t,f,6655,1
19,AB,12,MACLEOD,8752,"MCKENNA, Francis Olestes",Liberal,Lib,f,f,4829,2
19,AB,12,MACLEOD,8751,"DAVIS, Grier Rider",National Government,NGovt,f,f,3039,3
19,AB,12,MACLEOD,8753,"MCBRIDE, Ruth House",Co-operative Commonwealth Federation,CCF,f,f,2180,4
19,AB,13,MEDICINE HAT,8755,"GERSHAW, Frederick William",Liberal,Lib,t,f,9439,1
19,AB,13,MEDICINE HAT,8754,"MITCHELL, Archibald Hugh",New Democracy,NDemo,f,f,5524,2
19,AB,14,PEACE RIVER,8757,"SISSONS, John Howard",Liberal,Lib,t,f,6426,1
19,AB,14,PEACE RIVER,8756,"PELLETIER, René-Antoine",New Democracy,NDemo,f,f,5347,2
19,AB,14,PEACE RIVER,8758,"MACKLIN, Irwin Victor",Co-operative Commonwealth Federation,CCF,f,f,3307,3
19,AB,14,PEACE RIVER,8759,"BRULOTTE, Louis-Napoléon",Independent,Ind,f,f,488,4
19,AB,15,RED DEER,8761,"SHAW, Frederick Davis",Social Credit Party of Canada,SoCred,t,f,5583,1
19,AB,15,RED DEER,8762,"BURY, Absalom Clark",Liberal,Lib,f,f,4134,2
19,AB,15,RED DEER,8760,"MORRISON, P.N.R.",Co-operative Commonwealth Federation,CCF,f,f,2771,3
19,AB,15,RED DEER,8763,"STONHOUSE, Arthur A.",National Government,NGovt,f,f,2694,4
19,AB,16,VEGREVILLE,8765,"HLYNKA, Anthony",Social Credit Party of Canada,SoCred,t,f,5083,1
19,AB,16,VEGREVILLE,8764,"ARCHER, A.E.",Liberal,Lib,f,f,4605,2
19,AB,16,VEGREVILLE,8766,"HALINA, William",United Progressive,Ind,f,f,2727,3
19,AB,16,VEGREVILLE,8767,"BOUTILLIER, Herbert R.",Co-operative Commonwealth Federation,CCF,f,f,1658,4
19,AB,17,WETASKIWIN,8768,"JAQUES, Norman",Social Credit Party of Canada,SoCred,t,f,6245,1
19,AB,17,WETASKIWIN,8770,"CAMPBELL, Walter Stephen",Liberal,Lib,f,f,4392,2
19,AB,17,WETASKIWIN,8769,"HASKINS, Robert Henry",Co-operative Commonwealth Federation,CCF,f,f,2539,3
19,AB,17,WETASKIWIN,8771,"RUSSELL, Charles Homer",National Government,NGovt,f,f,2456,4
19,BC,1,CARIBOO,8773,"TURGEON, James Gray",Liberal,Lib,t,f,6063,1
19,BC,1,CARIBOO,8774,"IRVINE, William",Co-operative Commonwealth Federation,CCF,f,f,5070,2
19,BC,1,CARIBOO,8772,"STEPHENS, Frederick Herbert",National Government,NGovt,f,f,2354,3
19,BC,2,COMOX--ALBERNI,8775,"NEILL, Alan Webster",Independent,Ind,t,f,10156,1
19,BC,2,COMOX--ALBERNI,8776,"BROWN, George Harrison",Co-operative Commonwealth Federation,CCF,f,f,3835,2
19,BC,3,FRASER VALLEY,8778,"CRUICKSHANK, George Alexander",Liberal,Lib,t,f,6638,1
19,BC,3,FRASER VALLEY,8777,"BARBER, Harry James",National Government,NGovt,f,f,6211,2
19,BC,3,FRASER VALLEY,8779,"PENBERTHY, James Warren",Co-operative Commonwealth Federation,CCF,f,f,2877,3
19,BC,4,KAMLOOPS,8781,"O'NEILL, Thomas James",Liberal,Lib,t,f,5621,1
19,BC,4,KAMLOOPS,8780,"STEVENS, Hon. Henry Herbert",National Government,NGovt,f,f,4290,2
19,BC,4,KAMLOOPS,8782,"MACNAB, Margaret",Co-operative Commonwealth Federation,CCF,f,f,3538,3
19,BC,5,KOOTENAY EAST,8784,"MACKINNON, George E.L.",National Government,NGovt,t,f,4395,1
