election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
37,AB,1,ATHABASCA,29886,"Chatters, Dave",Canadian Alliance,CAlli,t,f,18775,1
37,AB,1,ATHABASCA,29889,"Cardinal, Harold",Liberal,Lib,f,f,9793,2
37,AB,1,ATHABASCA,29887,"Faulkner, Doug",Progressive Conservative,PC,f,f,4224,3
37,AB,1,ATHABASCA,29888,"Erickson, Alysia",New Democratic Party,NDP,f,f,872,4
37,AB,1,ATHABASCA,29891,"Normore, Reginald",Marijuana Party,Marij,f,f,469,5
37,AB,1,ATHABASCA,29890,"Scott, Harvey",Green Party of Canada,Grn,f,f,345,6
37,AB,2,CALGARY CENTRE,29892,"Clark, Joe",Progressive Conservative,PC,t,f,26358,1
37,AB,2,CALGARY CENTRE,29894,"Lowther, Eric",Canadian Alliance,CAlli,f,f,22054,2
37,AB,2,CALGARY CENTRE,29895,"Levy, Joanne",Liberal,Lib,f,f,5630,3
37,AB,2,CALGARY CENTRE,29896,"LePan, Don",New Democratic Party,NDP,f,f,1604,4
37,AB,2,CALGARY CENTRE,29897,"Alvarez-Toye, Michael",Green Party of Canada,Grn,f,f,1170,5
37,AB,2,CALGARY CENTRE,29898,"Smith, Beverley",Independent,Ind,f,f,293,6
37,AB,2,CALGARY CENTRE,29893,"Askin, Margaret",Marxist-Leninist Party,M-L,f,f,133,7
37,AB,3,CALGARY EAST,29899,"Obhrai, Deepak",Canadian Alliance,CAlli,t,f,18141,1
37,AB,3,CALGARY EAST,29900,"Perras, Doug",Liberal,Lib,f,f,6843,2
37,AB,3,CALGARY EAST,29901,"Richard, Roger",Progressive Conservative,PC,f,f,5510,3
37,AB,3,CALGARY EAST,29902,"Jones, Kaie",New Democratic Party,NDP,f,f,1444,4
37,AB,3,CALGARY EAST,29903,"Krieger, Grant",Marijuana Party,Marij,f,f,1222,5
37,AB,3,CALGARY EAST,29904,"Devine, Jason",Communist Party of Canada,Com,f,f,152,6
37,AB,3,CALGARY EAST,29905,"Varma, Neeraj",Natural Law Party of Canada,NLP,f,f,124,7
37,AB,4,CALGARY NORTHEAST,29906,"Hanger, Art",Canadian Alliance,CAlli,t,f,28242,1
37,AB,4,CALGARY NORTHEAST,29908,"Keshavjee, Sam",Liberal,Lib,f,f,9841,2
37,AB,4,CALGARY NORTHEAST,29907,"Vague, Jerry",Progressive Conservative,PC,f,f,5222,3
37,AB,4,CALGARY NORTHEAST,29909,"Sahil, H.",New Democratic Party,NDP,f,f,1852,4
37,AB,5,CALGARY SOUTHEAST,29910,"Kenney, Jason",Canadian Alliance,CAlli,t,f,34492,1
37,AB,5,CALGARY SOUTHEAST,29911,"Clark, Ray",Progressive Conservative,PC,f,f,11353,2
37,AB,5,CALGARY SOUTHEAST,29912,"Peace, Dana",Liberal,Lib,f,f,6646,3
37,AB,5,CALGARY SOUTHEAST,29913,"Cattabeni, Giorgio",New Democratic Party,NDP,f,f,1111,4
