election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
32,AB,1,ATHABASCA,21541,"SHIELDS, Jack",Progressive Conservative,PC,t,f,13287,1
32,AB,1,ATHABASCA,21538,"KNIGHT, Chuck",Liberal,Lib,f,f,9822,2
32,AB,1,ATHABASCA,21542,"DANIELS, Harry W.",New Democratic Party,NDP,f,f,4218,3
32,AB,1,ATHABASCA,21540,"EBERHART, Clayton",Social Credit Party of Canada,SoCred,f,f,463,4
32,AB,1,ATHABASCA,21539,"HUIZINGH, Herman",Independent,Ind,f,f,196,5
32,AB,2,BOW RIVER,21544,"TAYLOR, Gordon",Progressive Conservative,PC,t,f,30463,1
32,AB,2,BOW RIVER,21545,"TILLEY, Neville",Liberal,Lib,f,f,5850,2
32,AB,2,BOW RIVER,21543,"RADKE, David",New Democratic Party,NDP,f,f,2802,3
32,AB,2,BOW RIVER,21546,"KIDDLE, Edward M.",Social Credit Party of Canada,SoCred,f,f,656,4
32,AB,3,CALGARY CENTRE,21548,"ANDRE, Harvie",Progressive Conservative,PC,t,f,18610,1
32,AB,3,CALGARY CENTRE,21551,"HO LEM, George",Liberal,Lib,f,f,9698,2
32,AB,3,CALGARY CENTRE,21552,"JONES, David",New Democratic Party,NDP,f,f,2994,3
32,AB,3,CALGARY CENTRE,21547,"SAMOIL, Willy",Parti Rhinocéros,Rhino,f,f,766,4
32,AB,3,CALGARY CENTRE,21553,"ERHART, Thomas",Social Credit Party of Canada,SoCred,f,f,257,5
32,AB,3,CALGARY CENTRE,21549,"SWANN, Casey",Communist Party of Canada,Com,f,f,58,6
32,AB,3,CALGARY CENTRE,21550,"NORTHRUP, Julie",Marxist-Leninist Party,M-L,f,f,43,7
32,AB,4,CALGARY EAST,21555,"KUSHNER, John",Progressive Conservative,PC,t,f,23073,1
32,AB,4,CALGARY EAST,21556,"LUDWIG, Albert",Liberal,Lib,f,f,11662,2
32,AB,4,CALGARY EAST,21557,"PASHAK, Barry",New Democratic Party,NDP,f,f,4490,3
32,AB,4,CALGARY EAST,21558,"YOUNG, Jim C.",No affiliation to a recognised party,Ind,f,f,3271,4
32,AB,4,CALGARY EAST,21559,"PAZDOR, Philip J.",Parti Rhinocéros,Rhino,f,f,638,5
32,AB,4,CALGARY EAST,21560,"OTHEN, Jim",Social Credit Party of Canada,SoCred,f,f,422,6
32,AB,4,CALGARY EAST,21554,"POTTER, Bruce",Communist Party of Canada,Com,f,f,58,7
32,AB,4,CALGARY EAST,21561,"ASKIN, Peggy",Marxist-Leninist Party,M-L,f,f,55,8
32,AB,5,CALGARY NORTH,21563,"WRIGHT, Bill",Progressive Conservative,PC,t,f,26201,1
32,AB,5,CALGARY NORTH,21566,"RAYMAKER, Darryl",Liberal,Lib,f,f,10689,2
32,AB,5,CALGARY NORTH,21564,"HAMMOND, Dave",New Democratic Party,NDP,f,f,3180,3
32,AB,5,CALGARY NORTH,21567,"WILLIAMS, Mike",Parti Rhinocéros,Rhino,f,f,878,4
32,AB,5,CALGARY NORTH,21565,"START, Rod",Social Credit Party of Canada,SoCred,f,f,318,5
32,AB,5,CALGARY NORTH,21562,"KALTURNYK, Bill",Marxist-Leninist Party,M-L,f,f,46,6
32,AB,6,CALGARY SOUTH,21574,"THOMSON, John",Progressive Conservative,PC,t,f,34873,1
32,AB,6,CALGARY SOUTH,21573,"HOMBERT, Madeline",Liberal,Lib,f,f,11754,2
32,AB,6,CALGARY SOUTH,21571,"MCCREARY, Cathie",New Democratic Party,NDP,f,f,2812,3
32,AB,6,CALGARY SOUTH,21572,"LAMBE, David E. Fred",Parti Rhinocéros,Rhino,f,f,887,4
32,AB,6,CALGARY SOUTH,21570,"PETRIGO, Walter",Independent,Ind,f,f,527,5
32,AB,6,CALGARY SOUTH,21568,"HANCOCK, Alma E.",Social Credit Party of Canada,SoCred,f,f,305,6
32,AB,6,CALGARY SOUTH,21569,"VACHON, André",Marxist-Leninist Party,M-L,f,f,34,7
32,AB,7,CALGARY WEST,21580,"HAWKES, Jim",Progressive Conservative,PC,t,f,26639,1
32,AB,7,CALGARY WEST,21579,"ARSHINOFF, Jerry",Liberal,Lib,f,f,9339,2
32,AB,7,CALGARY WEST,21578,"RITCHIE, Bob",New Democratic Party,NDP,f,f,3107,3
32,AB,7,CALGARY WEST,21577,"PETTI, Anthony G.",Parti Rhinocéros,Rhino,f,f,1027,4
32,AB,7,CALGARY WEST,21576,"MAJOR, Ada",Social Credit Party of Canada,SoCred,f,f,294,5
32,AB,7,CALGARY WEST,21575,"MUSGRAVE, John",Marxist-Leninist Party,M-L,f,f,45,6
32,AB,8,CROWFOOT,21584,"MALONE, Arnold J.",Progressive Conservative,PC,t,f,23491,1
32,AB,8,CROWFOOT,21583,"HORNER, Jack",Liberal,Lib,f,f,4761,2
32,AB,8,CROWFOOT,21582,"MILBRANDT, Roger",New Democratic Party,NDP,f,f,1912,3
32,AB,8,CROWFOOT,21581,"GREEN, Jim",Social Credit Party of Canada,SoCred,f,f,498,4
32,AB,9,EDMONTON EAST,21590,"YURKO, Bill",Progressive Conservative,PC,t,f,14840,1
32,AB,9,EDMONTON EAST,21588,"LORENTE, Gerry",Liberal,Lib,f,f,7606,2
32,AB,9,EDMONTON EAST,21587,"EVANS, Jo",New Democratic Party,NDP,f,f,4763,3
