election_id,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_code,elected,acclaimed,votes,place
2,BC,1,CARIBOO,341,"THOMPSON, Joshua Spencer",Liberal-Conservative,LibCon,t,t,,1
2,BC,2,NEW WESTMINSTER,342,"NELSON, Hugh",Liberal-Conservative,LibCon,t,t,,1
2,BC,3,VANCOUVER,343,"HINCKS, Francis",Liberal-Conservative,LibCon,t,t,,1
2,BC,4,VICTORIA-1,344,"DE COSMOS, Amor",Liberal,Lib,t,f,398,1
2,BC,5,VICTORIA-2,345,"NATHAN, Henry Jr.",Liberal,Lib,t,f,402,1
2,BC,5,VICTORIA-2,346,"BEAVEN, R.",Unknown,Unknown,f,f,94,2
2,BC,6,YALE,347,"DEWDNEY, Edgar",Conservative,Con,t,f,43,1
2,BC,6,YALE,348,"SMITH, Robt.",Unknown,Unknown,f,f,19,2
2,MB,1,LISGAR,349,"SCHULTZ, John Christian",Conservative,Con,t,f,273,1
2,MB,1,LISGAR,350,"HAY, E.H.G.G.",Unknown,Unknown,f,f,128,2
2,MB,2,MARQUETTE,351,"CUNNINGHAM, Robert",Liberal,Lib,t,f,393,1
2,MB,2,MARQUETTE,352,"NORQUAY, Hon. J.",Conservative,Con,f,f,115,2
2,MB,2,MARQUETTE,353,"LYNCH, J.S.",Liberal,Lib,f,f,71,3
2,MB,2,MARQUETTE,354,"BRELAND, P.",Unknown,Unknown,f,f,5,4
2,MB,3,PROVENCHER,355,"CARTIER, Hon. Sir George Étienne",Liberal-Conservative,LibCon,t,t,,1
2,MB,4,SELKIRK,357,"SMITH, Donald A.",Independent Conservative,Ind,t,f,258,1
2,MB,4,SELKIRK,358,"WILSON, A.E.",Unknown,Unknown,f,f,62,2
2,MB,4,SELKIRK,359,"SUTHERLAND, J.",Unknown,Unknown,f,f,0,3
2,MB,4,SELKIRK,356,"MULVEY, S.",Unknown,Unknown,f,f,0,3
2,NB,1,ALBERT,360,"WALLACE, John",Liberal,Lib,t,f,847,1
2,NB,1,ALBERT,361,"CALHOUN,",Unknown,Unknown,f,f,748,2
2,NB,2,CARLETON,362,"CONNELL, Hon. Charles",Liberal,Lib,t,t,,1
2,NB,3,CHARLOTTE,363,"MCADAM, John",Liberal-Conservative,LibCon,t,f,1551,1
2,NB,3,CHARLOTTE,364,"GILLMOR,",Liberal,Lib,f,f,1329,2
2,NB,4,CITY AND COUNTY OF ST. JOHN-1,366,"PALMER, Acalus Lockwood",Liberal,Lib,t,f,2204,1
2,NB,4,CITY AND COUNTY OF ST. JOHN-1,365,"KERR, D.S.",Unknown,Unknown,f,f,486,2
2,NB,5,CITY AND COUNTY OF ST. JOHN-2,367,"BURPEE, Isaac",Liberal,Lib,t,f,3249,1
2,NB,5,CITY AND COUNTY OF ST. JOHN-2,368,"ELDER, Wm.",Unknown,Unknown,f,f,1771,2
2,NB,6,CITY OF ST. JOHN,369,"TILLEY, Hon. Samuel Leonard",Liberal-Conservative,LibCon,t,f,1765,1
2,NB,6,CITY OF ST. JOHN,370,"DE VEBER, J.S.B.",Unknown,Unknown,f,f,1225,2
2,NB,7,GLOUCESTER,372,"ANGLIN, Timothy Warren",Liberal,Lib,t,f,1436,1
2,NB,7,GLOUCESTER,371,"DESBRISAY,",Unknown,Unknown,f,f,339,2
2,NB,7,GLOUCESTER,373,"MACKAY,",Unknown,Unknown,f,f,2,3
2,NB,8,KENT,374,"CUTLER, Robert Barry",Liberal,Lib,t,f,1381,1
2,NB,8,KENT,375,"RENAUD, A.",Liberal,Lib,f,f,1256,2
